col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
2527,-1.0,2.172,2.126,30.28441,2.078,30.54197,2.09,0.999,1.993,2.219,1.644,2.299,1.449,2.394,13,2.89117,2.0903,0.999,2.1776
2528,-1.0,2.756,2.257,5.851249,2.719,5.888729,1.968,0.43,0.584,2.773,0.209,3.03,0.067,3.249,13,7.81876,1.9661,0.999,2.5398
2529,-1.0,0.694,0.683,11.06898,0.694,11.06898,0.685,1.0,0.61,0.752,0.537,0.799,0.511,0.891,13,0.446064,0.6842,0.999,0.6698
2530,-1.0,2.909,2.904,7.246401,2.87,7.33319,2.892,1.0,2.791,2.996,2.715,3.082,2.632,3.162,13,0.384001,2.892,0.999,2.8884
2531,-1.0,1.988,2.055,15.00607,1.988,15.00607,1.981,0.998,1.774,2.204,1.563,2.393,1.397,2.625,13,1.84557,1.9806,0.998,2.2485
2532,-1.0,4.013,3.89,22.97697,2.719,27.03688,2.765,0.69,2.226,3.622,0.975,4.221,0.783,4.586,13,14.7673,3.0277,0.859,2.9924
2533,-1.0,1.599,1.622,6.672803,1.599,6.672803,1.597,0.998,1.453,1.743,1.324,1.905,1.068,2.064,13,0.666044,1.5976,0.998,1.4568
2534,-1.0,2.235,1.801,6.514926,0.161,7.029338,1.509,0.067,0.15,2.396,0.079,2.566,0.034,2.728,13,55.0781,1.5075,0.999,2.1154
2535,-1.0,2.14,2.128,8.058221,2.14,8.058221,2.105,0.978,2.004,2.283,1.477,2.429,0.078,2.547,13,2.0329,2.1336,0.984,2.0789
2536,-1.0,0.853,0.869,15.37204,0.853,15.37204,0.865,1.0,0.794,0.937,0.751,1.024,0.709,1.155,11,0.871566,0.865,1.0,0.9951
2537,-1.0,1.307,1.281,17.01486,1.307,17.01486,1.268,0.954,1.225,1.364,0.726,1.411,0.456,1.459,11,2.23818,1.3018,0.945,1.1829
2538,-1.0,4.113,3.988,12.38646,3.722,13.48902,3.072,0.444,0.474,4.119,0.293,4.361,0.171,4.543,13,13.2054,3.8652,0.767,3.7394
2539,-1.0,0.549,0.557,20.11419,0.549,20.11419,0.558,1.0,0.529,0.587,0.51,0.63,0.427,0.675,13,0.517782,0.5575,1.0,0.5361
2540,-1.0,0.549,0.46,19.65704,0.549,19.65704,0.503,0.95,0.41,0.608,0.123,0.696,0.062,0.769,13,1.50239,0.5032,1.0,0.5108
2541,-1.0,2.078,1.916,13.99845,2.078,13.99845,1.743,0.787,1.287,2.218,0.236,2.443,0.102,2.729,13,5.57678,1.7416,0.999,2.1458
2542,-1.0,0.967,0.99,15.40368,0.967,15.40368,0.986,1.0,0.922,1.049,0.865,1.174,0.807,1.289,13,0.748155,0.9863,1.0,0.9866
2543,-1.0,1.523,1.532,18.06873,1.523,18.06873,1.523,1.0,1.46,1.586,1.402,1.671,1.329,1.791,13,0.835169,1.523,0.999,1.5486
2544,-1.0,0.872,0.934,13.14383,0.872,13.14383,0.916,0.999,0.794,1.052,0.723,1.183,0.672,1.305,13,0.854055,0.9159,1.0,1.0003
2545,-1.0,0.22,0.278,13.93787,0.389,14.38707,0.342,0.967,0.182,0.495,0.079,0.607,0.027,0.688,13,1.01886,0.342,1.0,0.4736
2546,-1.0,2.235,2.266,4.270852,2.203,4.274126,2.197,0.981,2.02,2.402,1.569,2.591,1.34,2.763,12,0.688865,2.1967,0.998,2.3999
2547,-1.0,1.705,1.732,2.832322,1.705,2.832322,1.695,1.0,1.544,1.846,1.444,2.012,1.366,2.18,13,0.230508,1.6947,0.999,1.6591
2548,-1.0,2.048,1.869,6.367728,1.732,6.742439,1.795,1.0,1.632,1.986,1.511,2.105,1.418,2.171,13,0.519798,1.795,1.0,1.8113
2549,-1.0,1.307,1.105,16.59918,0.909,16.70538,1.062,0.997,0.855,1.295,0.739,1.414,0.616,1.501,12,1.70307,1.0624,0.999,0.8008
2550,-1.0,1.088,1.073,17.70238,1.068,17.74479,1.065,1.0,0.974,1.158,0.879,1.248,0.721,1.343,13,1.10322,1.0649,0.999,1.3011
2551,-1.0,0.361,0.34,4.563732,0.403,4.61279,0.394,0.924,0.217,0.565,0.075,0.716,0.018,0.86,13,0.41782,0.3937,0.999,0.735
2552,-1.0,0.909,0.889,22.60581,0.781,22.93032,0.874,1.0,0.783,0.955,0.755,1.048,0.737,1.103,13,0.8372,0.8742,1.0,0.8292
2553,-1.0,0.504,0.458,12.63931,0.417,12.7703,0.452,1.0,0.394,0.512,0.37,0.545,0.354,0.574,13,0.300493,0.4524,1.0,0.4074
2554,-1.0,1.027,1.018,33.19446,1.027,33.19446,1.016,1.0,0.973,1.056,0.938,1.076,0.906,1.095,13,0.648785,1.0155,0.993,1.0293
2555,-1.0,1.047,1.034,17.94567,1.047,17.94567,1.024,1.0,0.944,1.09,0.904,1.125,0.872,1.158,13,0.642331,1.0243,1.0,1.0693
2556,-1.0,0.22,0.286,38.84576,0.308,39.02916,0.296,0.965,0.187,0.392,0.099,0.607,0.026,0.946,13,3.715,0.2953,0.999,0.3539
2557,-1.0,0.489,0.478,12.16315,0.489,12.16315,0.488,0.997,0.412,0.569,0.303,0.656,0.114,0.732,12,0.837639,0.4878,1.0,0.6098
2558,-1.0,1.261,1.18,3.247825,1.261,3.247825,1.153,0.98,0.928,1.341,0.712,1.431,0.52,1.514,13,0.424492,1.1532,0.999,1.1352
2559,-1.0,1.284,1.064,26.99526,1.239,27.03977,1.049,0.961,0.769,1.301,0.52,1.385,0.45,1.456,12,3.41237,1.0489,1.0,1.1966
2560,-1.0,1.625,1.645,16.8671,1.599,16.86762,1.606,0.968,1.453,1.8,1.07,2.067,0.108,2.279,13,3.78175,1.6139,0.993,1.5094
2561,-1.0,0.431,0.431,36.50629,0.431,36.50629,0.431,1.0,0.408,0.456,0.382,0.466,0.359,0.481,13,0.442596,0.4313,1.0,0.4241
2562,-1.0,0.083,0.082,35.51284,0.083,35.51284,0.083,1.0,0.066,0.099,0.056,0.123,0.046,0.143,13,0.343196,0.083,0.999,0.0855
2563,-1.0,3.275,3.191,15.9676,3.149,16.21456,3.082,0.982,2.901,3.349,2.637,3.51,0.225,3.65,13,5.65481,3.129,0.98,3.119
2564,-1.0,0.89,0.887,22.43116,0.853,22.43338,0.886,1.0,0.819,0.955,0.774,1.009,0.744,1.073,13,0.738654,0.8861,1.0,0.8994
2565,-1.0,0.403,0.472,12.10959,0.403,12.10959,0.436,0.999,0.375,0.496,0.32,0.535,0.276,0.685,13,0.50366,0.4337,0.998,3.4167
2566,-1.0,2.367,2.344,32.74747,2.333,32.78547,2.32,1.0,2.217,2.427,2.068,2.491,2.007,2.549,13,1.77926,2.3197,0.999,2.3362
2567,-1.0,0.01,0.766,11.70586,0.661,12.65818,0.885,0.809,0.588,1.24,0.125,1.451,0.02,1.685,13,2.72082,0.8831,0.998,0.4646
2568,-1.0,0.348,0.336,143.8848,0.348,143.8848,0.337,1.0,0.308,0.366,0.289,0.387,0.253,0.408,13,2.23769,0.3373,0.998,0.3586
2569,-1.0,1.307,1.3,11.80605,1.307,11.80605,1.296,1.0,1.235,1.36,1.145,1.409,1.031,1.459,13,0.505106,1.2965,0.999,1.2895
2570,-1.0,1.173,0.983,11.48306,1.173,11.48306,0.962,0.935,0.696,1.217,0.478,1.36,0.39,1.483,13,1.41944,0.9616,0.999,0.9588
2571,-1.0,0.817,0.708,103.9971,0.565,104.1746,0.678,1.0,0.553,0.828,0.543,0.843,0.533,0.86,13,3.39911,0.5687,0.552,0.8257
2572,-1.0,0.361,0.368,628.5824,0.361,628.5824,0.368,1.0,0.349,0.387,0.342,0.395,0.336,0.406,13,4.41952,0.3679,0.995,0.3853
2573,-1.0,1.787,1.913,8.662464,1.759,8.685608,1.804,0.983,1.55,2.093,1.356,2.305,0.602,2.48,13,1.66567,1.8085,0.994,1.7647
2574,-1.0,1.449,1.615,39.59143,1.449,39.59143,1.52,0.936,1.32,1.793,0.981,2.106,0.887,2.271,13,5.93288,1.5197,0.999,0.8951
2575,-1.0,0.22,0.221,560.8482,0.22,560.8482,0.22,1.0,0.206,0.235,0.203,0.238,0.202,0.259,12,3.53505,0.2204,1.0,0.2251
2576,-1.0,1.195,1.187,6.497592,1.173,6.505425,1.177,1.0,1.091,1.265,1.026,1.35,0.965,1.427,12,0.334294,1.1773,1.0,1.1993
2577,-1.0,1.958,1.878,14.03063,1.958,14.03063,1.804,0.974,1.58,1.991,1.419,2.407,1.232,2.67,12,2.40966,1.8041,0.999,2.2587
2578,-1.0,0.504,0.505,889.6036,0.504,889.6036,0.505,1.0,0.486,0.522,0.482,0.53,0.472,0.541,13,6.15695,0.5041,0.97,0.5047
2579,-1.0,0.295,0.278,36.39787,0.295,36.39787,0.281,1.0,0.234,0.324,0.209,0.351,0.192,0.38,13,0.690238,0.2813,1.0,0.2242
2580,-1.0,1.523,1.62,8.589372,1.088,8.867077,1.487,0.862,1.109,1.862,0.816,2.37,0.155,2.601,13,2.45116,1.4888,0.997,1.9939
2581,-1.0,1.424,2.128,14.91847,1.152,15.2062,1.28,0.687,0.766,1.691,0.556,2.612,0.445,3.777,12,8.18588,1.2706,0.996,1.0032
2582,-1.0,2.172,2.13,17.59523,2.172,17.59523,2.116,1.0,2.012,2.216,1.95,2.276,1.889,2.337,13,0.828829,2.1165,0.999,2.0604
2583,-1.0,1.307,1.287,24.96393,1.307,24.96393,1.276,0.995,1.213,1.352,1.025,1.388,0.762,1.43,13,1.68394,1.276,0.999,0.7862
2584,-1.0,0.072,0.068,59.37033,0.072,59.37033,0.069,1.0,0.054,0.085,0.046,0.096,0.034,0.104,13,0.414729,0.069,1.0,0.0553
2585,-1.0,0.628,0.825,10.16592,0.781,10.19978,0.82,0.931,0.578,1.085,0.433,1.246,0.17,1.348,13,1.32336,0.8195,0.999,1.1311
2586,-1.0,1.759,1.639,12.19339,1.759,12.19339,1.709,0.976,1.541,1.93,1.148,2.087,0.022,2.293,13,2.92033,1.7442,0.977,1.6496
2587,-1.0,0.817,0.619,27.70137,0.799,27.71532,0.725,0.867,0.482,0.907,0.115,1.023,0.016,1.15,11,4.81084,0.7251,0.999,0.8022
2588,-1.0,0.308,0.205,13.35156,0.308,13.35156,0.267,1.0,0.138,0.375,0.05,0.436,0.014,0.491,13,0.729138,0.2665,1.0,0.2762
2589,-1.0,2.235,2.254,9.952637,2.203,9.974004,2.198,0.992,2.043,2.371,1.715,2.547,1.405,2.796,13,1.39859,2.1975,0.999,2.1615
2590,-1.0,0.799,0.794,5.363203,0.799,5.363203,0.792,1.0,0.727,0.859,0.687,0.918,0.591,1.019,13,0.229568,0.7923,0.998,0.8675
2591,-1.0,0.817,0.793,15.97922,0.799,16.00761,0.787,1.0,0.712,0.85,0.643,0.895,0.621,0.94,13,0.530605,0.7867,1.0,0.8028
2592,-1.0,1.261,1.197,21.6013,1.261,21.6013,1.169,0.992,1.018,1.318,0.778,1.386,0.64,1.449,13,1.82623,1.169,0.999,1.2234
2593,-1.0,1.599,1.62,10.11637,1.574,10.13485,1.597,0.997,1.457,1.742,1.325,1.946,1.095,2.198,13,1.1199,1.5969,0.998,1.5194
2594,-1.0,1.047,1.094,4.72211,1.047,4.72211,1.083,1.0,0.933,1.236,0.817,1.328,0.738,1.392,13,0.34778,1.0831,1.0,1.0552
2595,-1.0,3.067,2.826,21.31786,0.417,25.51317,1.694,0.0,0.324,3.067,0.212,3.22,0.096,3.37,13,276601.0,2.9826,0.506,0.4108
2596,-1.0,1.523,1.616,28.24676,1.523,28.24676,1.574,1.0,1.469,1.689,1.412,1.834,1.358,1.976,13,1.76367,1.5738,0.999,1.4256
2597,-1.0,0.105,0.635,7.909626,0.105,7.909626,0.815,0.428,0.154,1.426,0.075,1.658,0.02,2.317,12,7.45693,0.8124,0.999,0.6512
2598,-1.0,1.217,1.232,15.57355,1.217,15.57355,1.223,1.0,1.169,1.283,1.058,1.341,0.979,1.396,13,0.650766,1.2227,1.0,1.1651
2599,-1.0,0.282,1.855,2.174944,0.817,2.759057,1.129,0.384,0.403,1.974,0.149,2.627,0.033,3.852,7,11.4741,1.1186,0.996,1.7547
2600,-1.0,1.523,1.597,7.330504,1.498,7.403941,1.544,0.996,1.37,1.721,1.218,1.932,1.081,2.153,13,0.789251,1.5444,0.998,1.9485
2601,-1.0,0.763,0.79,91.49321,0.763,91.49321,0.787,0.999,0.743,0.795,0.727,1.1,0.701,1.161,13,4.21242,0.7664,0.933,0.7458
2602,-1.0,2.268,2.353,28.42523,2.235,28.53184,2.271,0.996,2.131,2.411,2.041,2.505,1.981,3.241,13,3.59628,2.2671,0.994,2.2925
2603,-1.0,2.719,2.325,7.40632,2.574,7.712903,1.989,0.511,0.656,2.722,0.249,2.93,0.052,3.118,13,7.34772,1.9879,0.999,2.5511
2604,-1.0,1.523,1.624,6.0199,1.523,6.0199,1.574,0.997,1.431,1.723,1.305,1.97,1.209,2.175,13,0.591926,1.5741,0.999,1.6601
2605,-1.0,2.3,2.545,5.36951,2.235,5.433034,2.304,0.964,2.079,2.492,1.87,3.095,1.473,3.597,13,1.18336,2.3027,0.998,2.1006
2606,-1.0,2.172,2.121,7.042989,2.078,7.223855,2.064,0.989,1.873,2.258,1.496,2.399,1.212,2.524,13,0.95816,2.0657,0.998,1.643
2607,-1.0,1.625,1.618,9.150338,1.625,9.150338,1.611,1.0,1.559,1.663,1.508,1.695,1.464,1.727,13,0.257047,1.6104,0.998,1.6388
2608,-1.0,0.161,1.337,17.32368,1.548,17.39995,1.271,0.511,0.503,1.859,0.129,2.279,0.042,2.547,13,9.66522,1.2693,0.999,1.3929
2609,-1.0,0.763,0.69,9.871035,0.763,9.871035,0.687,0.995,0.51,0.788,0.477,0.834,0.452,1.098,12,0.929231,0.6848,0.994,0.7748
2610,-1.0,2.61,2.616,87.30094,2.61,87.30094,2.615,1.0,2.57,2.658,2.558,2.69,2.556,2.7,13,1.25541,2.6153,1.0,2.6309
2611,-1.0,1.027,1.455,19.52717,1.027,19.52717,1.195,0.768,0.835,1.562,0.533,2.589,0.151,2.74,13,7.33481,1.1995,0.995,2.5139
2612,-1.0,1.284,1.241,13.47575,1.284,13.47575,1.232,0.996,1.144,1.326,0.881,1.374,0.755,1.419,13,0.974446,1.2321,1.0,1.2851
2613,-1.0,0.504,0.372,9.992397,0.504,9.992397,0.479,0.912,0.307,0.664,0.075,0.773,0.016,0.867,13,0.95223,0.4783,0.999,0.5673
2614,-1.0,1.787,1.859,12.8006,1.787,12.8006,1.792,1.0,1.611,1.957,1.469,2.099,1.39,2.227,13,1.07109,1.7916,0.999,2.0666
2615,-1.0,0.661,0.624,22.25477,0.661,22.25477,0.624,1.0,0.574,0.671,0.537,0.695,0.515,0.749,8,1.07036,0.6242,0.999,0.6128
2616,-1.0,1.173,1.282,4.926485,1.173,4.926485,1.238,0.981,1.09,1.371,1.031,1.66,0.973,2.253,13,0.670748,1.2359,0.998,1.2567
2617,-1.0,0.519,0.531,4.930048,0.519,4.930048,0.536,0.998,0.453,0.627,0.342,0.728,0.207,0.846,13,0.324035,0.5363,0.999,0.5233
2618,-1.0,2.794,2.37,11.06529,0.549,13.13021,1.724,0.008,0.513,2.876,0.191,3.053,0.039,3.203,13,456.742,2.7711,0.536,0.5463
2619,-1.0,0.062,0.065,384.4451,0.062,384.4451,0.065,1.0,0.051,0.078,0.047,0.087,0.046,0.088,13,1.62742,0.0635,0.841,0.0557
2620,-1.0,1.449,1.262,11.31441,1.449,11.31441,1.23,0.994,0.942,1.483,0.845,1.604,0.756,1.77,13,1.40445,1.2298,0.998,0.9638
2621,-1.0,0.094,1.86,31.90234,0.161,32.63792,1.627,0.084,0.142,2.428,0.076,2.609,0.047,2.821,13,109.994,2.3074,0.682,2.329
2622,-1.0,0.781,0.784,10.61627,0.781,10.61627,0.78,1.0,0.744,0.816,0.723,0.859,0.705,0.906,13,0.214156,0.7803,1.0,0.827
2623,-1.0,1.377,1.323,8.943514,1.353,8.960947,1.301,0.998,1.168,1.428,1.001,1.54,0.942,1.812,13,0.818323,1.3,0.999,1.473
2624,-1.0,1.652,1.72,12.69768,1.652,12.69768,1.685,1.0,1.498,1.913,1.407,2.015,1.313,2.106,13,1.06365,1.6849,0.999,1.8796
2625,-1.0,0.799,0.855,10.08417,0.799,10.08417,0.85,0.999,0.751,0.971,0.677,1.113,0.504,1.231,12,0.890645,0.8496,0.999,0.7588
2626,-1.0,1.958,1.969,18.93021,1.929,18.95827,1.824,0.887,1.457,2.235,1.085,2.54,0.761,2.716,13,4.26921,1.8246,0.998,1.798
2627,-1.0,2.87,2.796,5.897423,0.519,10.09838,2.171,0.487,0.525,2.958,0.42,3.212,0.361,3.445,13,4.22696,2.713,0.749,3.0831
2628,-1.0,1.449,1.457,48.53863,1.449,48.53863,1.445,0.995,1.375,1.53,1.19,1.609,0.867,1.715,13,4.14127,1.4446,0.999,1.5095
2629,-1.0,1.239,1.154,2.579936,1.239,2.579936,1.138,0.964,0.9,1.368,0.722,1.577,0.512,1.869,13,0.422894,1.1375,0.999,1.1381
2630,-1.0,1.047,0.965,10.03152,0.967,10.06257,0.962,1.0,0.877,1.058,0.779,1.128,0.737,1.2,13,0.465431,0.9624,1.0,0.8987
2631,-1.0,1.152,1.161,13.22235,1.152,13.22235,1.153,0.978,1.036,1.301,0.708,1.424,0.548,1.593,13,1.41317,1.1525,0.999,0.8304
2632,-1.0,1.307,1.272,14.32228,1.307,14.32228,1.261,1.0,1.176,1.343,1.112,1.388,1.048,1.435,13,0.566999,1.2612,0.999,1.2862
2633,-1.0,0.417,0.339,9.751974,0.417,9.751974,0.371,0.989,0.291,0.463,0.135,0.521,0.033,0.648,13,0.626827,0.3711,0.999,0.1469
2634,-1.0,0.504,0.446,6.511705,0.504,6.511705,0.485,0.979,0.385,0.595,0.195,0.724,0.032,0.808,13,0.522927,0.4849,0.999,0.3132
2635,-1.0,3.067,3.043,4.817121,2.909,5.097595,2.954,1.0,2.749,3.164,2.552,3.376,2.297,3.558,12,0.689217,2.954,0.998,3.3383
2636,-1.0,1.217,1.266,30.5564,1.217,30.5564,1.256,1.0,1.162,1.362,1.082,1.455,0.986,1.54,13,1.72375,1.2558,0.999,1.2188
2637,-1.0,1.4,1.354,7.222347,1.377,7.255228,1.181,0.629,0.491,1.611,0.34,2.198,0.184,2.458,13,3.3827,1.1802,0.999,0.8622
2638,-1.0,1.377,1.349,10.41828,1.377,10.41828,1.337,0.998,1.245,1.431,0.985,1.476,0.836,1.528,13,0.85979,1.3375,1.0,1.3699
2639,-1.0,1.705,1.671,21.13789,1.678,21.19367,1.651,1.0,1.556,1.741,1.474,1.8,1.404,1.874,12,1.1259,1.6508,0.999,1.507
2640,-1.0,1.068,1.053,35.5438,1.068,35.5438,1.034,0.99,0.896,1.149,0.653,1.216,0.504,1.293,12,3.50964,1.0343,1.0,1.1624
2641,-1.0,0.105,0.213,32.58669,0.161,32.77869,0.259,0.911,0.1,0.218,0.083,1.522,0.072,1.608,13,5.95921,0.1514,0.918,0.1015
2642,-1.0,1.239,1.267,8.831353,1.239,8.831353,1.248,0.994,1.139,1.356,1.008,1.511,0.911,2.053,13,1.01454,1.2473,0.999,1.2473
2643,-1.0,1.217,1.245,4.717612,1.217,4.717612,1.215,0.98,1.029,1.384,0.863,1.643,0.765,2.152,13,0.667914,1.2145,0.999,1.2568
2644,-1.0,1.353,1.272,23.66771,1.353,23.66771,1.248,1.0,1.086,1.398,0.961,1.482,0.885,1.597,13,1.75926,1.248,0.999,1.2328
2645,-1.0,0.694,0.638,25.68437,0.694,25.68437,0.64,1.0,0.573,0.71,0.499,0.733,0.462,0.757,13,0.838484,0.6405,1.0,0.5465
2646,-1.0,0.711,0.673,49.9018,0.711,49.9018,0.675,1.0,0.605,0.747,0.499,0.782,0.466,0.804,12,1.89759,0.6753,1.0,0.646
2647,-1.0,0.489,0.36,16.62445,0.489,16.62445,0.418,0.962,0.329,0.507,0.095,0.57,0.019,0.774,12,1.52085,0.4184,1.0,0.4941
2648,-1.0,0.072,0.21,795.5337,0.072,795.5337,0.16,0.965,0.058,0.085,0.049,2.669,0.046,2.732,13,221.305,0.0707,0.965,0.0607
2649,-1.0,0.105,1.83,61.7906,2.203,62.00256,1.944,0.889,1.65,2.284,0.094,2.57,0.057,2.917,13,20.2935,2.1047,0.916,1.901
2650,-1.0,2.078,1.829,3.582294,2.078,3.582294,1.585,0.66,1.009,2.139,0.437,2.344,0.356,2.514,13,1.94283,1.5851,0.998,1.4871
2651,-1.0,1.027,1.032,12.02885,1.027,12.02885,1.027,1.0,0.964,1.088,0.903,1.145,0.847,1.205,13,0.431534,1.0268,0.999,1.0332
2652,-1.0,0.348,0.338,28.50328,0.348,28.50328,0.339,1.0,0.3,0.378,0.278,0.404,0.223,0.429,13,0.589831,0.3394,1.0,0.3476
2653,-1.0,1.523,1.68,15.44571,1.498,15.48201,1.614,0.878,1.418,1.979,0.893,2.232,0.091,2.394,13,4.21741,1.6235,0.993,1.6579
2654,-1.0,0.01,0.024,100.6801,0.01,100.6801,0.034,1.0,0.013,0.06,0.01,0.079,0.01,0.088,11,1.01451,0.034,0.999,0.0616
2655,-1.0,2.048,1.922,3.878157,2.018,3.975802,1.747,0.879,1.372,2.135,0.893,2.345,0.677,2.489,13,1.11336,1.7474,0.999,2.2852
2656,-1.0,2.235,2.043,6.262589,2.172,6.372565,1.658,0.585,0.896,2.247,0.571,2.582,0.49,3.016,13,3.86137,1.6565,0.998,0.6995
2657,-1.0,1.449,1.494,32.56002,1.449,32.56002,1.469,1.0,1.376,1.576,1.26,1.685,1.123,1.823,13,2.28905,1.4695,0.998,1.5062
2658,-1.0,0.127,0.435,9.881609,0.161,9.950875,0.624,0.115,0.126,1.537,0.073,1.986,0.019,2.365,13,36.3379,0.6216,0.999,0.2761
2659,-1.0,2.078,2.086,12.12778,2.078,12.12778,2.068,1.0,2.005,2.148,1.831,2.202,1.585,2.249,12,0.8949,2.0685,0.999,2.043
2660,-1.0,1.027,1.042,19.96697,1.027,19.96697,1.017,0.949,0.851,1.212,0.502,1.303,0.444,1.374,13,1.95756,1.0173,0.999,1.307
2661,-1.0,1.449,1.478,15.75932,1.449,15.75932,1.466,1.0,1.378,1.556,1.299,1.671,1.221,1.83,13,0.965111,1.4661,0.999,1.4276
2662,-1.0,1.4,1.375,7.293619,1.4,7.293619,1.366,1.0,1.259,1.465,1.16,1.536,1.05,1.627,13,0.434035,1.3658,0.999,1.4455
2663,-1.0,0.27,0.398,4.550183,0.295,4.579743,0.474,0.791,0.212,0.724,0.092,1.349,0.021,2.859,13,2.11564,0.4332,0.98,0.3423
2664,-1.0,3.233,3.189,4.159159,3.149,4.358708,2.719,0.837,2.139,3.301,1.174,3.629,0.487,4.077,13,2.97036,2.7169,0.997,2.6483
2665,-1.0,0.062,0.051,34.81204,0.062,34.81204,0.056,1.0,0.034,0.076,0.017,0.087,0.01,0.098,13,0.313417,0.0558,1.0,0.0649
2666,-1.0,1.068,1.056,5.628243,1.068,5.628243,1.033,1.0,0.789,1.151,0.729,1.229,0.678,1.314,13,0.713915,1.0325,1.0,0.7888
2667,-1.0,1.929,1.789,15.18164,1.625,16.18874,1.746,1.0,1.557,1.936,1.444,2.028,1.37,2.25,13,1.42347,1.746,0.999,1.3903
2668,-1.0,1.449,1.464,27.08842,1.449,27.08842,1.438,0.967,1.394,1.561,0.924,1.653,0.846,1.771,13,2.68857,1.488,0.902,1.4855
2669,-1.0,1.759,1.754,11.60553,1.705,11.72645,1.721,1.0,1.569,1.871,1.46,2.034,1.349,2.233,13,1.03251,1.7207,0.999,1.6028
2670,-1.0,1.705,1.707,12.87719,1.574,13.05804,1.646,0.997,1.469,1.825,1.352,2.037,1.251,2.254,13,1.30335,1.6456,0.999,1.451
2671,-1.0,0.161,1.146,20.06259,0.27,20.48029,0.745,0.33,0.189,2.1,0.086,2.716,0.043,3.09,13,24.4449,0.7428,0.999,0.5193
2672,-1.0,0.105,0.105,2402.081,0.105,2402.081,0.105,1.0,0.092,0.118,0.089,0.121,0.088,0.121,13,7.90997,0.1046,0.999,0.1147
2673,-1.0,0.781,0.775,10.39304,0.781,10.39304,0.773,1.0,0.711,0.837,0.639,0.899,0.56,0.996,13,0.452209,0.7733,0.999,0.7558
2674,-1.0,0.909,0.83,10.61523,0.872,10.62532,0.836,0.976,0.674,0.987,0.449,1.056,0.28,1.186,13,0.993368,0.8365,0.999,0.4768
2675,-1.0,2.503,2.547,5.11857,2.469,5.290019,2.505,0.996,2.402,2.628,2.319,2.808,0.548,3.004,13,1.26194,2.5118,0.995,2.4425
2676,-1.0,1.652,1.66,41.48921,1.652,41.48921,1.548,0.829,1.11,1.872,0.796,2.134,0.106,2.3,13,11.1027,1.563,0.988,1.5719
2677,-1.0,0.445,0.685,29.1286,0.445,29.1286,0.498,0.985,0.389,0.561,0.299,0.716,0.176,3.104,12,9.71608,0.4732,0.987,0.5115
2678,-1.0,1.088,1.092,22.38203,1.068,22.38967,1.089,1.0,1.043,1.139,1.019,1.183,0.783,1.235,12,1.12339,1.0893,1.0,1.055
2679,-1.0,0.987,0.865,6.432287,0.987,6.432287,0.87,0.963,0.683,1.046,0.466,1.215,0.195,1.345,12,0.870003,0.8709,0.999,1.2611
2680,-1.0,2.538,2.43,4.684738,2.538,4.684738,2.34,0.977,2.128,2.586,1.642,2.737,1.029,2.877,12,1.21818,2.3429,0.997,2.2348
2681,-1.0,2.048,2.057,9.71338,2.048,9.71338,2.026,1.0,1.891,2.155,1.744,2.264,1.579,2.354,13,0.767174,2.0256,0.999,1.9412
2682,-1.0,1.173,1.078,18.76267,1.13,18.77977,1.074,0.905,0.77,1.295,0.43,1.391,0.31,1.661,12,3.23413,1.0718,0.998,0.4952
2683,-1.0,2.268,2.272,20.96383,2.268,20.96383,2.267,1.0,2.211,2.324,2.16,2.368,2.095,2.413,12,0.741509,2.2667,0.999,2.3062
2684,-1.0,1.929,1.894,11.35279,1.929,11.35279,1.88,1.0,1.78,1.981,1.626,2.029,1.486,2.079,13,0.724686,1.8803,0.999,1.9104
2685,-1.0,0.375,0.361,90.29931,0.375,90.29931,0.363,1.0,0.335,0.394,0.283,0.409,0.164,0.424,13,2.35454,0.3633,1.0,0.3788
2686,-1.0,1.449,1.5,95.51765,1.449,95.51765,1.477,1.0,1.427,1.528,1.41,1.596,1.375,1.81,13,4.18695,1.4757,0.997,1.4774
2687,-1.0,0.853,0.847,106.2429,0.853,106.2429,0.844,1.0,0.805,0.889,0.709,0.912,0.674,0.927,13,2.68873,0.8442,0.998,0.8434
2688,-1.0,0.245,0.241,13.08669,0.245,13.08669,0.243,1.0,0.214,0.274,0.188,0.293,0.168,0.312,13,0.188774,0.243,1.0,0.2571
2689,-1.0,0.474,0.471,79.3817,0.474,79.3817,0.471,1.0,0.445,0.496,0.426,0.518,0.367,0.539,13,1.36725,0.4712,0.999,0.4826
2690,-1.0,2.14,2.149,2958.179,2.14,2958.179,2.148,1.0,2.105,2.185,2.095,2.24,2.075,2.251,13,52.1238,2.1447,0.939,2.1595
2691,-1.0,1.33,1.376,4.985774,1.33,4.985774,1.251,0.7,0.785,1.665,0.382,2.333,0.096,3.08,13,2.24248,1.2454,0.997,1.032
2692,-1.0,1.705,1.81,14.15453,1.705,14.15453,1.768,0.998,1.604,1.937,1.486,2.164,1.35,2.35,13,1.44342,1.7679,0.998,1.8035
2693,-1.0,1.353,1.318,11.46243,1.353,11.46243,1.306,1.0,1.205,1.409,1.042,1.47,0.901,1.534,13,0.748126,1.3063,0.999,1.2325
2694,-1.0,1.047,0.982,24.30845,1.047,24.30845,0.959,1.0,0.836,1.073,0.774,1.118,0.742,1.161,13,1.1214,0.9594,1.0,1.1429
