PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,U_B,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1375,1.325,0.213,0.29,1.583,2.37,0.982,1.696,1.165,0,0,0
1376,1.325,0.558,0.738,-0.06,0.091,1.438,2.339,1.253,0,0,0
1377,1.325,0.616,0.822,0.954,3.771,0.578,0.718,0.376,0,0,0
1378,1.325,0.508,0.663,0.609,0.853,0.495,0.686,0.695,0,0,0
1379,1.325,0.224,0.202,-0.036,0.148,0.961,1.266,0.567,0,0,0
1380,1.325,0.451,0.74,0.398,0.255,0.529,0.722,1.193,0,0,0
1381,1.325,0.656,0.88,-0.06,3.822,0.212,0.177,-0.061,0,0,0
1382,1.325,0.801,1.322,1.274,3.917,0.583,0.728,0.103,0,0,0
1383,1.325,0.656,0.881,0.516,4.455,0.227,0.178,-0.06,0,0,0
1384,1.325,0.354,0.425,0.216,0.372,0.514,0.766,0.678,0,0,0
1385,1.325,0.212,0.178,-0.061,0.071,0.534,0.754,0.005,0,0,0
1386,1.325,0.214,0.181,-0.061,0.09,0.819,1.425,0.519,0,0,0
1387,1.325,0.212,1.066,1.911,2.588,1.437,2.336,1.334,0,0,0
1388,1.325,0.54,0.711,0.49,0.916,0.596,0.798,0.626,0,0,0
1389,1.325,1.436,2.336,1.188,2.048,0.923,1.099,0.697,0,0,0
1390,1.325,0.516,0.905,1.128,1.213,0.483,0.847,1.126,0,0,0
1391,1.325,0.212,0.178,1.227,2.601,0.634,0.854,0.526,0,0,0
1392,1.325,0.577,0.766,0.643,0.601,0.794,1.147,0.897,0,0,0
1393,1.325,0.638,0.854,1.203,0.662,0.705,1.04,1.601,0,0,0
1394,1.325,0.654,0.88,1.461,1.342,0.646,0.87,1.5,0,0,0
1395,1.325,0.443,0.564,0.261,0.168,0.6,1.067,1.04,0,0,0
1396,1.325,1.247,2.089,1.248,1.741,1.396,2.059,0.974,0,0,0
1397,1.325,0.498,1.257,1.247,-1,0,0,0,0,0,0
1398,1.325,0.656,0.88,1.185,0.961,0.788,1.114,0.904,0,0,0
1399,1.325,0.488,0.632,-0.06,0.149,1.439,2.341,1.252,0,0,0
1400,1.325,0.425,0.577,0.601,1.205,0.407,0.587,0.666,0,0,0
1401,1.325,0.213,0.18,-0.06,0.078,0.77,1.157,0.546,0,0,0
1402,1.325,0.298,0.435,1.26,1.628,0.309,0.753,1.095,0,0,0
1403,1.325,0.212,0.178,-0.061,0.162,0.456,0.64,0.241,0,0,0
1404,1.325,0.224,0.201,0.027,0.429,0.596,0.798,0.377,0,0,0
1405,1.325,0.212,0.178,0.771,2.413,0.507,0.946,0.226,0,0,0
1406,1.325,0.704,1.227,0.478,1.581,0.598,0.806,0.335,0,0,0
1407,1.325,0.212,0.178,0.427,2.666,0.352,0.518,0.113,0,0,0
1408,1.325,0.67,1.02,1.603,1.32,0.67,1.02,1.603,0,0,0
1409,1.325,0.55,0.727,0.177,0.475,0.704,1.074,0.888,0,0,0
1410,1.325,0.657,0.883,0.411,0.611,1.062,1.607,0.851,0,0,0
1411,1.325,0.605,0.807,0.634,0.577,0.834,1.342,1.081,0,0,0
1412,1.325,0.64,0.988,0.877,1.713,0.756,1.062,0.624,0,0,0
1413,1.325,0.221,0.224,1.202,0.017,0.449,0.545,0.298,0,0,0
1414,1.325,0.252,0.523,0.664,0.222,0.213,0.182,0.58,0,0,0
1415,1.325,0.658,0.892,1.146,0.89,0.742,1.187,1.27,0,0,0
1416,1.325,0.978,1.522,1.356,1.635,0.981,1.479,1.242,0,0,0
1417,1.325,0.47,0.606,0.678,1.219,0.473,0.611,0.747,1,3,4
1418,1.325,0.718,1.102,1.238,1.007,0.825,1.376,1.382,0,0,0
1419,1.325,0.532,0.699,0.221,0.787,0.431,0.721,0.709,0,0,0
1420,1.325,0.425,0.535,0.151,0.906,0.411,0.513,0.175,0,0,0
1421,1.325,0.218,0.191,0.759,0.431,0.56,0.732,1.001,0,0,0
1422,1.325,0.752,1.305,1.914,1.552,1.146,1.917,1.914,0,0,0
1423,1.325,0.351,0.417,0.302,1.091,0.304,0.43,0.309,0,0,0
1424,1.325,0.505,0.659,0.44,0.765,0.599,0.855,0.579,0,0,0
1425,1.325,0.397,0.549,0.243,1.185,0.335,0.473,0.307,0,0,0
1426,1.325,1.215,2.179,1.235,1.179,1.439,2.34,1.247,0,0,0
1427,1.325,0.509,0.662,0.114,0.92,0.486,0.704,0.387,0,0,0
1428,1.325,0.78,1.229,0.514,1.47,0.684,0.97,0.392,0,0,0
1429,1.325,0.413,0.515,0.155,0.969,0.389,0.477,0.237,0,0,0
1430,1.325,0.35,0.425,0.454,0.878,0.291,0.394,0.58,0,0,0
1431,1.325,0.862,1.324,-0.06,0.105,0.255,0.179,1.18,0,0,0
1432,1.325,0.325,0.442,0.309,0.31,0.373,0.525,0.519,0,0,0
1433,1.325,0.618,0.825,0.231,0.873,0.63,0.847,0.541,0,0,0
1434,1.325,0.412,0.524,0.747,0.882,0.325,0.472,0.446,0,0,0
1435,1.325,0.568,0.762,0.191,0.671,0.426,0.68,0.985,0,0,0
1436,1.325,0.212,0.178,-0.06,0.085,0.752,1.064,0.435,0,0,0
1437,1.325,0.878,1.317,1.229,1.49,0.827,1.246,1.114,0,0,0
1438,1.325,0.985,1.478,0.853,1.199,0.927,1.51,1.002,0,0,0
1439,1.325,0.867,1.283,1.469,0.823,1.051,1.705,1.796,0,0,0
1440,1.325,1.224,2.063,1.463,1.624,0.895,1.598,1.247,0,0,0
1441,1.325,0.956,1.663,1.125,1.072,0.851,1.528,1.242,0,0,0
1442,1.325,0.474,0.619,0.722,0.788,0.456,0.689,1.07,0,0,0
1443,1.325,0.776,1.125,1.154,1.114,0.785,1.315,1.339,0,0,0
1444,1.325,0.904,1.527,1.428,1.824,0.892,1.478,1.088,0,0,0
1445,1.325,0.723,1.057,0.573,0.685,1.137,1.731,0.925,0,0,0
1446,1.325,0.581,0.775,0.368,1.074,0.548,0.787,0.584,0,0,0
1447,1.325,0.592,0.862,1.565,1.115,0.631,0.948,1.485,0,0,0
1448,1.325,0.695,0.973,1.027,0.788,0.737,1.242,1.468,0,0,0
1449,1.325,0.95,1.613,1.197,1.871,0.967,1.502,0.762,0,0,0
1450,1.325,0.212,0.178,-0.061,0.061,0.714,1.036,0.333,0,0,0
1451,1.325,0.227,0.226,-0.06,0.263,0.667,0.88,0.388,0,0,0
1452,1.325,0.212,0.177,-0.06,0.29,0.374,0.393,-0.038,0,0,0
1453,1.325,1.174,1.981,1.469,1.462,1.07,1.744,1.349,0,0,0
1454,1.325,0.534,0.704,0.49,0.766,0.524,0.875,0.814,0,0,0
1455,1.325,0.894,1.328,0.666,0.731,1.206,1.919,1.182,0,0,0
1456,1.325,0.309,0.349,0.613,0.062,1.045,1.45,0.696,0,0,0
1457,1.325,0.213,0.179,-0.061,0.046,1.06,1.637,0.759,0,0,0
1458,1.325,0.819,1.254,-0.06,0.095,0.6,0.526,1.158,0,0,0
1459,1.325,0.212,0.178,-0.06,0.337,0.48,0.594,0.158,0,0,0
1460,1.325,0.49,0.64,0.827,0.523,0.597,0.847,1.143,0,0,0
1461,1.325,0.419,0.525,-0.061,0.101,0.366,0.244,0.609,0,0,0
1462,1.325,0.521,0.667,-0.06,0.724,0.632,0.831,0.3,0,0,0
1463,1.325,0.436,0.555,0.327,0.981,0.439,0.558,0.295,0,0,0
1464,1.325,0.592,0.788,1.144,0.952,0.602,0.827,0.903,0,0,0
1465,1.325,0.212,0.177,-0.061,0.071,0.68,0.936,0.317,0,0,0
1466,1.325,0.595,0.791,-0.06,0.22,1.376,2.286,1.345,0,0,0
1467,1.325,0.719,1.073,0.768,0.854,0.951,1.449,1.044,0,0,0
1468,1.325,0.444,0.572,0.391,0.323,0.8,1.346,0.964,0,0,0
1469,1.325,1.049,1.588,1.146,1.374,1.031,1.58,1.12,0,0,0
1470,1.325,0.494,0.697,1.137,0.549,0.655,0.878,1.915,0,0,0
1471,1.325,0.414,0.524,1.864,2.917,0.901,1.588,0.783,0,0,0
1472,1.325,0.37,0.446,0.134,0.742,0.455,0.57,0.125,0,0,0
1473,1.325,0.431,0.544,0.367,0.721,0.553,0.722,0.542,0,0,0
1474,1.325,0.566,0.749,0.374,1.123,0.563,0.789,0.467,0,0,0
1475,1.325,0.628,0.842,0.797,0.839,0.713,1.144,1.111,0,0,0
1476,1.325,0.443,0.565,0.255,0.791,0.493,0.671,0.534,0,0,0
1477,1.325,0.213,0.179,-0.06,0.271,0.61,0.781,0.307,0,0,0
1478,1.325,1.347,2.213,1.46,1.446,1.299,2.139,1.371,0,0,0
1479,1.325,1.435,2.334,1.467,1.621,1.127,1.704,1.303,0,0,0
1480,1.325,0.643,1.139,1.483,2.081,0.688,1.055,1.177,0,0,0
1481,1.325,0.633,0.847,0.978,1.112,0.665,0.96,1.171,0,0,0
1482,1.325,0.819,1.198,1.594,1.127,0.855,1.367,1.804,0,0,0
1483,1.325,1.437,2.267,0.779,1.356,1.421,2.128,0.761,0,0,0
1484,1.325,0.343,0.403,-0.058,0.576,0.566,0.729,0.299,0,0,0
1485,1.325,0.44,0.559,0.08,0.703,0.485,0.774,0.516,0,0,0
1486,1.325,0.433,0.549,0.402,0.776,0.542,0.74,0.544,0,0,0
1487,1.325,1.248,2.08,1.26,1.8,1.206,1.769,0.86,0,0,0
1488,1.325,0.41,0.513,-0.036,0.218,0.975,1.597,0.935,0,0,0
1489,1.325,0.47,0.603,0.281,0.987,0.455,0.606,0.278,0,0,0
1490,1.325,1.177,1.861,0.974,1.389,1.116,1.729,0.947,0,0,0
1491,1.325,0.399,0.494,0.079,0.79,0.486,0.631,0.306,0,0,0
1492,1.325,1.184,1.98,1.66,1.787,1.079,1.739,1.33,0,0,0
1493,1.325,0.534,0.907,0.78,1.34,0.534,0.907,0.78,0,0,0
1494,1.325,0.265,0.274,0.291,0.959,0.269,0.288,0.593,0,0,0
1495,1.325,0.481,0.816,0.419,1.503,0.507,0.725,0.39,0,0,0
1496,1.325,0.212,0.872,1.246,0.876,0.212,0.177,1.403,0,0,0
1497,1.325,0.344,0.404,-0.04,0.855,0.393,0.493,0.154,0,0,0
1498,1.325,0.717,1.221,1.203,1.766,0.808,1.316,0.888,0,0,0
1499,1.325,1.079,1.815,1.582,1.583,1.315,2.166,1.344,0,0,0
1500,1.325,0.738,1.113,0.755,0.663,1.128,1.853,1.285,0,0,0
1501,1.325,1.075,1.769,1.776,1.829,0.838,1.381,1.508,0,0,0
1502,1.325,1.167,1.98,1.095,1.557,0.895,1.526,0.969,0,0,0
1503,1.325,0.212,0.178,0.01,0.267,0.6,0.757,0.17,0,0,0
1504,1.325,1.392,2.273,1.212,1.593,1.397,2.213,0.921,0,0,0
1505,1.325,0.214,0.182,-0.059,0.273,0.628,0.874,0.408,0,0,0
1506,1.325,0.623,0.832,-0.06,0.159,1.414,2.311,1.509,0,0,0
1507,1.325,0.604,1.068,1.132,1.131,0.619,1.125,1.228,0,0,0
1508,1.325,0.263,0.269,-0.058,0.222,0.274,0.383,0.586,0,0,0
1509,1.325,0.582,0.778,0.417,0.744,0.595,1.062,0.947,0,0,0
1510,1.325,0.635,0.851,0.336,0.326,0.622,1.02,1.207,0,0,0
1511,1.325,0.892,1.323,-0.058,0.371,1.439,2.339,1.248,0,0,0
1512,1.325,0.49,0.875,1.202,2.128,0.691,1.217,0.628,0,0,0
1513,1.325,0.212,0.177,-0.061,0.066,0.677,0.926,0.259,0,0,0
1514,1.325,0.575,0.763,0.262,3.684,0.212,0.322,1.91,0,0,0
1515,1.325,0.403,0.498,-0.056,0.666,0.537,0.697,0.287,0,0,0
1516,1.325,0.321,0.567,1.114,1.669,0.223,1.49,1.146,0,0,0
1517,1.325,0.528,0.694,0.4,0.44,0.936,1.492,0.994,0,0,0
1518,1.325,0.483,0.7,0.528,1.491,0.569,0.79,0.359,0,0,0
1519,1.325,0.498,0.875,0.471,0.256,0.212,0.245,0.948,0,0,0
1520,1.325,0.411,0.516,0.227,0.29,0.925,1.441,0.846,0,0,0
1521,1.325,0.249,0.283,-0.05,0.239,0.664,0.992,0.59,0,0,0
1522,1.325,1.1,1.776,0.635,0.725,1.317,2.17,1.262,0,0,0
1523,1.325,0.677,1.092,0.928,1.565,0.703,1.026,0.694,0,0,0
1524,1.325,0.647,1.03,1.326,1.581,0.738,1.103,1.164,0,0,0
1525,1.325,0.602,0.805,1.342,3.029,0.712,1.151,1.388,0,0,0
1526,1.325,0.964,1.569,1.112,0.856,0.869,1.285,1.912,0,0,0
1527,1.325,0.377,0.396,0.798,0.226,0.269,0.362,0.527,0,0,0
1528,1.325,0.827,1.217,0.682,0.693,1.227,2.006,1.207,0,0,0
1529,1.325,0.317,0.367,0.108,0.206,1.064,1.862,0.987,0,0,0
1530,1.325,0.646,0.989,0.786,1.463,0.698,0.995,0.624,0,0,0
1531,1.325,0.818,1.221,0.747,0.842,1.111,1.688,1.005,0,0,0
1532,1.325,0.457,0.591,0.032,0.274,1.14,1.73,0.907,0,0,0
1533,1.325,0.66,0.884,-0.038,0.344,1.124,1.736,0.916,0,0,0
1534,1.325,0.657,1.129,1.298,1.613,0.717,1.103,1.127,0,0,0
1535,1.325,0.551,0.737,0.408,0.874,0.462,0.732,0.889,0,0,0
1536,1.325,0.691,1.211,0.936,1.517,0.752,1.237,0.756,0,0,0
1537,1.325,0.713,1.049,0.613,0.682,0.859,1.4,1.012,0,0,0
1538,1.325,1.024,1.527,0.533,0.659,1.206,2.009,1.111,0,0,0
1539,1.325,0.643,0.861,0.652,0.659,0.746,1.106,0.937,0,0,0
1540,1.325,0.544,0.72,0.1,0.357,1.108,1.681,0.918,0,0,0
1541,1.325,0.525,0.689,0.148,0.708,0.664,0.93,0.464,0,0,0
1542,1.325,0.565,0.748,0.303,0.396,1.199,1.88,0.933,0,0,0
1543,1.325,0.431,0.546,0.186,0.548,0.648,0.869,0.414,0,0,0
1544,1.325,1.004,1.688,1.079,1.611,1.188,1.742,0.923,0,0,0
1545,1.325,1.332,2.192,1.268,1.455,1.36,2.034,1.148,0,0,0
1546,1.325,0.431,0.545,0.629,0.01,0.373,0.945,1.603,0,0,0
1547,1.325,0.333,0.387,-0.06,0.051,1.323,1.704,0.671,0,0,0
1548,1.325,0.213,0.18,-0.06,0.264,0.58,0.729,0.355,0,0,0
1549,1.325,0.402,0.5,0.321,0.54,0.659,0.876,0.7,0,0,0
1550,1.325,0.212,0.178,-0.061,0.069,0.66,0.931,0.426,0,0,0
1551,1.325,0.833,1.407,-0.06,0.348,1.33,2.29,1.465,0,0,0
1552,1.325,0.471,0.607,-0.06,0.145,0.91,1.563,1.005,0,0,0
1553,1.325,0.816,1.333,-0.06,0.155,1.215,2.034,1.801,0,0,0
1554,1.325,0.635,0.85,0.39,0.754,0.635,1.138,0.775,0,0,0
1555,1.325,0.259,0.629,0.923,1.172,0.213,0.208,1.12,0,0,0
1556,1.325,0.439,0.553,-0.058,0.294,1.055,1.546,0.662,0,0,0
1557,1.325,0.778,1.216,0.188,0.985,0.689,1.174,0.482,0,0,0
1558,1.325,0.632,0.846,0.571,0.674,0.686,1.089,0.908,0,0,0
1559,1.325,1.028,1.474,-0.06,0.296,1.284,2.009,1.804,0,0,0
1560,1.325,0.6,1.108,0.806,2.105,0.671,0.919,0.405,0,0,0
1561,1.325,0.473,0.611,0.077,0.369,1.055,1.604,0.791,0,0,0
1562,1.325,0.569,0.753,-0.06,0.255,1.076,1.685,1.049,0,0,0
1563,1.325,0.867,1.502,1.621,1.914,1.106,1.907,1.498,0,0,0
1564,1.325,0.602,1.021,1.626,1.811,0.844,1.223,1.234,0,0,0
1565,1.325,0.214,0.182,-0.06,0.206,0.731,1.02,0.386,0,0,0
1566,1.325,0.558,0.802,1.753,2.911,0.617,0.929,1.914,0,0,0
1567,1.325,1.033,1.58,-0.061,0.347,1.438,2.333,1.248,0,0,0
1568,1.325,0.666,1.07,1.328,1.947,0.778,1.203,0.941,0,0,0
1569,1.325,0.609,0.815,0.553,0.895,0.557,0.766,0.845,0,0,0
1570,1.325,0.213,0.178,1.906,2.3,1.34,2.212,1.243,0,0,0
1571,1.325,0.215,0.184,1.271,1.956,0.262,0.558,1.806,0,0,0
1572,1.325,0.761,1.14,0.774,1.002,0.854,1.381,1.141,0,0,0
1573,1.325,1.438,2.34,1.719,1.925,1.173,1.951,1.562,0,0,0
1574,1.325,0.212,0.178,-0.06,0.254,0.639,0.844,0.316,0,0,0
1575,1.325,0.212,0.178,-0.06,0.203,0.523,0.671,0.212,0,0,0
1576,1.325,0.745,1.808,1.912,2.226,1.255,2.065,1.619,0,0,0
1577,1.325,0.215,1.083,0.934,0.963,0.212,0.18,1.247,0,0,0
1578,1.325,0.212,0.178,-0.06,0.209,0.626,0.868,0.343,0,0,0
1579,1.325,0.212,0.177,-0.061,0.066,0.572,0.724,0.024,0,0,0
1580,1.325,0.659,1.215,1.506,1.767,0.635,1.349,1.187,0,0,0
1581,1.325,0.836,1.382,1.519,1.229,0.815,1.394,1.529,0,0,0
1582,1.325,1.44,2.341,1.231,1.636,1.44,2.34,0.847,0,0,0
1583,1.325,0.466,0.586,-0.06,0.304,0.819,1.261,0.708,0,0,0
1584,1.325,0.344,0.501,0.409,2.437,0.328,0.37,0.265,0,0,0
1585,1.325,0.496,0.643,-0.053,0.362,0.606,1.054,0.777,0,0,0
1586,1.325,0.447,0.571,0.13,0.139,1.438,2.338,1.165,0,0,0
1587,1.325,0.989,1.536,1.908,1.301,0.994,1.552,1.91,0,0,0
1588,1.325,0.523,0.686,-0.06,0.098,1.419,2.317,1.247,0,0,0
1589,1.325,0.425,0.537,0.159,0.357,1.067,1.609,0.806,0,0,0
1590,1.325,0.833,1.411,0.715,0.024,1.218,2.038,1.515,0,0,0
1591,1.325,0.454,0.581,0.147,0.353,1.073,1.629,0.812,0,0,0
1592,1.325,0.621,1.162,0.81,0.334,0.319,0.549,1.777,0,0,0
1593,1.325,1.088,1.708,1.037,1.47,0.964,1.51,0.98,0,0,0
1594,1.325,0.996,1.712,1.087,2.694,0.656,0.879,1.082,0,0,0
1595,1.325,0.212,0.177,-0.061,0.062,0.562,0.754,0.022,0,0,0
1596,1.325,0.886,1.43,0.916,1.582,0.932,1.309,0.726,0,0,0
1597,1.325,0.786,1.268,1.157,1.444,0.789,1.247,1.082,0,0,0
1598,1.325,0.532,0.697,0.195,0.891,0.48,0.623,0.368,0,0,0
1599,1.325,0.219,0.247,0.796,2.289,0.426,0.649,0.294,0,0,0
1600,1.325,0.597,0.795,0.306,0.91,0.634,0.872,0.36,0,0,0
1601,1.325,0.348,0.42,0.739,0.985,0.284,0.372,1.02,0,0,0
1602,1.325,1.004,1.695,1.212,1.742,1.036,1.563,0.831,0,0,0
1603,1.325,0.649,1.252,1.854,2.384,1.196,2.011,1.908,0,0,0
1604,1.325,0.494,0.654,0.25,0.31,1.266,1.969,1.008,0,0,0
1605,1.325,0.954,1.589,1.405,1.967,0.954,1.626,0.948,0,0,0
1606,1.325,0.656,0.886,1.476,0.86,0.683,1.02,1.668,0,0,0
1607,1.325,0.594,0.792,0.826,0.786,0.652,1.023,1.134,0,0,0
1608,1.325,0.348,0.411,-0.047,0.506,0.581,0.823,0.454,0,0,0
1609,1.325,0.606,0.993,0.804,0.865,0.572,0.988,1.284,0,0,0
1610,1.325,0.52,0.844,0.822,1.47,0.49,0.72,0.796,0,0,0
1611,1.325,0.759,1.181,0.639,0.816,1.032,1.629,0.923,0,0,0
1612,1.325,0.9,1.36,0.371,0.33,0.543,1.295,1.343,0,0,0
1613,1.325,0.565,1,0.385,0.135,0.323,0.423,1.327,0,0,0
1614,1.325,0.42,0.528,0.023,0.302,1.029,1.568,0.789,0,0,0
1615,1.325,0.376,0.457,-0.06,0.094,1.439,2.341,1.128,0,0,0
1616,1.325,0.293,0.318,-0.06,0.368,0.688,1.003,0.478,0,0,0
1617,1.325,0.599,0.797,-0.054,0.02,0.947,1.594,1.675,0,0,0
1618,1.325,0.513,0.836,0.492,0.279,0.727,1.203,1.093,0,0,0
1619,1.325,0.615,0.838,0.55,1.355,0.619,0.84,0.538,0,0,0
1620,1.325,0.214,0.18,0.015,0.506,0.516,0.661,0.272,0,0,0
1621,1.325,0.212,0.178,-0.061,0.182,0.552,0.721,0.168,0,0,0
1622,1.325,0.214,0.182,1.313,2.496,0.616,1.108,0.938,0,0,0
1623,1.325,0.503,0.655,-0.058,0.334,0.956,1.511,0.808,0,0,0
1624,1.325,0.348,0.411,-0.059,0.781,0.407,0.489,0.188,0,0,0
1625,1.325,0.213,0.182,0.237,2.305,0.331,0.34,-0.06,0,0,0
1626,1.325,0.572,0.753,0.145,0.568,0.753,1.12,0.577,0,0,0
1627,1.325,0.358,0.43,0.195,0.456,0.687,1.005,0.644,0,0,0
1628,1.325,1.202,2.018,1.043,1.601,0.93,1.615,0.789,0,0,0
1629,1.325,0.214,0.18,-0.042,0.514,0.468,0.582,0.183,0,0,0
1630,1.325,0.213,0.179,-0.06,0.04,1.362,2.023,0.704,0,0,0
1631,1.325,0.213,0.179,0.502,0.208,0.44,0.484,0.285,0,0,0
1632,1.325,0.271,0.287,0.298,2.352,0.215,0.182,0.384,0,0,0
1633,1.325,0.4,0.496,0.227,0.694,0.573,0.748,0.462,0,0,0
1634,1.325,0.763,1.156,-0.061,0.105,0.226,0.178,1.085,0,0,0
1635,1.325,1.034,1.588,0.961,1.369,1.023,1.55,0.927,1,4,986
1636,1.325,1.096,1.946,1.908,1.888,0.835,1.417,1.651,0,0,0
1637,1.325,0.454,0.58,0.046,0.614,0.522,0.738,0.463,0,0,0
1638,1.325,0.853,1.275,-0.06,0.356,1.206,2.212,1.344,0,0,0
1639,1.325,0.497,0.655,0.262,0.331,1.069,1.671,1.014,0,0,0
1640,1.325,0.351,0.416,0.139,0.823,0.402,0.483,0.382,0,0,0
1641,1.325,0.616,0.823,1.043,1.157,0.638,0.864,1.239,1,3,896
1642,1.325,0.836,1.247,0.752,0.977,1.019,1.533,0.857,0,0,0
1643,1.325,0.359,0.431,0.244,0.895,0.332,0.425,0.434,0,0,0
1644,1.325,0.896,1.399,0.914,0.984,1.117,1.822,1.176,0,0,0
1645,1.325,0.912,1.535,1.629,1.508,0.872,1.447,1.56,0,0,0
1646,1.325,0.27,0.329,0.123,0.395,0.359,0.489,0.467,0,0,0
1647,1.325,0.959,1.663,-0.011,0.094,1.239,1.619,1.779,0,0,0
1648,1.325,0.214,0.212,0.365,2.561,0.381,0.463,-0.056,0,0,0
1649,1.325,0.654,1.212,1.712,2.733,0.858,1.744,0.904,0,0,0
1650,1.325,1.402,2.299,1.246,1.451,1.253,2.106,1.148,0,0,0
1651,1.325,0.548,0.723,0.583,0.855,0.59,0.889,0.789,0,0,0
1652,1.325,0.361,0.432,0.115,0.661,0.513,0.666,0.399,0,0,0
1653,1.325,0.567,0.82,0.851,1.187,0.585,0.85,0.899,0,0,0
1654,1.325,0.356,0.417,-0.06,0.075,1.054,1.788,0.969,0,0,0
1655,1.325,0.535,0.705,0.096,0.388,1.137,1.678,0.825,0,0,0
1656,1.325,0.481,0.651,0.358,1.294,0.49,0.706,0.394,1,3,1058
1657,1.325,0.212,0.177,-0.06,0.01,0.214,0.187,0.117,0,0,0
1658,1.325,0.474,0.671,0.354,0.244,1.122,1.823,1.386,0,0,0
1659,1.325,0.745,1.062,0.494,1.402,0.727,1.022,0.433,1,2,1053
1660,1.325,0.42,0.529,0.051,0.324,1.083,1.631,0.818,0,0,0
1661,1.325,0.96,1.526,1.327,1.343,0.956,1.499,1.305,0,0,0
1662,1.325,0.276,0.38,0.586,2.31,0.484,0.661,0.099,0,0,0
1663,1.325,0.298,0.328,0.19,0.737,0.436,0.515,0.113,0,0,0
1664,1.325,0.672,1.067,0.978,1.258,0.674,1.122,1.022,1,2,1026
1665,1.325,0.455,0.582,-0.018,0.438,0.841,1.252,0.639,0,0,0
1666,1.325,0.213,0.18,0.375,3.133,0.513,0.474,-0.061,0,0,0
1667,1.325,0.331,0.394,0.064,0.283,0.823,1.265,0.735,0,0,0
1668,1.325,0.356,0.42,-0.061,0.218,0.964,1.447,0.663,0,0,0
1669,1.325,0.278,0.295,0.102,0.712,0.438,0.544,0.296,0,0,0
1670,1.325,0.972,1.668,1.183,1.513,1.069,1.713,1.043,0,0,0
1671,1.325,0.212,0.177,0.28,3.161,0.317,0.329,-0.059,0,0,0
1672,1.325,0.588,1.009,1.858,2.2,0.89,1.614,1.172,0,0,0
1673,1.325,0.497,0.647,0.38,0.841,0.514,0.801,0.595,0,0,0
1674,1.325,0.499,0.649,0.12,0.385,1.041,1.574,0.769,0,0,0
1675,1.325,0.212,0.199,1.247,-1,0,0,0,0,0,0
1676,1.325,0.212,0.857,1.091,-1,0,0,0,0,0,0
1677,1.325,0.213,0.179,0.275,0.489,0.251,0.278,0.732,0,0,0
1678,1.325,0.217,0.187,-0.047,0.325,0.596,0.795,0.35,0,0,0
1679,1.325,0.349,0.414,0.153,0.713,0.463,0.588,0.334,0,0,0
1680,1.325,1.049,1.582,-0.024,0.513,1.439,2.341,1.247,0,0,0
1681,1.325,0.531,0.698,0.19,0.54,0.823,1.188,0.661,0,0,0
1682,1.325,0.223,0.202,0.152,0.298,0.589,0.856,0.502,0,0,0
1683,1.325,0.463,0.756,1.303,2.164,0.563,0.941,1.087,0,0,0
1684,1.325,0.352,0.456,0.581,0.628,0.298,0.439,0.79,0,0,0
1685,1.325,0.303,0.337,0.389,0.452,0.616,0.822,0.512,0,0,0
1686,1.325,0.805,1.319,1.001,1.354,0.799,1.291,0.99,0,0,0
1687,1.325,0.565,0.763,0.791,0.742,0.582,0.949,1.216,0,0,0
1688,1.325,1.078,1.822,1.339,1.888,1.048,1.728,0.896,0,0,0
1689,1.325,0.4,0.66,0.855,2.254,0.516,0.703,0.306,0,0,0
1690,1.325,0.531,0.729,0.54,0.918,0.571,0.817,0.696,0,0,0
1691,1.325,0.212,0.178,0.275,2.92,0.212,0.177,0.246,0,0,0
1692,1.325,0.579,0.77,0.603,0.735,0.776,1.155,0.758,0,0,0
1693,1.325,1.069,1.728,1.067,1.156,1.218,2.026,1.216,0,0,0
1694,1.325,0.729,1.123,1.827,1.067,0.768,1.236,1.912,0,0,0
1695,1.325,0.272,0.287,0.935,3.145,0.429,0.589,0.353,0,0,0
1696,1.325,0.486,0.634,0.458,0.435,0.488,0.856,1.152,0,0,0
1697,1.325,0.452,0.613,0.352,0.208,0.939,1.561,1.163,0,0,0
1698,1.325,0.701,1.039,1.44,0.892,0.746,1.136,1.542,0,0,0
1699,1.325,0.212,0.178,-0.061,0.062,0.551,0.701,0.011,0,0,0
1700,1.325,0.603,0.806,1.148,0.851,0.631,0.936,1.511,0,0,0
1701,1.325,0.214,0.183,-0.06,0.342,0.637,0.815,0.442,0,0,0
1702,1.325,0.654,0.879,1.182,0.947,0.655,0.879,1.911,0,0,0
1703,1.325,0.516,0.676,0.579,0.501,0.803,1.246,1.129,0,0,0
1704,1.325,0.212,0.177,0.394,2.221,0.212,0.177,0.286,0,0,0
1705,1.325,0.651,1.013,1.037,0.145,0.481,0.858,1.781,1,1,1017
1706,1.325,0.661,0.896,0.651,0.479,1.183,1.901,1.296,0,0,0
1707,1.325,0.432,0.736,0.528,2.046,0.51,0.579,0.443,0,0,0
1708,1.325,0.984,1.474,0.529,0.696,1.438,2.337,1.202,0,0,0
1709,1.325,0.212,0.178,0.471,1.089,0.213,0.178,0.474,0,0,0
1710,1.325,0.655,0.878,0.386,0.301,0.661,1.308,1.252,0,0,0
1711,1.325,0.659,1.117,0.244,1.255,0.643,1.135,0.316,0,0,0
