id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
1621,86.67411,-53.806664,1310.1,624.52,988.25,0,0.98,2.718,0,776.456,1.122,6.05,0.231,27.874,0.1,101.523,0.179,193.21,0.119,490.145,0.235,651.878,0.738,834.097,0.831,866.46,1.434,283.477,13.735,202.097,9.922
1622,86.646324,-53.806393,1605.45,629.42,12.602,0,0.7,2.7,0,11.471,1.125,0.775,0.172,0.772,0.095,1.315,0.179,1.475,0.117,3.661,0.235,3.423,0.737,5.151,0.793,6.357,1.425,11.176,2.389,7.416,2.074
1623,86.781487,-53.806396,168.83,628.22,27.377,0,0.45,3.267,0,19.141,1.325,0.172,0.242,-0.017,0.162,-0.103,0.252,0.169,0.177,0.312,0.464,1.07,1.467,1.872,0.941,3.129,1.653,27.353,4.425,32.803,3.675
1624,86.57708,-53.806469,2341.47,627.56,18.412,0,0.53,3.149,1,12.548,1.772,2.044,0.244,2.086,0.116,2.592,0.253,3.172,0.139,6.056,0.272,6.435,0.852,8.924,1.197,-999.0,9999.0,14.613,3.458,10.323,2.655
1625,86.644135,-53.806557,1628.75,626.5,18.931,0,0.76,3.018,0,14.325,1.128,-0.03,0.172,0.028,0.095,0.01,0.179,0.118,0.117,1.194,0.235,2.439,0.744,3.51,0.801,5.614,1.531,16.998,2.779,17.122,2.928
1626,86.717896,-53.806526,844.76,626.71,42.587,0,0.17,3.157,0,31.626,1.206,1.201,0.172,1.08,0.095,1.873,0.179,2.603,0.119,6.432,0.235,8.668,0.736,12.337,0.972,14.17,1.453,31.693,6.941,26.945,3.77
1627,86.61364,-53.806835,1952.87,621.33,378.205,0,0.98,2.773,0,298.563,1.127,9.728,0.172,44.168,0.095,116.235,0.179,188.282,0.117,269.866,0.235,299.334,0.737,335.96,0.885,334.48,1.623,101.342,9.328,66.724,6.85
1628,86.723732,-53.80669,782.66,623.76,19.05,0,0.73,2.858,0,14.292,1.408,0.311,0.172,0.228,0.095,0.493,0.179,0.737,0.125,2.414,0.235,2.912,0.737,4.83,1.254,6.608,1.489,16.061,4.853,14.872,2.567
1629,86.63517,-53.807045,1724.01,617.63,83.964,0,0.02,4.044,0,50.864,1.121,3.361,0.172,3.699,0.095,5.885,0.179,7.876,0.117,16.46,0.235,19.99,0.737,24.618,0.854,29.901,1.585,53.28,5.304,41.568,4.474
1630,86.653152,-53.807114,1532.86,616.42,11.691,0,0.69,2.953,0,9.718,1.131,2.473,0.172,2.725,0.095,3.477,0.179,5.967,0.119,7.101,0.235,7.851,0.737,9.023,0.839,8.528,1.596,5.604,1.661,4.089,1.444
1631,86.667084,-53.807098,1384.8,616.74,46.157,0,0.97,1.213,0,41.677,1.147,0.139,0.172,-0.047,0.095,0.089,0.179,0.247,0.117,0.19,0.235,1.277,0.736,0.434,0.854,-0.259,1.454,1.397,0.715,-0.052,0.395
1632,86.693626,-53.807079,1102.68,617.0,6.51,0,0.51,2.391,0,7.171,1.128,0.742,0.172,0.793,0.094,0.882,0.179,1.168,0.117,1.568,0.235,2.255,0.736,2.982,0.842,3.008,1.489,5.267,3.214,7.181,1.657
1633,86.650673,-53.807415,1559.27,611.01,33.398,0,0.06,4.309,0,18.775,1.121,4.455,0.172,4.706,0.095,7.564,0.229,10.769,0.117,12.56,0.235,14.026,0.737,13.755,0.884,11.673,1.671,10.355,2.224,6.862,1.748
1634,86.697472,-53.807449,1061.86,610.29,73.86,0,0.97,2.123,0,60.233,1.097,0.244,0.172,0.401,0.095,1.197,0.179,2.339,0.117,6.834,0.235,9.935,0.738,12.159,0.876,16.076,1.874,39.624,7.687,30.411,3.577
1635,86.77758,-53.807503,210.37,608.36,23.689,0,0.8,2.474,0,20.545,1.232,1.023,0.242,4.004,0.162,10.566,0.252,14.781,0.177,21.98,0.464,24.066,1.467,27.904,0.97,26.708,2.025,8.703,2.88,4.262,1.687
1636,86.600136,-53.807552,2096.38,608.33,7.984,0,0.43,2.948,0,7.534,1.124,0.571,0.172,0.641,0.095,0.92,0.179,1.277,0.117,3.139,0.235,3.774,0.736,4.342,0.924,4.691,1.769,7.365,3.351,6.97,2.271
1637,86.685638,-53.807678,1187.59,606.22,23.297,0,0.83,2.889,0,17.814,1.118,0.184,0.172,0.369,0.095,0.547,0.179,0.893,0.117,1.677,0.235,2.48,0.736,5.222,0.881,9.13,2.296,26.649,4.981,36.987,4.437
1638,86.643318,-53.807903,1637.42,602.24,44.377,0,0.04,3.309,0,31.997,1.114,0.191,0.172,0.053,0.095,0.459,0.179,0.673,0.117,2.598,0.235,2.292,0.84,6.923,0.923,9.2,2.075,43.922,5.119,41.758,4.597
1639,86.618759,-53.808086,1898.43,598.85,50.225,0,0.01,3.589,0,33.646,1.12,3.153,0.172,3.875,0.095,6.278,0.179,12.059,0.117,16.591,0.253,18.393,0.737,22.766,0.982,21.375,2.071,20.218,3.969,14.314,2.945
1640,86.761909,-53.807915,376.96,601.22,36.435,0,0.89,0.993,0,31.997,1.263,-0.282,0.242,-0.025,0.162,0.012,0.252,-0.065,0.153,-0.347,0.329,-1.27,1.038,-0.312,0.97,-1.985,2.422,-0.415,0.139,0.386,0.083
1641,86.690598,-53.8083,1134.92,595.03,54.894,0,0.29,3.074,0,41.621,1.167,1.189,0.172,1.31,0.095,1.681,0.179,3.195,0.117,8.216,0.235,9.896,0.736,16.681,0.895,19.732,1.884,41.527,7.946,38.316,3.311
1642,86.59761,-53.808414,2123.24,592.75,63.546,0,0.03,3.52,0,43.646,1.171,1.936,0.172,2.688,0.095,6.083,0.179,9.765,0.117,14.474,0.235,16.441,0.737,20.496,0.916,22.366,2.037,32.543,6.829,30.509,4.517
1643,86.78389,-53.808205,143.3,595.57,15.348,0,0.7,3.031,0,12.23,1.245,1.823,0.242,1.832,0.162,2.236,0.252,2.204,0.177,4.076,0.464,3.937,1.467,7.614,0.95,7.42,2.84,11.029,3.127,8.486,1.969
1644,86.579521,-53.808319,2315.47,594.31,25.07,0,0.68,3.694,1,16.653,1.698,4.993,0.172,4.91,0.095,9.145,0.179,11.734,0.127,12.499,0.235,13.52,0.738,13.059,0.963,13.001,2.001,6.623,2.271,4.474,1.712
1645,86.655106,-53.80838,1512.1,593.68,37.085,2,0.58,3.946,0,22.378,1.177,0.053,0.172,0.371,0.095,0.467,0.179,0.931,0.126,2.636,0.236,4.131,0.738,6.211,0.905,9.681,1.998,26.893,3.699,27.254,3.326
1646,86.774208,-53.80843,246.21,591.73,26.612,0,0.42,3.498,0,17.526,1.239,0.121,0.242,0.178,0.162,0.092,0.252,0.225,0.178,-0.001,0.464,0.41,1.467,1.299,0.934,-1.197,2.863,63.641,7.054,123.453,6.671
1647,86.753845,-53.808395,462.62,592.64,14.745,0,0.27,2.907,0,11.759,1.236,1.464,0.172,1.329,0.115,1.636,0.179,1.78,0.125,2.655,0.274,1.752,0.853,5.524,0.912,6.283,2.862,20.603,4.399,22.037,3.262
1648,86.739937,-53.808418,610.49,592.45,14.957,0,0.54,2.795,1,10.706,1.66,0.22,0.172,0.208,0.115,0.306,0.179,0.501,0.125,1.305,0.27,2.186,0.853,2.587,0.972,-999.0,9999.0,12.158,3.351,13.099,2.329
1649,86.640671,-53.808563,1665.55,590.36,19.262,0,0.57,2.943,0,14.569,1.188,7.591,0.172,7.501,0.095,7.751,0.179,8.287,0.117,11.008,0.235,11.933,0.737,15.394,0.93,13.163,2.125,15.352,2.827,12.969,2.545
1650,86.606041,-53.808865,2033.66,584.76,106.478,0,0.02,4.584,0,56.092,1.186,1.811,0.172,2.226,0.095,3.766,0.179,5.581,0.117,14.077,0.235,16.506,0.736,23.817,0.947,31.397,2.22,56.411,8.115,44.636,5.071
1651,86.592239,-53.809067,2180.32,581.0,41.821,0,0.09,3.739,0,27.406,1.194,1.333,0.172,1.408,0.094,2.094,0.179,3.418,0.117,8.114,0.235,8.795,0.736,12.722,1.02,14.584,2.594,26.217,6.054,19.425,2.887
1652,86.7705,-53.809017,285.62,581.2,21.408,0,0.91,2.633,0,18.212,1.284,-0.114,0.242,0.467,0.162,1.689,0.252,2.762,0.177,11.221,0.464,13.102,1.466,19.509,0.956,23.832,2.806,7.409,2.453,4.247,1.378
1653,86.596542,-53.809181,2134.62,578.99,52.341,0,0.71,3.118,0,36.992,1.214,0.85,0.172,0.798,0.094,1.634,0.179,2.89,0.117,9.549,0.235,11.793,0.736,16.913,0.955,22.677,2.225,34.466,6.876,28.348,4.189
1654,86.778297,-53.809322,202.77,575.57,61.05,0,0.25,3.623,0,38.857,1.281,0.29,0.242,0.209,0.162,0.24,0.252,0.462,0.177,1.654,0.464,1.686,1.467,2.691,0.996,10.49,2.272,47.634,5.811,54.813,4.752
1655,86.64064,-53.809242,1665.87,578.13,9.687,0,0.67,2.302,0,9.868,1.263,0.151,0.172,0.133,0.095,0.227,0.179,0.303,0.117,1.265,0.235,0.74,0.737,3.414,0.996,7.447,2.258,10.039,2.262,8.881,2.007
1656,86.594719,-53.809746,2153.92,568.79,303.754,0,0.98,2.682,0,240.252,1.209,3.959,0.172,16.352,0.095,53.28,0.179,101.457,0.125,200.653,0.237,228.301,0.736,278.466,0.95,307.991,2.164,89.556,11.808,66.634,7.107
1657,86.774124,-53.809734,247.15,568.26,26.833,2,0.12,4.052,0,15.154,1.291,1.111,0.242,0.928,0.162,1.22,0.252,1.594,0.177,3.115,0.464,1.389,1.468,5.404,1.069,9.237,2.377,22.419,4.236,25.135,3.096
1658,86.71431,-53.809795,882.93,567.93,19.831,0,0.79,2.878,0,14.839,1.172,0.052,0.172,0.151,0.095,0.068,0.179,0.297,0.131,1.099,0.235,1.613,0.737,3.698,0.947,7.261,2.021,20.056,5.277,24.447,3.35
1659,86.689583,-53.809849,1145.72,567.15,6.036,0,0.38,2.41,0,5.425,1.178,0.7,0.172,0.622,0.095,0.653,0.179,0.998,0.128,1.872,0.235,2.154,0.736,5.444,1.003,4.569,2.001,6.221,3.303,9.485,1.706
1660,86.787689,-53.809788,102.99,567.02,4.981,0,0.38,1.84,0,5.166,1.271,0.143,0.242,0.292,0.162,0.268,0.252,1.058,0.211,3.609,0.464,5.524,1.467,6.334,1.044,5.273,2.157,1.792,1.174,0.658,0.692
1661,86.65696,-53.81036,1492.46,558.05,474.342,0,0.98,2.621,0,378.005,1.23,1.893,0.187,9.045,0.095,34.797,0.179,69.537,0.137,228.866,0.235,287.987,0.737,400.861,0.872,457.843,1.663,141.682,9.535,104.343,7.356
1662,86.668175,-53.810211,1373.2,560.7,100.642,0,0.98,2.468,0,85.222,1.18,-0.066,0.172,0.303,0.094,1.463,0.179,3.583,0.137,31.203,0.269,47.609,0.736,79.775,0.912,104.463,1.879,39.747,5.06,28.455,3.862
1663,86.710762,-53.810192,920.61,560.8,13.013,0,0.66,3.04,0,10.084,1.158,1.998,0.171,1.924,0.094,2.691,0.178,4.876,0.136,6.263,0.234,5.547,0.735,8.639,0.84,6.318,1.848,5.436,2.918,3.365,1.171
1664,86.737732,-53.810181,633.95,560.78,9.106,0,0.53,2.317,1,8.244,1.746,2.217,0.172,2.347,0.115,3.027,0.179,3.413,0.137,5.897,0.27,5.578,0.853,5.671,1.108,6.054,2.863,5.131,1.957,4.347,1.392
1665,86.617432,-53.81023,1912.57,560.26,6.694,0,0.48,2.628,0,6.28,1.173,0.33,0.172,0.446,0.095,0.59,0.179,0.654,0.137,0.881,0.235,0.702,0.737,3.133,0.929,3.217,2.421,6.96,2.165,9.438,2.077
1666,86.766479,-53.810699,328.44,550.97,93.674,0,0.04,3.618,0,61.259,1.184,0.361,0.242,0.124,0.163,1.117,0.252,2.387,0.177,8.417,0.464,13.654,1.469,22.917,0.992,32.913,2.67,65.01,6.395,48.834,4.171
1667,86.685066,-53.809727,1193.71,569.36,6.64,0,0.49,2.417,0,6.365,1.199,1.27,0.172,1.231,0.095,1.495,0.179,1.796,0.125,2.83,0.235,2.322,0.736,4.223,0.979,4.097,2.386,4.112,2.34,3.841,1.076
1668,86.748993,-53.810516,514.28,554.57,20.59,0,0.99,0.823,0,18.309,1.26,0.017,0.172,-0.092,0.115,0.026,0.179,-0.019,0.137,0.159,0.27,0.301,0.853,0.219,0.974,1.432,2.025,2.583,1.625,0.406,0.706
1669,86.793465,-53.811008,41.67,544.95,841.441,0,0.98,2.655,1,657.085,1.152,213.344,0.241,403.262,0.162,616.908,0.252,547.289,0.305,735.395,0.464,926.695,1.467,1051.948,0.898,1055.36,1.868,201.736,15.686,138.316,8.701
1670,86.646286,-53.810856,1605.86,549.07,62.715,0,0.25,3.168,0,46.483,1.189,0.891,0.172,0.944,0.095,1.783,0.179,3.351,0.137,9.053,0.235,10.94,0.737,17.08,0.937,23.217,1.8,47.334,5.209,37.781,4.382
1671,86.726036,-53.810921,758.26,547.58,21.907,0,0.58,3.032,1,16.301,1.957,1.581,0.172,1.624,0.115,2.291,0.179,2.971,0.137,5.658,0.269,6.51,0.852,8.369,1.289,10.314,1.922,16.011,3.86,12.718,2.328
1672,86.669113,-53.811401,1363.23,539.24,177.17,0,0.03,3.911,0,108.065,1.151,0.714,0.172,0.816,0.095,2.532,0.179,6.923,0.147,18.234,0.235,22.455,0.737,35.189,0.838,49.426,1.283,88.098,8.315,59.383,5.08
1673,86.664024,-53.811008,1417.34,546.37,5.347,0,0.46,2.198,0,6.188,1.13,0.267,0.172,0.306,0.095,1.183,0.179,2.193,0.137,4.222,0.269,5.023,0.737,7.43,0.83,8.66,1.526,3.813,1.439,3.075,1.154
1674,86.772346,-53.811058,266.11,544.42,8.144,0,0.67,2.456,0,7.518,1.157,2.328,0.242,2.633,0.162,2.83,0.252,3.194,0.177,3.823,0.464,3.395,1.466,6.126,0.901,6.121,1.898,11.836,2.813,13.088,1.991
1675,86.746239,-53.811378,543.53,539.06,85.337,0,0.35,3.249,0,61.774,1.257,2.057,0.174,2.394,0.115,3.291,0.179,3.763,0.137,6.736,0.27,8.627,0.853,20.361,0.878,28.456,1.867,79.316,8.42,85.358,6.09
1676,86.644112,-53.811352,1629.0,540.17,10.046,0,0.58,2.273,0,9.453,1.149,0.508,0.172,2.188,0.095,5.089,0.179,7.476,0.15,9.664,0.269,10.795,0.736,11.138,0.914,10.987,1.244,2.176,1.06,1.361,0.906
1677,86.648544,-53.811481,1581.85,537.85,10.816,0,0.63,2.611,0,9.504,1.169,2.731,0.172,3.172,0.095,5.284,0.179,7.68,0.137,8.722,0.252,9.001,0.737,10.416,0.862,12.459,1.38,5.096,1.538,4.219,1.439
1678,86.596115,-53.811649,2139.09,534.53,47.494,0,0.8,2.777,0,38.362,1.116,0.122,0.172,0.329,0.095,0.569,0.179,1.168,0.137,3.465,0.245,5.085,0.738,13.605,0.835,20.451,1.32,45.714,8.592,51.448,5.793
1679,86.742363,-53.81163,584.78,534.58,28.142,0,0.05,4.097,0,15.48,1.39,1.675,0.172,1.744,0.115,2.231,0.179,2.741,0.143,5.781,0.27,7.606,0.853,8.831,0.993,14.538,1.863,16.033,3.956,13.061,2.385
1680,86.772438,-53.811535,265.14,535.83,8.051,0,0.47,2.614,0,6.469,1.153,1.213,0.242,1.169,0.162,1.152,0.252,1.433,0.177,2.698,0.464,3.59,1.467,5.39,0.787,3.494,1.86,7.56,2.18,7.065,1.454
1681,86.675827,-53.811646,1291.9,534.83,6.568,0,0.36,2.508,0,5.623,1.146,-0.182,0.172,0.088,0.095,0.582,0.179,1.102,0.137,3.124,0.269,3.461,0.736,5.15,0.823,4.237,1.267,3.292,1.581,3.653,1.402
1682,86.689095,-53.81192,1150.9,529.89,31.924,0,0.16,3.263,0,23.549,1.111,-0.079,0.172,0.169,0.095,0.252,0.179,0.415,0.137,1.312,0.236,2.337,0.738,6.486,0.85,9.665,1.229,39.797,7.656,53.847,4.855
1683,86.686409,-53.811871,1179.48,530.74,16.002,0,0.71,2.973,1,12.356,1.116,-0.058,0.172,0.03,0.095,0.094,0.179,0.664,0.153,2.388,0.235,5.454,0.737,5.565,0.826,8.243,1.236,11.387,4.193,9.265,2.063
1684,86.680008,-53.81184,1247.51,531.35,7.26,0,0.46,2.521,0,6.793,1.123,1.035,0.172,1.119,0.095,1.158,0.179,1.504,0.137,2.223,0.235,2.661,0.737,4.184,0.836,5.104,1.153,6.994,3.388,7.131,1.58
1685,86.56601,-53.811882,2459.0,530.0,5.759,1,0.64,8.148,1,-999.0,9999.0,-0.217,0.243,0.004,0.116,0.141,0.252,0.114,0.236,0.181,0.272,-0.982,0.85,-999.0,9999.0,-999.0,9999.0,-0.598,0.293,-1.019,0.078
1686,86.587997,-53.812305,2225.32,522.67,80.133,0,0.02,4.166,0,46.853,1.129,2.914,0.172,3.643,0.106,7.878,0.179,12.765,0.137,17.926,0.235,20.375,0.738,23.748,0.816,28.431,1.327,26.642,4.464,24.539,3.145
1687,86.593712,-53.812157,2164.62,525.35,7.669,0,0.37,2.514,0,7.305,1.12,0.479,0.172,0.525,0.095,1.116,0.179,2.202,0.137,4.137,0.235,4.328,0.737,6.453,0.83,6.199,1.21,7.69,3.296,3.291,1.38
1688,86.606377,-53.812469,2030.05,519.87,100.438,0,0.01,4.862,0,49.893,1.113,2.776,0.172,3.76,0.095,6.834,0.179,14.163,0.137,21.586,0.235,24.677,0.737,31.356,0.834,34.903,1.092,28.821,5.836,22.658,3.208
1689,86.657974,-53.812168,1481.61,525.46,14.804,0,0.67,3.555,0,10.118,1.153,3.838,0.172,3.501,0.095,3.708,0.179,4.146,0.149,6.008,0.235,7.457,0.737,8.083,0.848,8.585,1.139,10.457,2.441,6.147,1.667
1690,86.724632,-53.812248,773.23,523.67,19.844,0,0.7,3.116,0,15.78,1.527,1.214,0.172,1.092,0.115,1.887,0.179,2.224,0.137,4.353,0.27,6.017,0.853,8.887,1.483,9.849,1.606,18.54,4.442,13.505,2.552
1691,86.675201,-53.812611,1298.56,517.46,27.879,0,0.11,3.802,0,17.12,1.074,0.658,0.172,0.804,0.096,1.129,0.179,1.443,0.137,2.69,0.235,2.972,0.737,4.907,0.837,6.895,1.212,28.802,5.135,39.903,3.684
1692,86.626892,-53.812744,1811.99,515.02,98.951,0,0.98,2.626,0,79.759,1.083,0.379,0.172,1.519,0.095,5.832,0.215,12.577,0.137,53.573,0.235,67.095,0.736,96.52,0.804,109.546,1.17,31.078,6.523,24.61,3.738
1693,86.589394,-53.812634,2210.49,516.78,26.528,0,0.81,0.972,0,23.697,1.116,0.044,0.172,-0.046,0.094,-0.117,0.179,0.048,0.137,0.129,0.235,-0.37,0.736,0.21,0.853,0.961,1.065,1.385,1.179,0.969,0.736
1694,86.68161,-53.812771,1230.49,514.6,23.86,0,0.64,2.804,0,18.91,1.076,0.451,0.172,0.446,0.094,0.682,0.179,0.97,0.137,1.858,0.235,2.579,0.736,3.491,0.842,5.932,1.083,27.011,6.606,30.149,3.142
1695,86.659248,-53.812889,1468.07,512.47,29.446,0,0.09,3.029,0,23.481,1.104,0.101,0.172,0.213,0.095,0.333,0.179,0.612,0.137,2.37,0.235,3.592,0.737,5.076,0.808,9.713,1.054,30.369,5.045,30.546,3.707
1696,86.765999,-53.81284,333.59,512.49,55.627,0,0.97,2.696,0,44.059,1.101,1.238,0.242,5.184,0.162,14.468,0.252,21.052,0.177,35.71,0.464,38.062,1.466,47.016,0.81,50.885,1.203,15.296,3.504,9.858,2.078
1697,86.745895,-53.813137,547.29,507.45,83.133,0,0.36,3.405,0,57.591,1.19,0.267,0.172,0.492,0.115,1.026,0.179,2.215,0.137,8.246,0.27,12.66,0.853,22.071,0.836,27.725,1.29,65.841,8.134,55.332,4.821
1698,86.716194,-53.813015,862.9,509.95,11.269,0,0.7,2.987,0,8.899,1.105,-0.245,0.172,0.023,0.095,-0.007,0.179,0.322,0.137,1.198,0.235,0.984,0.737,2.665,0.794,4.967,1.017,8.523,2.28,5.415,1.466
1699,86.708725,-53.813488,942.28,501.52,119.824,0,0.03,4.199,0,69.564,1.039,1.504,0.172,1.773,0.095,3.024,0.179,4.738,0.137,11.831,0.235,16.641,0.738,23.125,0.747,33.49,0.969,73.368,9.798,65.304,4.788
1700,86.673538,-53.813782,1316.23,496.43,285.891,2,0.98,2.602,0,231.632,1.041,0.858,0.172,3.765,0.095,14.741,0.179,31.551,0.137,136.363,0.235,173.839,0.736,250.5,0.727,281.317,0.927,109.544,12.95,78.514,5.058
1701,86.673729,-53.814659,1314.22,480.62,55.982,3,0.29,3.274,0,36.985,0.988,1.527,0.172,1.085,0.095,1.288,0.179,1.798,0.137,2.4,0.235,5.475,0.737,10.49,0.698,14.171,0.901,34.046,5.497,32.969,2.407
1702,86.780205,-53.813412,182.64,501.92,8.477,0,0.61,2.328,0,8.134,1.072,0.62,0.242,1.08,0.162,1.362,0.252,1.312,0.177,2.894,0.464,2.991,1.466,5.743,0.776,5.027,1.041,8.833,3.009,8.486,2.013
1703,86.631462,-53.813648,1763.41,498.82,16.137,0,0.37,2.823,0,13.182,1.041,-0.003,0.172,0.976,0.095,3.616,0.179,6.484,0.137,11.654,0.235,12.014,0.736,15.464,0.725,17.473,0.909,7.254,2.144,4.911,1.583
1704,86.758392,-53.813557,414.44,499.71,14.06,2,0.39,3.522,0,10.212,1.061,1.239,0.242,1.899,0.162,2.563,0.252,2.035,0.153,2.339,0.329,2.126,1.038,3.361,0.775,4.643,1.065,8.406,2.326,11.744,2.083
1705,86.61953,-53.814129,1890.21,490.07,593.111,0,0.98,2.717,0,465.923,1.03,35.429,0.172,137.356,0.095,297.525,0.179,397.372,0.137,487.665,0.235,563.34,0.737,630.568,0.695,642.214,0.935,152.015,15.3,101.329,8.1
1706,86.671494,-53.813972,1337.93,492.96,32.46,0,0.01,3.369,0,23.047,1.035,0.938,0.172,1.326,0.095,2.698,0.179,5.025,0.137,7.106,0.235,7.504,0.736,12.589,0.731,12.17,0.922,15.995,3.814,13.242,2.403
1707,86.697395,-53.814228,1062.68,488.27,391.82,0,0.98,2.635,0,311.386,1.007,1.886,0.232,8.803,0.095,35.351,0.179,69.653,0.137,208.464,0.235,256.199,0.738,346.486,0.707,384.869,0.942,108.281,13.015,87.871,6.144
1708,86.663185,-53.814121,1426.29,490.3,40.09,0,0.44,2.922,0,30.264,1.026,1.6,0.172,1.352,0.095,2.06,0.179,2.288,0.137,3.206,0.236,3.913,0.738,5.839,0.75,17.053,0.936,34.009,6.927,40.138,4.162
1709,86.760307,-53.814014,394.11,491.41,10.854,0,0.49,3.081,0,8.496,1.042,1.782,0.242,2.4,0.162,-999.0,9999.0,5.81,0.175,7.824,0.412,6.965,1.322,8.768,0.767,11.276,1.034,5.05,2.264,2.357,1.048
1710,86.782852,-53.813942,154.55,492.35,13.176,0,0.65,3.648,0,8.711,1.037,1.789,0.242,2.729,0.162,5.374,0.252,5.158,0.177,6.119,0.464,7.751,1.468,8.317,0.751,7.395,1.011,4.109,2.04,2.332,0.906
1711,86.589516,-53.81422,2209.21,488.22,46.955,0,0.57,2.908,0,36.38,1.02,0.543,0.172,0.677,0.097,1.548,0.179,3.203,0.137,10.312,0.235,13.854,0.737,17.869,0.707,20.484,0.927,36.213,5.278,24.038,3.3
1712,86.65699,-53.814091,1492.1,490.89,6.212,0,0.44,2.479,0,5.927,1.029,1.142,0.177,1.048,0.095,1.064,0.179,1.488,0.137,2.327,0.236,1.974,0.738,4.91,0.745,5.006,0.946,6.352,2.313,6.774,1.981
1713,86.634422,-53.814171,1731.91,489.39,5.246,0,0.49,2.14,0,5.845,1.007,0.17,0.172,0.169,0.094,0.447,0.179,0.514,0.137,1.072,0.235,0.659,0.736,1.861,0.713,4.135,0.917,7.411,1.954,4.763,1.367
1714,86.684097,-53.814373,1204.02,485.7,42.717,0,0.37,2.945,0,32.827,1.003,0.121,0.172,0.583,0.094,0.904,0.179,1.416,0.137,2.992,0.235,4.794,0.736,11.433,0.707,16.144,0.9,39.558,7.784,48.63,4.656
1715,86.770325,-53.814133,287.7,489.17,9.14,2,0.39,3.318,0,7.499,1.025,-0.273,0.242,0.076,0.162,-0.084,0.252,0.053,0.177,0.343,0.464,1.469,1.467,1.382,0.752,2.839,0.991,11.142,3.138,15.331,2.395
1716,86.625175,-53.813816,1830.19,495.77,14.722,0,0.06,3.024,0,11.573,1.045,1.029,0.172,1.504,0.095,2.194,0.179,4.829,0.137,6.619,0.235,6.26,0.736,9.475,0.758,8.786,0.908,22.257,5.764,5.866,1.858
1717,86.664764,-53.814968,1409.48,475.1,328.068,0,0.4,3.185,0,234.939,0.976,1.236,0.172,4.467,0.095,16.17,0.179,40.411,0.137,71.007,0.236,80.151,0.738,113.697,0.707,138.221,0.863,90.365,11.582,85.196,6.119
1718,86.616272,-53.814636,1924.82,480.92,13.9,0,0.77,0.869,0,12.38,0.992,0.048,0.172,0.059,0.115,0.226,0.179,0.06,0.137,-0.002,0.235,0.652,0.737,-0.079,0.695,0.963,0.88,-0.426,0.685,0.363,0.949
1719,86.632576,-53.81522,1751.59,470.5,906.118,0,0.98,2.71,0,708.645,0.953,0.696,0.172,4.33,0.096,21.343,0.183,51.167,0.143,319.108,0.235,480.426,0.735,741.443,0.666,856.66,0.86,313.313,15.831,224.974,11.082
1720,86.675102,-53.815121,1299.59,472.27,361.981,3,0.98,2.682,0,283.938,0.975,219.348,0.172,343.088,0.095,461.765,0.179,464.559,0.14,476.913,0.235,536.867,0.823,555.61,0.681,504.321,0.861,106.254,12.214,68.011,4.321
1721,86.675453,-53.815891,1295.93,458.44,415.23,3,0.98,2.673,0,326.183,0.94,213.737,0.242,353.742,0.116,500.902,0.252,517.06,0.177,536.337,0.334,603.75,1.035,630.723,0.65,580.019,0.846,91.131,11.364,71.074,4.438
1722,86.742973,-53.814743,578.34,478.54,15.932,0,0.69,2.751,0,12.359,1.191,-0.094,0.172,0.229,0.115,0.366,0.179,0.768,0.137,2.317,0.27,3.7,0.853,5.501,0.808,7.677,1.11,16.856,4.851,10.608,2.348
1723,86.571411,-53.709709,2403.84,2369.2,62.94,3,0.81,4.611,1,24.946,3.504,0.18,0.239,-0.038,0.163,0.058,0.253,-0.116,0.191,-0.64,0.47,1.087,1.475,3.108,2.429,-999.0,9999.0,1.561,2.914,-0.272,3.03
1724,86.787331,-53.8148,106.99,476.81,6.585,0,0.41,3.028,0,5.421,1.016,1.392,0.242,1.153,0.162,1.554,0.252,1.321,0.218,1.917,0.463,1.792,1.464,2.691,0.726,4.337,0.865,3.81,1.751,4.747,1.264
1725,86.728737,-53.815147,729.67,471.48,42.748,0,0.94,2.989,0,32.052,1.418,-0.022,0.172,0.404,0.115,0.808,0.179,1.156,0.139,3.461,0.27,3.533,0.854,14.866,1.063,20.014,1.275,34.184,5.455,34.843,4.019
1726,86.590492,-53.815094,2198.78,472.46,12.323,0,0.74,2.894,0,8.964,0.987,10.482,0.172,14.985,0.095,18.211,0.179,20.308,0.137,19.448,0.269,18.372,0.736,19.445,0.685,15.261,0.862,3.599,1.845,0.972,0.887
1727,86.64093,-53.815186,1662.8,471.16,8.928,0,0.69,2.403,0,8.052,0.983,-0.19,0.172,0.109,0.095,0.318,0.18,0.596,0.14,1.702,0.236,1.979,0.737,3.214,0.701,4.591,0.898,9.642,2.699,9.109,2.026
1728,86.648003,-53.815647,1587.58,462.88,455.335,0,0.98,2.68,0,358.148,0.966,321.998,0.231,451.487,0.116,568.721,0.247,590.855,0.177,591.183,0.326,694.617,0.996,711.275,0.724,639.347,0.892,108.451,9.434,77.816,6.13
