PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1037,1.067,0.646,1.034,0.933,0.508,0.63,1.177,1.386,5,99,0
1038,1.067,1.065,1.641,1.018,0.918,1.117,1.874,1.224,0,0,0
1039,1.067,1.129,1.741,0.397,0.61,1.439,2.34,1.189,0,0,0
1040,1.067,0.316,0.491,0.525,1.655,0.42,0.562,0.187,0,0,0
1041,1.067,0.967,1.452,0.858,0.812,1.087,1.755,1.106,0,0,0
1042,1.067,0.596,0.888,0.951,0.87,0.537,0.917,1.09,0,0,0
1043,1.067,1.239,1.967,0.523,0.642,1.439,2.341,1.245,0,0,0
1044,1.067,1.146,1.847,1.057,1.011,1.192,1.961,1.129,0,0,0
1045,1.067,1.107,1.858,1.577,2.325,0.996,1.594,0.616,0,0,0
1046,1.067,0.23,0.219,-0.06,0.069,0.791,1.065,0.48,0,0,0
1047,1.067,0.32,0.369,0.122,0.509,0.454,0.601,0.391,0,0,0
1048,1.067,1.439,2.34,0.977,0.864,1.439,2.341,1.247,0,0,0
1049,1.067,0.999,1.499,0.706,0.862,1.054,1.773,0.988,0,0,0
1050,1.067,0.516,0.884,0.69,1.21,0.526,0.81,0.628,0,0,0
1051,1.067,0.893,1.373,1.702,0.865,1.055,1.669,1.576,0,0,0
1052,1.067,0.226,0.265,0.331,1.751,0.371,0.361,0.034,0,0,0
1053,1.067,0.343,0.543,0.766,1.585,0.465,0.751,0.416,0,0,0
1054,1.067,0.235,0.234,0.353,0.39,0.508,0.667,0.445,0,0,0
1055,1.067,1.181,1.997,1.131,1.417,0.984,1.509,0.785,0,0,0
1056,1.067,1.322,2.229,1.328,1.666,1.079,1.714,0.893,0,0,0
1057,1.067,1.034,1.591,0.999,0.946,1.112,1.798,1.125,0,0,0
1058,1.067,0.441,0.708,0.991,1.539,0.509,0.897,0.814,1,3,455
1059,1.067,0.935,1.563,1.189,1.106,0.933,1.527,1.136,0,0,0
1060,1.067,0.922,1.496,1.542,0.976,1.058,1.734,1.455,0,0,0
1061,1.067,0.726,1.008,0.184,1.129,0.699,0.952,-0.032,0,0,0
1062,1.067,0.332,0.436,0.308,1.143,0.339,0.444,0.333,0,0,0
1063,1.067,0.997,1.672,0.84,0.933,1.146,1.926,1.061,0,0,0
1064,1.067,0.678,1.095,0.648,0.125,0.698,1.107,1.827,0,0,0
1065,1.067,0.676,0.997,0.905,0.898,0.694,1.116,0.992,0,0,0
1066,1.067,0.766,1.191,1.499,1.078,0.765,1.186,1.418,1,4,434
1067,1.067,0.41,0.529,0.421,1.05,0.413,0.516,0.422,0,0,0
1068,1.067,1.079,1.654,0.775,0.983,1.12,1.802,0.837,0,0,0
1069,1.067,0.894,1.352,0.905,0.871,0.882,1.493,1.13,0,0,0
1070,1.067,0.683,0.922,0.125,0.041,0.824,1.913,1.307,0,0,0
1071,1.067,0.213,0.179,-0.061,0.639,0.214,0.18,1.224,0,0,0
1072,1.067,0.784,1.082,0.07,0.215,1.281,2.123,1.563,0,0,0
1073,1.067,0.986,1.849,1.169,0.105,0.212,0.178,1.29,0,0,0
1074,1.067,0.92,1.35,0.19,0.301,1.201,1.914,1.886,0,0,0
1075,1.067,0.884,1.487,1.015,0.829,1.115,1.848,1.412,0,0,0
1076,1.067,0.604,0.869,0.93,0.732,0.673,1.075,1.038,5,99,0
1077,1.067,1.438,2.34,1.383,1.551,1.183,1.927,1.051,0,0,0
1078,1.067,0.564,0.782,0.637,0.932,0.555,0.803,0.755,0,0,0
1079,1.067,0.611,0.816,0.723,0.621,0.64,1.049,0.924,0,0,0
1080,1.067,0.426,0.782,1.153,2.343,0.693,0.87,0.296,0,0,0
1081,1.067,0.212,0.178,0.28,0.072,0.782,1.284,0.151,0,0,0
1082,1.067,0.55,0.873,0.545,1.057,0.626,0.955,0.548,0,0,0
1083,1.067,0.354,0.47,0.808,0.686,0.378,0.537,0.773,0,0,0
1084,1.067,0.924,1.587,1.665,1.438,0.851,1.297,1.676,0,0,0
1085,1.067,1.065,1.656,0.981,1.078,1.065,1.656,0.981,0,0,0
1086,1.067,1.347,2.229,1.518,1.546,1.028,1.655,1.498,0,0,0
1087,1.067,0.58,0.767,0.295,0.657,0.686,0.961,0.52,0,0,0
1088,1.067,1.087,1.701,1.081,1.07,1.087,1.701,1.081,1,4,433
1089,1.067,1.03,1.61,1.196,0.914,1.164,1.916,1.293,0,0,0
1090,1.067,0.422,0.517,1.648,3.127,0.657,0.884,1.056,0,0,0
1091,1.067,1.086,1.695,1.007,1.062,1.086,1.695,1.007,1,3,445
1092,1.067,0.219,0.197,0.126,0.27,0.569,0.757,0.413,0,0,0
1093,1.067,0.998,1.609,1.016,0.895,1.166,1.925,1.224,0,0,0
1094,1.067,0.701,1.138,1.155,0.952,0.837,1.382,1.247,0,0,0
1095,1.067,0.551,1.009,1.839,1.884,0.675,1.268,1.031,0,0,0
1096,1.067,0.212,0.177,0.788,0.018,0.212,0.177,-0.061,0,0,0
1097,1.067,0.297,0.394,0.137,0.068,0.694,1.119,0.764,0,0,0
1098,1.067,1.083,1.67,0.894,0.927,1.187,1.934,1.088,0,0,0
1099,1.067,0.562,0.937,1.888,1.594,0.618,1.127,1.333,0,0,0
1100,1.067,0.461,0.582,0.39,2.866,0.218,0.191,-0.056,0,0,0
1101,1.067,0.503,0.821,0.52,1.121,0.505,0.796,0.496,0,0,0
1102,1.067,0.609,0.819,0.805,0.567,0.706,1.196,1.007,0,0,0
1103,1.067,0.409,0.699,0.611,1.58,0.474,0.674,0.319,0,0,0
1104,1.067,0.742,1.212,-0.058,0.105,0.212,0.177,1.137,0,0,0
1105,1.067,0.918,1.503,1.096,1.064,0.918,1.503,1.096,0,0,0
1106,1.067,1.088,1.745,1.063,0.978,1.157,1.897,1.142,0,0,0
1107,1.067,0.849,1.239,0.545,1.062,0.849,1.239,0.545,5,99,0
1108,1.067,1.091,1.669,0.816,0.924,1.283,2.043,1.031,0,0,0
1109,1.067,0.213,0.179,0.386,2.225,0.212,0.179,0.273,0,0,0
1110,1.067,0.965,1.436,0.961,0.638,1.209,2.009,1.329,0,0,0
1111,1.067,0.539,0.97,0.693,1.641,0.614,0.782,0.403,1,3,422
1112,1.067,1.122,1.735,0.469,0.591,1.39,2.294,1.247,0,0,0
1113,1.067,0.644,1.108,1.224,1.251,0.719,1.202,1.037,0,0,0
1114,1.067,1.004,1.691,0.784,0.987,1.068,1.811,0.899,0,0,0
1115,1.067,0.642,0.875,0.788,0.312,1.054,1.745,1.308,0,0,0
1116,1.067,0.918,1.367,0.294,0.347,1.177,2.098,1.522,0,0,0
1117,1.067,0.696,0.993,0.999,0.844,0.712,1.069,1.238,0,0,0
1118,1.067,0.732,1.048,0.856,0.626,0.84,1.394,1.16,0,0,0
1119,1.067,1.033,1.522,0.259,0.436,1.439,2.34,1.247,0,0,0
1120,1.067,0.777,1.219,1.519,0.84,0.923,1.506,1.599,0,0,0
1121,1.067,0.309,0.348,-0.06,0.161,0.734,1.184,0.646,0,0,0
1122,1.067,0.475,0.688,0.515,0.245,0.927,1.485,1.023,0,0,0
1123,1.067,1.023,1.754,1.47,1.295,0.951,1.489,1.218,0,0,0
1124,1.067,1.168,1.869,1.054,1.067,1.168,1.869,1.054,1,3,411
1125,1.067,1.197,2.034,1.508,1.068,1.197,2.034,1.508,3,9,0
1126,1.067,1.355,2.228,1.506,1.206,1.201,1.982,1.356,0,0,0
1127,1.067,1.156,1.844,1.415,1.081,1.137,1.807,1.392,3,9,0
1128,1.067,0.41,0.515,0.307,0.946,0.417,0.552,0.4,0,0,0
1129,1.067,0.212,0.177,1.544,1.988,0.212,0.319,0.678,0,0,0
1130,1.067,0.874,1.305,1.198,0.629,1.057,1.784,1.485,0,0,0
1131,1.067,1.125,1.928,1.516,1.684,0.997,1.732,1.422,0,0,0
1132,1.067,0.764,1.358,1.247,1.213,0.731,1.298,1.247,0,0,0
1133,1.067,0.966,1.443,0.247,0.385,1.042,2.05,1.247,0,0,0
1134,1.067,0.904,1.34,0.956,0.631,1.139,1.865,1.309,0,0,0
1135,1.067,0.212,0.177,1.249,0.814,0.212,0.177,1.914,0,0,0
1136,1.067,0.383,0.466,0.08,0.678,0.47,0.599,0.298,0,0,0
1137,1.067,0.569,0.751,0.496,0.952,0.576,0.759,0.542,0,0,0
1138,1.067,0.647,0.87,0.721,1.385,0.635,0.85,0.574,1,3,399
1139,1.067,0.365,0.44,-0.06,0.313,0.539,0.856,0.593,0,0,0
1140,1.067,0.754,1.198,1.736,1.058,0.754,1.198,1.736,0,0,0
1141,1.067,0.491,0.64,0.571,0.951,0.493,0.68,0.491,0,0,0
1142,1.067,0.213,0.179,0.058,0.337,0.506,0.623,0.309,0,0,0
1143,1.067,0.531,0.736,0.801,0.948,0.54,0.812,0.799,0,0,0
1144,1.067,0.654,1.133,1.521,1.747,0.753,1.343,1.009,0,0,0
1145,1.067,0.759,1.327,1.184,1.304,0.737,1.13,0.965,0,0,0
1146,1.067,0.275,0.293,0.224,0.349,0.53,0.726,0.472,0,0,0
1147,1.067,1.103,1.716,1,0.93,1.199,1.951,1.164,0,0,0
1148,1.067,0.833,1.206,0.828,0.646,1.047,1.616,1.012,0,0,0
1149,1.067,0.717,1.238,1.229,0.324,0.429,0.852,1.694,1,1,386
1150,1.067,0.746,1.275,1.893,1.762,0.773,1.435,1.294,0,0,0
1151,1.067,0.967,1.45,1.31,0.645,1.188,1.968,1.547,0,0,0
1152,1.067,0.74,1.028,0.223,0.267,0.997,1.626,1.545,0,0,0
1153,1.067,0.418,0.711,0.537,1.507,0.455,0.602,0.216,0,0,0
1154,1.067,0.957,1.672,1.631,1.379,0.885,1.401,1.411,0,0,0
1155,1.067,1.011,1.54,0.932,1.06,1.011,1.54,0.932,1,4,384
1156,1.067,0.933,1.545,0.507,0.105,0.212,0.178,1.323,0,0,0
1157,1.067,0.38,0.624,0.419,1.354,0.44,0.632,0.216,0,0,0
1158,1.067,0.884,1.293,0.787,0.638,1.096,1.797,1.126,0,0,0
1159,1.067,1.114,1.74,1.091,1.064,1.114,1.74,1.091,1,4,382
1160,1.067,1.018,1.625,1.397,0.973,1.084,1.79,1.419,0,0,0
1161,1.067,0.504,0.875,0.892,1.348,0.599,0.96,0.688,0,0,0
1162,1.067,0.873,1.556,1.421,1.489,0.805,1.27,1.04,0,0,0
1163,1.067,1.004,1.541,0.307,5.026,0.212,0.177,-0.06,0,0,0
1164,1.067,0.575,1.04,1.756,1.88,0.626,1.212,1.076,0,0,0
1165,1.067,1.011,1.7,1.575,1.896,0.798,1.389,0.988,0,0,0
1166,1.067,0.923,1.581,1.723,1.18,0.898,1.488,1.525,0,0,0
1167,1.067,1.377,2.283,1.268,1.443,1.12,1.793,1.002,0,0,0
1168,1.067,0.551,0.975,0.573,1.297,0.551,0.812,0.426,0,0,0
1169,1.067,0.901,1.437,0.746,2.624,0.545,0.712,0.027,1,1,369
1170,1.067,0.788,1.108,0.12,0.202,1.335,1.921,1.599,0,0,0
1171,1.067,0.811,1.192,0.944,0.882,0.903,1.379,0.981,0,0,0
1172,1.067,0.997,1.469,0.292,0.797,1.187,1.827,0.579,0,0,0
1173,1.067,0.412,0.611,0.328,1.055,0.423,0.605,0.345,0,0,0
1174,1.067,0.42,0.541,0.237,0.956,0.416,0.582,0.362,0,0,0
1175,1.067,1.164,1.784,0.397,0.565,1.404,2.309,1.247,0,0,0
1176,1.067,0.424,0.532,0.484,0.817,0.431,0.56,0.563,0,0,0
1177,1.067,0.253,0.307,0.27,0.199,0.564,0.849,0.571,0,0,0
1178,1.067,0.559,0.806,0.68,0.297,0.859,1.455,1.137,0,0,0
1179,1.067,0.745,1.113,1.514,0.486,0.863,1.322,1.915,0,0,0
1180,1.067,0.999,1.491,0.241,0.789,1.199,1.843,0.553,0,0,0
1181,1.067,0.485,0.625,0.187,0.36,0.756,1.189,0.66,0,0,0
1182,1.067,0.424,0.716,0.643,1.313,0.445,0.657,0.55,0,0,0
1183,1.067,0.515,0.689,0.34,0.978,0.504,0.67,0.344,0,0,0
1184,1.067,0.386,0.472,0.389,0.601,0.47,0.627,0.431,0,0,0
1185,1.067,0.511,0.904,0.791,1.457,0.595,0.86,0.817,0,0,0
1186,1.067,0.668,0.892,0.177,0.22,1.438,2.339,1.265,0,0,0
1187,1.067,0.212,0.177,1.248,1.141,0.212,0.177,1.247,0,0,0
1188,1.067,0.367,0.441,0.241,0.347,0.652,0.992,0.598,0,0,0
1189,1.067,0.491,0.756,0.574,0.203,0.855,1.42,1.205,0,0,0
1190,1.067,0.645,0.859,0.273,0.381,1.156,1.829,0.969,0,0,0
1191,1.067,0.834,1.256,1.234,0.653,0.977,1.68,1.457,0,0,0
1192,1.067,1.006,1.564,0.384,0.823,1.307,2.04,0.67,0,0,0
1193,1.067,0.964,1.666,1.325,1.39,0.845,1.254,1.233,0,0,0
1194,1.067,0.829,1.232,0.969,0.673,0.999,1.7,1.252,0,0,0
1195,1.067,0.47,0.639,0.49,0.575,0.534,0.794,0.722,0,0,0
1196,1.067,1.041,1.8,0.978,1.346,0.892,1.471,0.753,0,0,0
1197,1.067,0.587,0.773,0.061,0.132,1.439,2.34,1.232,0,0,0
1198,1.067,0.564,0.746,0.585,0.697,0.646,0.992,0.68,0,0,0
1199,1.067,1.353,2.239,1.538,1.456,1.107,1.796,1.41,0,0,0
1200,1.067,0.404,0.682,0.597,1.313,0.448,0.684,0.454,0,0,0
1201,1.067,0.316,0.462,0.477,1.328,0.339,0.401,0.382,0,0,0
1202,1.067,0.547,0.77,0.653,0.897,0.566,0.87,0.757,0,0,0
1203,1.067,0.957,1.443,0.805,0.791,1.083,1.684,1.038,0,0,0
1204,1.067,0.776,1.081,0.171,0.243,1.151,1.955,1.537,0,0,0
1205,1.067,0.267,0.356,1.09,1.606,0.392,0.724,0.765,1,2,341
1206,1.067,0.242,0.282,0.462,1.528,0.298,0.417,0.2,0,0,0
1207,1.067,0.633,1.117,1.569,1.597,0.605,1.051,1.094,0,0,0
1208,1.067,0.673,1.23,1.545,1.979,0.785,1.278,0.686,0,0,0
1209,1.067,1.073,1.669,1.024,0.957,1.16,1.882,1.14,0,0,0
1210,1.067,0.806,1.161,0.68,0.508,1.092,1.838,1.076,0,0,0
1211,1.067,0.664,0.889,0.408,0.623,0.64,1.026,0.659,0,0,0
1212,1.067,0.655,0.876,0.039,0.047,0.219,0.519,1.29,0,0,0
1213,1.067,0.952,1.41,0.316,0.357,1.2,2.093,1.451,0,0,0
1214,1.067,1.036,1.556,0.783,0.74,1.122,1.899,1.097,0,0,0
1215,1.067,0.982,1.49,0.872,1.057,0.995,1.521,0.868,1,2,332
1216,1.067,1.201,1.886,0.491,5.488,0.212,0.177,-0.059,0,0,0
1217,1.067,0.801,1.315,1.607,0.931,0.851,1.359,1.737,0,0,0
1218,1.067,0.57,0.756,0.525,0.946,0.58,0.787,0.541,0,0,0
1219,1.067,0.212,0.178,-0.06,0.068,0.439,0.633,0.187,0,0,0
1220,1.067,1.217,2.041,1.568,1.58,0.922,1.474,1.216,0,0,0
1221,1.067,0.913,1.326,0.158,0.331,1.171,1.975,1.411,0,0,0
1222,1.067,1.209,1.895,0.804,5.889,0.212,0.177,-0.06,0,0,0
1223,1.067,0.503,0.666,0.503,0.756,0.553,0.811,0.6,0,0,0
1224,1.067,0.765,1.091,0.924,0.779,0.86,1.325,1.082,0,0,0
1225,1.067,0.652,0.888,0.63,0.328,1.155,1.86,1.135,0,0,0
1226,1.067,0.237,0.232,-0.059,0.01,1.435,2.266,0.863,0,0,0
1227,1.067,1.126,1.792,1.251,1.06,1.126,1.792,1.251,1,4,327
1228,1.067,0.68,0.972,0.851,0.8,0.734,1.138,1.09,0,0,0
1229,1.067,1.166,1.816,0.407,5.209,0.212,0.177,-0.06,0,0,0
1230,1.067,0.616,0.825,0.785,0.872,0.652,0.947,0.894,0,0,0
1231,1.067,0.555,0.966,0.675,1.463,0.555,0.736,0.531,1,4,319
1232,1.067,1.077,1.814,1.302,1.147,1.001,1.701,1.212,0,0,0
1233,1.067,0.964,1.432,0.919,0.73,1.148,1.819,1.11,5,99,0
1234,1.067,0.951,1.428,1.2,0.647,1.143,1.906,1.539,0,0,0
1235,1.067,0.56,0.767,0.865,0.172,0.543,0.974,1.565,0,0,0
1236,1.067,0.627,1.062,1.738,1.694,0.732,1.459,1.105,0,0,0
1237,1.067,0.544,0.764,0.513,0.218,1.154,1.847,1.136,0,0,0
1238,1.067,0.352,0.558,0.409,1.497,0.416,0.562,0.009,0,0,0
1239,1.067,0.766,1.319,1.576,1.266,0.736,1.141,1.365,0,0,0
1240,1.067,0.875,1.264,0.233,0.299,1.23,2.012,1.623,0,0,0
1241,1.067,0.611,0.864,0.521,0.857,0.634,0.981,0.669,0,0,0
1242,1.067,0.6,0.832,0.527,0.941,0.608,0.904,0.588,0,0,0
1243,1.067,0.901,1.328,0.081,0.289,0.981,1.467,1.249,0,0,0
1244,1.067,1.071,1.741,1.484,0.958,1.212,2.023,1.463,0,0,0
1245,1.067,0.929,1.388,1.16,0.671,1.134,1.885,1.418,0,0,0
1246,1.067,0.268,0.337,1.147,2.407,0.451,0.71,0.32,0,0,0
1247,1.067,0.704,1.056,0.829,1.568,0.659,0.889,0.599,1,3,309
1248,1.067,0.431,0.773,0.69,0.263,0.71,1.168,1.148,0,0,0
1249,1.067,0.734,1.175,0.968,1.208,0.685,0.983,0.968,0,0,0
1250,1.067,0.791,1.114,0.633,1.04,0.8,1.12,0.604,0,0,0
1251,1.067,0.717,1.08,1.394,0.961,0.74,1.142,1.37,1,2,298
1252,1.067,0.837,1.455,1.393,1.162,0.831,1.411,1.316,0,0,0
1253,1.067,0.998,1.504,1.247,0.733,0.835,1.412,1.914,0,0,0
1254,1.067,0.744,1.334,1.086,1.372,0.692,1.072,0.92,0,0,0
1255,1.067,0.982,1.471,1.218,0.782,1.067,1.725,1.438,0,0,0
1256,1.067,0.495,0.642,0.488,0.708,0.567,0.85,0.665,0,0,0
1257,1.067,0.755,1.072,0.75,0.473,1.025,1.723,1.199,0,0,0
1258,1.067,0.499,0.664,0.539,0.893,0.519,0.735,0.642,0,0,0
1259,1.067,0.219,0.206,0.114,0.204,0.601,0.835,0.453,0,0,0
1260,1.067,1.014,1.507,0.243,0.379,1.432,2.337,1.25,0,0,0
1261,1.067,0.937,1.379,0.276,0.629,1.295,1.968,0.793,0,0,0
1262,1.067,0.496,0.88,0.706,1.551,0.532,0.732,0.34,0,0,0
1263,1.067,0.975,1.461,0.887,1.15,0.94,1.406,0.811,1,3,289
1264,1.067,0.908,1.434,1.092,0.833,1.066,1.812,1.319,0,0,0
1265,1.067,0.615,0.979,0.744,1.109,0.618,0.965,0.721,1,4,284
1266,1.067,1.048,1.586,0.295,0.414,1.439,2.338,1.247,0,0,0
1267,1.067,0.504,0.652,0.064,0.01,1.44,2.341,1.249,0,0,0
1268,1.067,0.215,0.186,-0.06,0.026,0.659,1.065,0.561,0,0,0
1269,1.067,0.526,0.731,0.416,0.591,0.515,0.871,0.796,0,0,0
1270,1.067,0.216,0.185,0.978,1.153,0.216,0.193,0.949,0,0,0
1271,1.067,0.308,0.35,0.145,0.34,0.571,0.836,0.519,0,0,0
1272,1.067,0.756,1.361,1.103,1.435,0.934,1.555,0.649,0,0,0
1273,1.067,1.049,1.585,0.772,1.001,1.103,1.675,0.828,1,4,273
1274,1.067,1.048,1.671,1.572,0.996,1.051,1.742,1.716,0,0,0
1275,1.067,0.967,1.449,0.786,1.062,0.967,1.449,0.786,1,4,278
1276,1.067,0.689,0.948,0.863,0.894,0.733,1.059,0.995,1,3,277
1277,1.067,0.716,1.078,0.995,0.756,0.75,1.28,1.181,0,0,0
1278,1.067,0.773,1.151,1.137,0.583,0.963,1.649,1.418,0,0,0
1279,1.067,0.818,1.161,0.14,0.272,1.287,2.163,1.519,0,0,0
1280,1.067,0.334,0.526,0.488,0.146,0.339,0.45,0.8,0,0,0
1281,1.067,0.87,1.383,1.888,1.127,0.877,1.364,1.858,0,0,0
1282,1.067,0.979,1.803,0.834,0.105,0.212,0.178,1.299,0,0,0
1283,1.067,0.845,1.373,1.664,0.866,1.037,1.648,1.833,0,0,0
1284,1.067,0.981,1.458,1.089,0.436,1.433,2.23,1.343,0,0,0
1285,1.067,0.718,0.974,0.176,0.245,1.439,2.34,1.254,0,0,0
1286,1.067,0.817,1.347,1.555,1.405,0.811,1.204,1.425,0,0,0
1287,1.067,0.688,1.203,0.365,1.293,0.736,1.094,0.072,0,0,0
1288,1.067,0.694,1.142,0.327,0.094,1.369,2.214,1.671,0,0,0
1289,1.067,0.493,0.633,0.034,0.01,1.44,2.341,1.249,0,0,0
1290,1.067,0.868,1.368,1.246,0.632,1.135,1.852,1.914,0,0,0
1291,1.067,1.045,1.565,0.118,4.828,0.212,0.177,-0.061,0,0,0
1292,1.067,0.473,0.688,0.829,0.686,0.474,0.791,0.909,0,0,0
1293,1.067,0.351,0.553,0.388,1.292,0.388,0.552,0.302,0,0,0
1294,1.067,0.231,0.211,0.035,0.482,0.442,0.561,0.267,0,0,0
1295,1.067,0.532,0.698,0.133,0.493,0.675,0.953,0.752,0,0,0
1296,1.067,0.699,1.053,1.233,0.771,0.736,1.256,1.303,0,0,0
1297,1.067,0.345,0.431,0.512,0.34,0.626,0.925,0.674,0,0,0
1298,1.067,0.845,1.205,0.181,0.282,1.408,2.329,1.519,0,0,0
1299,1.067,0.871,1.268,0.267,0.293,1.35,2.274,1.734,0,0,0
1300,1.067,0.963,1.483,1.624,0.982,0.991,1.602,1.558,0,0,0
1301,1.067,0.995,1.479,0.28,0.781,1.246,1.916,0.583,0,0,0
1302,1.067,0.212,0.178,-0.056,0.176,0.516,0.679,0.246,0,0,0
1303,1.067,0.743,1.137,0.811,0.916,0.809,1.259,0.954,0,0,0
1304,1.067,0.381,0.539,1.389,2.727,0.539,0.739,0.691,0,0,0
1305,1.067,0.363,0.543,0.362,1.071,0.363,0.543,0.362,0,0,0
1306,1.067,0.697,0.999,0.983,2.884,0.461,0.594,0.227,0,0,0
1307,1.067,0.976,1.726,1.485,1.936,0.901,1.354,0.706,0,0,0
1308,1.067,0.358,0.401,-0.06,2.03,0.212,0.177,-0.06,0,0,0
1309,1.067,0.879,1.3,1.256,3.929,0.763,1.041,0.539,0,0,0
1310,1.067,0.532,0.7,0.613,0.941,0.531,0.703,0.662,0,0,0
1311,1.067,0.979,1.489,1.53,0.716,1.154,1.941,1.676,0,0,0
1312,1.067,1.152,1.768,0.376,0.534,1.393,2.3,1.247,0,0,0
1313,1.067,0.317,0.452,0.364,0.235,0.711,1.06,0.733,0,0,0
1314,1.067,0.934,1.425,1.754,1.448,0.789,1.143,1.133,1,3,247
1315,1.067,0.497,0.646,0.755,0.901,0.515,0.695,0.661,0,0,0
1316,1.067,1.439,2.34,1.532,1.747,1.303,2.176,1.202,0,0,0
1317,1.067,0.295,0.321,0.068,0.385,0.534,0.763,0.427,0,0,0
1318,1.067,0.854,1.446,0.91,0.556,0.775,1.26,1.729,0,0,0
1319,1.067,0.575,0.842,1.689,1.994,0.957,1.746,0.876,0,0,0
1320,1.067,0.593,0.791,1.913,2.08,0.829,1.569,1.578,0,0,0
1321,1.067,0.305,0.446,0.636,1.231,0.321,0.479,0.519,0,0,0
1322,1.067,0.729,0.992,0.166,0.187,1.371,2.26,1.488,0,0,0
1323,1.067,0.496,0.643,-0.056,0.647,0.557,0.816,0.357,0,0,0
1324,1.067,0.842,1.284,1.38,0.87,0.834,1.385,1.521,0,0,0
1325,1.067,0.212,0.178,-0.06,0.043,0.475,0.745,0.366,0,0,0
1326,1.067,0.732,1.037,0.906,1.335,0.669,0.914,0.72,1,2,237
1327,1.067,0.582,0.772,0.865,1.062,0.582,0.772,0.865,1,3,239
1328,1.067,0.859,1.516,1.809,2.088,0.928,1.591,1.034,0,0,0
1329,1.067,0.912,1.578,1.638,1.264,0.862,1.445,1.414,0,0,0
1330,1.067,0.742,1.151,0.92,0.924,0.792,1.247,1.083,0,0,0
1331,1.067,0.474,0.606,-0.054,0.025,1.426,2.32,1.195,0,0,0
1332,1.067,0.544,0.764,0.756,0.905,0.566,0.844,0.84,0,0,0
1333,1.067,0.741,1.017,0.187,0.251,1.438,2.339,1.319,0,0,0
1334,1.067,0.589,0.775,-0.045,0.016,1.187,1.958,1.272,0,0,0
1335,1.067,1.247,2.094,1.577,1.814,1.067,1.61,1.532,0,0,0
1336,1.067,0.905,1.564,1.538,1.962,0.925,1.663,1.065,0,0,0
1337,1.067,0.32,0.37,-0.047,0.08,0.619,1.132,0.798,0,0,0
1338,1.067,1.07,1.775,1.783,1.095,1.09,1.792,1.727,0,0,0
1339,1.067,1.056,1.592,1.077,1.058,1.056,1.592,1.077,0,0,0
1340,1.067,0.464,0.614,1.217,0.83,0.511,0.706,1.211,0,0,0
1341,1.067,0.512,0.669,0.447,0.522,0.588,0.98,0.829,0,0,0
1342,1.067,0.411,0.511,0.114,0.737,0.473,0.6,0.354,0,0,0
1343,1.067,0.426,0.624,0.49,0.217,0.793,1.265,0.982,0,0,0
1344,1.067,0.671,1.203,1.679,1.822,1.016,1.86,1.083,0,0,0
1345,1.067,0.381,0.535,0.401,0.562,0.718,1.161,0.676,0,0,0
1346,1.067,0.416,0.524,0.743,0.447,0.631,0.944,0.927,1,4,216
1347,1.067,0.969,1.423,0.243,0.371,1.199,2.293,1.254,0,0,0
1348,1.067,0.707,1.258,1.439,1.324,0.728,1.177,1.182,0,0,0
1349,1.067,0.694,0.996,1.116,0.829,0.757,1.184,1.294,0,0,0
1350,1.067,0.565,0.785,0.564,0.217,1.214,1.949,1.206,0,0,0
1351,1.067,0.395,0.669,0.774,1.727,0.449,0.627,0.502,0,0,0
1352,1.067,0.407,0.507,0.917,0.582,0.455,0.698,1.036,0,0,0
1353,1.067,1.281,2.046,1.183,1.209,1.131,1.777,1.091,0,0,0
1354,1.067,0.399,0.492,0.156,0.529,0.572,0.764,0.408,0,0,0
1355,1.067,1.351,2.234,1.352,1.329,1.195,1.97,1.19,0,0,0
1356,1.067,0.514,0.689,0.461,1.041,0.515,0.675,0.478,1,4,206
1357,1.067,1.439,2.341,1.517,2.023,1.39,2.234,1.182,0,0,0
1358,1.067,1.083,1.815,1.668,1.118,1.034,1.75,1.665,0,0,0
1359,1.067,0.636,1.141,0.94,1.415,0.626,0.887,0.992,0,0,0
1360,1.067,0.244,0.237,-0.06,0.056,0.587,0.68,0.426,0,0,0
1361,1.067,0.652,0.942,1.306,0.663,0.636,1.091,1.833,0,0,0
1362,1.067,0.668,1.036,1.089,1.074,0.668,1.036,1.089,1,3,201
1363,1.067,1.065,1.78,1.722,1.059,1.065,1.78,1.722,0,0,0
1364,1.067,0.803,1.164,1.206,0.781,0.844,1.318,1.451,0,0,0
1365,1.067,0.698,0.937,0.143,0.147,1.379,2.289,1.517,0,0,0
1366,1.067,0.797,1.129,0.216,0.27,1.422,2.332,1.517,0,0,0
1367,1.067,0.661,0.958,1.145,0.568,0.737,1.202,1.383,0,0,0
1368,1.067,0.24,0.217,-0.06,0.069,0.695,1.112,0.638,0,0,0
1369,1.067,1.177,1.976,1.185,1.309,1.017,1.604,0.989,1,3,196
1370,1.067,0.629,0.968,1.062,0.87,0.657,1.029,1.203,0,0,0
1371,1.067,1.176,2.001,1.516,1.397,1.054,1.719,1.326,0,0,0
1372,1.067,0.373,0.45,0.469,1.051,0.367,0.439,0.4,0,0,0
1373,1.067,0.638,0.95,1.692,1.236,0.611,0.817,1.552,0,0,0
1374,1.067,0.851,1.219,0.277,0.29,1.359,2.299,1.555,0,0,0
