id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,HAWKIY,eHAWKIY,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2,IRAC3,eIRAC3,IRAC4,eIRAC4
88,53.68401,-29.406683,2768.91,2859.37,245.153,0,0.03,3.019,1,129.246,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,52.831,0.17,-999.0,9999.0,62.958,3.472,53.983,12.41,42.233,4.514,79.533,4.005
89,53.75565,-29.405737,1645.58,2876.82,5.082,0,0.52,2.389,1,3.213,0.782,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.59,0.186,-999.0,9999.0,1.918,0.71,0.795,1.566,-6.943,2.995,0.863,2.387
90,53.693615,-29.406559,2618.31,2861.71,62.674,0,0.03,2.747,1,34.536,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,21.493,0.171,-999.0,9999.0,14.062,1.728,8.283,5.385,-1.74,4.157,11.648,4.064
91,53.761509,-29.406378,1553.7,2865.29,9.374,0,0.59,2.147,1,6.308,0.765,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.716,0.173,-999.0,9999.0,4.426,1.191,2.105,2.478,2.26,4.187,8.468,3.838
92,53.817394,-29.406443,677.33,2863.96,17.274,0,0.94,1.613,1,11.869,1.73,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.816,0.385,-999.0,9999.0,18.809,2.766,15.049,4.064,26.456,5.475,15.158,6.266
93,53.719383,-29.406622,2214.25,2860.75,3.543,0,0.16,1.565,1,2.759,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.569,0.169,-999.0,9999.0,1.114,0.501,3.759,2.961,-5.465,5.038,-2.667,5.673
94,53.728569,-29.406618,2070.18,2860.87,3.201,0,0.27,1.475,1,2.501,0.758,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.955,0.17,-999.0,9999.0,2.225,0.747,2.867,2.537,-8.335,5.664,-5.489,6.082
95,53.751709,-29.406929,1707.35,2855.38,8.447,0,0.01,2.408,1,5.44,0.764,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.105,0.169,-999.0,9999.0,3.262,0.905,1.12,0.734,-4.413,3.277,5.062,3.201
96,53.678349,-29.407335,2857.68,2847.55,296.84,0,0.98,1.725,1,195.446,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,192.786,0.169,-999.0,9999.0,74.543,3.889,50.828,12.647,40.798,5.294,15.869,4.484
97,53.744106,-29.407156,1826.56,2851.25,8.769,0,0.8,1.863,1,5.554,0.898,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.037,0.206,-999.0,9999.0,7.449,1.447,7.451,4.881,3.086,5.322,1.549,5.191
98,53.682201,-29.407312,2797.25,2848.02,5.507,0,0.59,2.125,1,3.258,0.749,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.475,0.168,-999.0,9999.0,4.399,0.99,4.123,4.215,-2.724,5.357,-13.587,5.053
99,53.804676,-29.407618,876.78,2842.87,64.306,0,0.02,3.358,1,33.024,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,21.583,0.169,-999.0,9999.0,14.158,2.092,12.414,3.038,0.284,3.819,12.284,3.733
100,53.732708,-29.407814,2005.27,2839.39,636.764,0,0.98,1.726,1,416.28,0.802,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,366.794,0.181,-999.0,9999.0,164.262,5.894,113.898,18.541,61.184,5.365,19.954,5.071
101,53.793518,-29.408007,1051.72,2835.93,515.482,0,0.99,1.713,1,337.546,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,343.893,0.169,-999.0,9999.0,114.562,6.084,72.983,9.204,32.617,5.258,9.905,5.158
102,53.812489,-29.407738,754.29,2840.68,13.599,0,0.11,2.334,1,8.514,1.052,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.197,0.233,-999.0,9999.0,8.102,1.706,10.331,3.083,8.494,4.591,0.468,4.486
103,53.694366,-29.408016,2606.53,2835.49,4.035,0,0.04,1.541,1,3.568,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.925,0.168,-999.0,9999.0,1.698,0.641,-0.572,1.296,7.135,4.018,-12.882,3.422
104,53.798615,-29.408127,971.82,2833.75,9.07,0,0.16,2.494,1,5.744,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.728,0.168,-999.0,9999.0,4.708,1.315,5.049,2.575,7.035,4.453,2.08,3.912
105,53.685146,-29.408272,2751.07,2830.78,74.681,0,0.09,2.267,1,45.691,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,16.573,0.169,-999.0,9999.0,48.689,3.1,32.942,10.099,36.239,5.051,31.632,4.94
106,53.69194,-29.40827,2644.56,2830.9,7.326,0,0.0,2.286,1,4.825,0.745,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.631,0.169,-999.0,9999.0,14.723,1.749,16.969,7.022,7.366,4.487,19.614,3.799
107,53.817478,-29.408398,676.02,2828.76,57.763,0,0.99,2.017,1,37.0,1.696,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,11.296,0.393,-999.0,9999.0,33.627,3.136,21.567,3.395,6.865,3.96,16.099,3.869
108,53.734623,-29.408501,1975.27,2827.03,28.371,0,0.01,2.704,1,16.649,0.879,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.539,0.197,-999.0,9999.0,26.594,2.185,31.226,9.156,21.957,4.081,14.079,4.042
109,53.719852,-29.408514,2206.86,2826.71,4.433,0,0.37,1.824,1,3.171,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.869,0.169,-999.0,9999.0,1.172,0.449,0.004,1.113,-9.277,5.206,7.537,4.403
110,53.735489,-29.408562,1961.67,2825.94,7.1,0,0.62,2.008,1,5.369,0.944,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.625,0.206,-999.0,9999.0,7.523,1.02,8.906,4.739,-1.124,2.98,-0.136,2.864
111,53.752056,-29.408672,1701.93,2823.98,7.517,0,0.48,2.362,1,4.65,0.749,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.785,0.168,-999.0,9999.0,4.698,1.154,1.455,1.094,7.752,3.588,10.666,3.288
112,53.723076,-29.408834,2156.33,2820.98,5.059,0,0.07,1.787,1,3.21,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.333,0.168,-999.0,9999.0,3.664,0.751,4.164,3.098,-14.681,3.702,-2.608,3.503
113,53.780128,-29.408922,1261.69,2819.49,17.606,0,0.01,2.579,1,9.959,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.562,0.168,-999.0,9999.0,4.399,1.127,2.541,1.865,9.625,4.267,5.542,3.708
114,53.798416,-29.409048,974.98,2817.17,5.025,0,0.37,2.36,1,3.275,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.67,0.169,-999.0,9999.0,7.331,1.682,10.463,3.347,-0.419,5.104,14.176,4.337
115,53.694401,-29.409172,2605.93,2814.68,4.847,0,0.6,1.593,1,3.52,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.616,0.168,-999.0,9999.0,6.037,1.284,2.366,3.402,5.934,5.33,4.037,4.865
116,53.78479,-29.40946,1188.64,2809.78,13.049,0,0.01,2.64,1,7.547,0.748,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.673,0.169,-999.0,9999.0,5.931,1.364,6.706,2.871,2.98,3.993,-5.957,4.003
117,53.707165,-29.409445,2405.84,2809.87,5.57,0,0.51,1.946,1,3.935,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.767,0.167,-999.0,9999.0,5.543,1.088,4.61,3.56,3.975,4.505,12.622,4.402
118,53.716152,-29.409636,2264.9,2806.5,46.525,0,0.08,2.355,1,27.8,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.853,0.169,-999.0,9999.0,38.37,3.125,31.909,9.384,33.108,4.198,25.827,4.723
119,53.723694,-29.409655,2146.6,2806.21,17.224,3,0.14,2.088,1,12.688,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.008,0.168,-999.0,9999.0,12.145,1.635,8.422,4.908,7.534,4.329,13.771,3.715
120,53.723698,-29.409861,2146.54,2802.49,16.598,3,0.17,2.025,1,12.153,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.213,0.169,-999.0,9999.0,14.58,1.802,12.361,5.673,9.2,3.986,13.592,3.625
121,53.800774,-29.409819,938.01,2803.27,19.535,0,0.4,1.83,1,13.361,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.484,0.169,-999.0,9999.0,17.889,2.571,13.63,3.429,9.82,5.322,7.56,5.022
122,53.698959,-29.409885,2534.47,2801.86,13.504,0,0.27,2.082,1,8.795,0.748,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.571,0.168,-999.0,9999.0,12.388,1.468,11.221,5.821,9.876,3.14,5.123,3.026
123,53.735546,-29.410028,1960.76,2799.52,56.209,0,0.01,3.205,1,30.49,0.957,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,19.326,0.206,-999.0,9999.0,12.365,1.635,7.177,4.331,24.293,4.538,13.121,4.422
124,53.804504,-29.409864,879.51,2802.44,5.81,0,0.02,2.169,1,4.269,0.755,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.734,0.17,-999.0,9999.0,1.713,0.756,1.4,0.905,7.032,3.974,-11.141,3.886
125,53.682968,-29.409946,2785.24,2800.62,10.939,0,0.35,2.857,1,6.136,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.601,0.17,-999.0,9999.0,5.547,1.063,6.927,4.431,-2.614,3.771,-2.207,3.678
126,53.699745,-29.410099,2522.13,2798.02,21.768,0,0.01,2.275,1,14.101,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.183,0.168,-999.0,9999.0,23.337,2.281,28.748,9.613,21.794,4.425,13.542,3.809
127,53.76823,-29.410017,1448.27,2799.8,6.5,0,0.64,2.311,1,3.364,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.025,0.168,-999.0,9999.0,2.892,1.139,7.651,5.635,5.682,5.301,2.361,5.186
128,53.726334,-29.410339,2105.24,2793.9,10.653,0,0.04,2.297,1,6.421,0.748,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.732,0.169,-999.0,9999.0,3.889,0.907,0.034,1.795,-8.831,4.212,-1.59,4.111
129,53.72517,-29.410559,2123.48,2789.93,9.527,0,0.24,2.828,1,4.962,0.754,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.906,0.169,-999.0,9999.0,4.051,1.049,2.341,3.48,0.433,4.084,11.767,3.986
130,53.772999,-29.410723,1373.49,2787.1,15.047,0,0.12,2.056,1,9.765,0.755,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.107,0.17,-999.0,9999.0,12.396,1.905,10.83,4.579,4.511,4.252,10.331,4.16
131,53.769432,-29.41074,1429.41,2786.78,4.354,0,0.66,1.911,1,2.966,0.745,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.409,0.168,-999.0,9999.0,3.384,1.235,1.087,2.616,22.301,6.127,6.605,6.821
132,53.713585,-29.411072,2305.11,2780.63,68.129,0,0.02,3.421,1,32.453,0.754,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.552,0.168,-999.0,9999.0,51.774,3.65,47.158,11.298,21.185,4.205,18.235,4.173
133,53.73011,-29.411146,2046.03,2779.4,21.21,0,0.14,2.349,1,13.377,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.491,0.169,-999.0,9999.0,15.729,1.855,14.106,6.183,7.968,4.609,7.49,4.145
134,53.778625,-29.411005,1285.28,2781.99,5.491,0,0.51,2.224,1,3.961,0.745,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.73,0.168,-999.0,9999.0,4.038,1.276,3.738,2.407,7.402,4.805,-3.415,4.683
135,53.698559,-29.41151,2540.74,2772.62,74.785,0,0.02,3.369,1,37.421,0.748,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,17.193,0.169,-999.0,9999.0,21.269,2.292,15.539,7.8,16.809,3.963,7.576,4.432
136,53.706535,-29.411333,2415.66,2775.88,10.941,0,0.05,2.487,1,6.186,0.745,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.841,0.168,-999.0,9999.0,3.142,0.839,-1.046,0.71,-17.82,4.598,-18.474,4.419
137,53.764801,-29.411463,1502.04,2773.78,19.0,2,0.0,4.398,1,8.593,0.747,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.937,0.168,-999.0,9999.0,10.877,1.572,14.303,5.065,-7.094,3.188,14.513,2.996
138,53.765171,-29.411453,1496.28,2773.95,10.528,3,0.12,2.754,1,6.857,0.749,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.034,0.169,-999.0,9999.0,9.331,1.428,13.772,4.939,1.814,3.025,22.918,2.851
139,53.701744,-29.411697,2490.76,2769.28,158.894,0,0.03,4.12,1,69.852,0.746,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,34.317,0.168,-999.0,9999.0,44.32,3.165,32.207,9.325,29.763,4.193,26.808,3.81
140,53.758423,-29.411503,1602.04,2773.04,5.592,0,0.02,2.359,1,4.096,0.754,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.681,0.168,-999.0,9999.0,2.765,1.018,2.125,2.733,-0.921,3.988,-3.107,3.488
141,53.743717,-29.411659,1832.64,2770.19,15.196,0,0.52,1.926,1,10.259,0.902,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.723,0.208,-999.0,9999.0,13.431,1.722,8.645,5.561,-18.857,4.993,8.077,4.555
142,53.775398,-29.411625,1335.86,2770.83,5.058,0,0.42,2.052,1,3.47,0.748,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.604,0.169,-999.0,9999.0,0.648,0.489,0.314,0.93,30.649,5.402,3.139,4.576
143,53.735359,-29.411879,1963.72,2766.23,45.579,0,0.04,2.249,1,29.103,0.926,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.966,0.205,-999.0,9999.0,38.514,2.902,26.243,9.99,34.855,5.303,26.328,4.838
144,53.787189,-29.411821,1151.01,2767.29,4.39,0,0.01,1.792,1,2.621,0.754,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.251,0.168,-999.0,9999.0,3.39,1.436,2.817,2.118,-5.781,7.581,20.804,7.369
145,53.813591,-29.412216,737.01,2760.04,66.016,0,0.06,2.842,1,35.419,1.072,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,10.232,0.252,-999.0,9999.0,44.023,3.692,37.621,4.561,21.877,4.194,22.318,4.059
146,53.682198,-29.412165,2797.27,2760.67,12.456,0,0.01,2.047,1,8.13,0.748,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.089,0.169,-999.0,9999.0,11.053,1.607,15.689,6.837,1.073,4.55,11.748,4.448
147,53.755726,-29.412329,1644.38,2758.19,5.845,0,0.64,2.116,1,3.725,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.713,0.169,-999.0,9999.0,3.953,1.242,1.397,2.61,-9.333,4.672,11.885,3.631
148,53.808498,-29.412365,816.87,2757.4,14.591,0,0.03,2.308,1,9.159,0.825,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.759,0.188,-999.0,9999.0,9.346,1.843,8.382,2.344,0.421,4.587,0.006,4.481
149,53.764942,-29.412472,1499.81,2755.61,22.677,0,0.01,2.552,1,13.202,0.748,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.041,0.169,-999.0,9999.0,15.941,2.173,13.874,5.358,18.944,4.366,10.757,3.713
150,53.766575,-29.412655,1474.24,2752.31,27.669,0,0.01,2.618,1,16.108,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.032,0.168,-999.0,9999.0,16.495,2.324,11.526,4.581,14.898,4.06,4.511,3.934
151,53.712563,-29.4125,2321.16,2754.9,3.974,0,0.02,1.713,1,3.603,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.109,0.168,-999.0,9999.0,5.226,1.27,7.668,4.367,16.205,4.979,-16.44,4.212
152,53.773026,-29.412718,1373.06,2751.19,38.417,0,0.02,2.52,1,22.825,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.201,0.169,-999.0,9999.0,20.813,2.647,15.631,4.136,-0.74,4.424,13.008,5.477
153,53.746883,-29.412626,1782.97,2752.81,14.523,0,0.27,2.12,1,9.269,0.87,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.4,0.203,-999.0,9999.0,6.439,1.168,6.406,3.852,1.222,3.684,-0.217,4.005
154,53.700684,-29.41271,2507.42,2751.03,8.254,0,0.0,2.356,1,5.336,0.745,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.19,0.169,-999.0,9999.0,5.266,1.487,4.087,5.806,-13.552,4.737,7.688,4.669
155,53.740238,-29.412695,1887.18,2751.55,9.101,0,0.69,2.417,1,5.527,0.917,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.512,0.212,-999.0,9999.0,8.095,1.546,5.642,5.383,6.408,5.253,-0.794,5.122
156,53.738102,-29.413113,1920.71,2744.01,815.649,0,1.0,1.769,1,528.324,0.945,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,484.155,0.214,-999.0,9999.0,187.293,6.175,113.282,20.016,53.13,5.236,34.316,4.766
157,53.732052,-29.412985,2015.55,2746.29,4.485,0,0.42,1.763,1,2.947,0.773,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.826,0.174,-999.0,9999.0,1.972,0.995,2.129,3.85,34.99,7.501,2.892,6.495
158,53.715248,-29.413099,2279.05,2744.16,9.459,0,0.51,1.84,1,6.263,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.253,0.168,-999.0,9999.0,7.785,1.596,6.169,4.954,-3.978,4.523,14.372,4.024
159,53.803291,-29.413128,898.55,2743.71,11.077,0,0.21,2.545,1,6.924,0.754,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.0,0.169,-999.0,9999.0,8.82,1.714,10.021,2.265,12.963,4.041,2.161,3.821
160,53.770096,-29.413443,1419.03,2738.14,12.193,0,0.9,2.03,1,7.753,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.13,0.169,-999.0,9999.0,1.638,0.918,0.61,1.575,2.739,4.654,6.781,5.205
161,53.756203,-29.413551,1636.88,2736.18,18.368,0,0.26,1.93,1,12.382,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.535,0.169,-999.0,9999.0,15.131,2.231,17.935,5.705,-0.276,4.575,2.772,3.361
162,53.798195,-29.413811,978.45,2731.43,48.933,0,0.01,3.533,1,22.981,0.756,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.567,0.169,-999.0,9999.0,31.544,3.026,23.322,3.42,36.369,4.394,12.233,4.2
163,53.758301,-29.413643,1603.99,2734.53,13.731,0,0.5,2.024,1,8.683,0.748,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.12,0.168,-999.0,9999.0,7.697,1.75,6.411,3.583,-1.957,4.779,2.147,3.805
164,53.701912,-29.413969,2488.11,2728.38,60.152,0,0.02,2.644,1,34.922,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,12.831,0.167,-999.0,9999.0,42.072,3.387,31.107,10.244,22.127,4.54,33.52,4.297
165,53.814018,-29.4139,730.36,2729.72,32.568,0,0.27,2.428,1,19.251,1.085,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.979,0.255,-999.0,9999.0,24.601,2.902,21.372,3.364,12.699,4.359,17.061,4.176
166,53.676201,-29.413908,2891.29,2729.22,5.583,0,0.37,1.66,1,3.768,0.807,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.755,0.177,-999.0,9999.0,5.136,0.963,2.071,2.469,7.168,4.244,-10.514,3.748
167,53.672039,-29.414085,2956.53,2725.99,23.448,0,0.14,2.348,1,13.83,0.879,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.878,0.205,-999.0,9999.0,13.241,1.644,7.965,4.83,12.995,4.915,11.522,4.146
168,53.728378,-29.414194,2073.13,2724.51,57.17,0,0.03,2.333,1,34.718,0.748,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.044,0.169,-999.0,9999.0,53.749,3.562,40.271,12.165,39.631,4.891,54.61,4.771
169,53.774639,-29.414293,1347.8,2722.8,63.312,0,0.29,1.98,1,40.673,0.751,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,16.272,0.169,-999.0,9999.0,17.542,2.432,18.218,5.115,6.238,5.033,47.878,5.007
170,53.812675,-29.414097,751.38,2726.19,13.869,2,0.65,3.453,1,7.636,1.052,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.029,0.236,-999.0,9999.0,13.869,1.952,15.605,2.579,8.076,3.351,8.578,3.271
171,53.771427,-29.414288,1398.17,2722.93,7.795,0,0.0,2.489,1,4.92,0.756,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.463,0.169,-999.0,9999.0,3.421,1.263,4.349,2.58,16.211,3.955,5.078,3.868
172,53.810051,-29.414499,792.56,2718.98,35.169,0,0.18,2.256,1,21.719,0.936,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.498,0.203,-999.0,9999.0,22.791,2.719,15.338,2.865,17.642,4.916,-2.005,4.255
173,53.687302,-29.414442,2717.23,2719.73,8.569,0,0.01,2.18,1,5.364,0.74,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.036,0.167,-999.0,9999.0,3.635,0.897,0.408,1.552,18.847,5.639,15.257,4.26
174,53.722939,-29.414442,2158.43,2720.02,7.575,0,0.21,2.138,1,4.486,0.754,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.595,0.168,-999.0,9999.0,3.871,1.154,4.73,4.319,-3.659,5.847,13.164,4.942
