id,ra,dec,xpix,ypix,HAWKIKs_tot,K_flag,K_star,K_fluxrad,totmask,HAWKIKs,eHAWKIKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
101,316.499878,-58.816185,1679.75,148.97,106.292,0,0.03,3.395,1,61.218,0.841,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,23.348,0.364,30.281,0.519,24.452,7.109,-999.0,9999.0
102,316.556946,-58.818237,1147.76,111.96,8.814,0,0.97,1.116,1,7.99,1.064,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.856,0.364,11.437,0.529,12.919,7.42,-999.0,9999.0
103,316.460083,-58.818371,2050.42,109.36,6.105,0,0.02,2.067,1,5.214,0.932,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.494,0.364,4.293,0.52,-999.0,9999.0,-999.0,9999.0
104,316.630829,-58.817635,459.34,122.0,29.514,0,0.06,1.858,1,22.686,0.881,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.236,0.364,11.384,0.512,28.778,8.489,-999.0,9999.0
105,316.565155,-58.818214,1071.3,112.28,10.008,0,0.75,2.994,1,6.525,1.02,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.579,0.365,5.784,0.522,1.094,3.758,-999.0,9999.0
106,316.463531,-58.817459,2018.33,125.85,41.945,0,0.03,2.106,1,31.409,0.904,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,10.278,0.364,14.339,0.528,-999.0,9999.0,-999.0,9999.0
107,316.565582,-58.81424,1067.15,183.85,942.726,0,0.03,6.089,1,322.573,0.883,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,158.682,0.364,197.951,0.521,130.114,27.742,-999.0,9999.0
108,316.66687,-58.815884,123.32,152.86,985.433,0,0.99,1.312,1,792.719,0.822,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,760.424,0.364,869.075,0.518,264.616,28.571,-999.0,9999.0
109,316.595428,-58.817268,789.18,129.05,27.146,0,0.01,2.764,1,18.366,0.864,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.473,0.431,11.345,0.653,10.096,5.063,-999.0,9999.0
110,316.652008,-58.817852,261.9,117.74,10.27,0,0.89,1.966,1,8.654,0.894,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.646,0.364,4.076,0.521,5.91,3.94,-999.0,9999.0
111,316.64328,-58.817299,343.13,127.86,35.605,3,0.0,3.88,1,20.395,0.863,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,12.024,0.364,14.369,0.512,7.353,3.227,-999.0,9999.0
112,316.558838,-58.818005,1130.07,116.08,4.831,0,0.85,1.341,1,3.564,1.025,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.94,0.364,5.515,0.52,2.548,8.13,-999.0,9999.0
113,316.4711,-58.817413,1947.82,126.67,18.713,0,0.14,1.936,1,14.214,0.89,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.574,0.364,5.462,0.523,-999.0,9999.0,-999.0,9999.0
114,316.651215,-58.817608,269.33,122.17,17.229,0,0.0,2.601,1,11.842,0.878,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.059,0.364,10.617,0.511,6.624,4.102,-999.0,9999.0
115,316.567017,-58.817383,1053.89,127.22,13.949,0,0.21,2.201,1,10.059,0.959,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.204,0.364,7.557,0.522,6.431,6.273,-999.0,9999.0
116,316.630737,-58.81699,460.11,133.62,21.418,0,0.01,2.187,1,16.481,0.855,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.14,0.363,9.402,0.511,15.44,6.254,-999.0,9999.0
117,316.425079,-58.817245,2376.64,129.28,76.682,17,0.95,6.623,1,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,15.268,0.701,24.988,0.967,-999.0,9999.0,-999.0,9999.0
118,316.445526,-58.817459,2186.17,125.62,11.052,0,0.23,2.025,1,8.772,1.145,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.369,0.364,4.327,0.532,-999.0,9999.0,-999.0,9999.0
119,316.619324,-58.816971,566.55,134.15,41.017,0,0.06,1.88,1,32.517,0.854,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,15.79,0.442,20.135,0.6,14.345,6.581,-999.0,9999.0
120,316.44165,-58.817528,2222.42,124.41,10.319,2,0.49,2.412,1,12.467,1.238,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,12.127,0.376,15.757,0.55,-999.0,9999.0,-999.0,9999.0
121,316.484131,-58.817532,1826.51,124.62,6.566,0,0.01,1.798,1,5.353,0.904,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.016,0.364,4.486,0.524,-999.0,9999.0,-999.0,9999.0
122,316.485596,-58.817524,1812.73,124.76,6.914,0,0.42,1.744,1,5.639,0.897,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.142,0.364,1.009,0.527,-999.0,9999.0,-999.0,9999.0
123,316.45639,-58.817211,2084.95,130.2,28.17,0,0.29,1.594,1,23.021,0.912,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.347,0.364,9.186,0.517,-999.0,9999.0,-999.0,9999.0
124,316.663574,-58.817135,153.9,130.42,5.165,0,0.0,1.787,1,3.761,0.854,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.166,0.364,3.134,0.515,7.182,5.283,-999.0,9999.0
125,316.545563,-58.817444,1254.01,126.28,3.846,0,0.04,1.639,1,2.518,0.963,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.105,0.364,1.861,0.525,7.825,24.221,-999.0,9999.0
126,316.575958,-58.816727,970.52,139.01,21.22,0,0.04,1.896,1,17.252,1.048,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.952,0.364,10.782,0.523,7.297,5.303,-999.0,9999.0
127,316.481628,-58.81744,1849.74,126.27,3.351,0,0.49,1.313,1,3.049,0.899,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.249,0.364,1.639,0.524,-999.0,9999.0,-999.0,9999.0
128,316.572876,-58.815861,999.26,154.59,134.755,0,0.11,2.175,1,93.568,1.016,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,38.145,0.364,47.172,0.521,73.718,16.81,-999.0,9999.0
129,316.627228,-58.816883,492.77,135.56,17.874,0,0.98,1.229,1,15.22,0.856,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,15.116,0.364,16.458,0.523,1.224,3.724,-999.0,9999.0
130,316.491486,-58.816265,1757.88,147.51,189.492,0,1.0,1.245,1,156.659,0.853,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,144.338,0.365,175.75,0.524,-999.0,9999.0,-999.0,9999.0
131,316.49408,-58.8167,1733.78,139.67,17.793,0,0.51,1.65,1,14.87,0.857,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.988,0.364,7.718,0.524,-999.0,9999.0,-999.0,9999.0
132,316.486206,-58.816963,1807.09,134.86,5.408,0,0.07,1.66,1,4.769,0.877,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.25,0.364,3.807,0.523,-999.0,9999.0,-999.0,9999.0
133,316.495544,-58.816113,1720.11,150.24,56.349,0,0.09,2.202,1,39.867,0.839,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.84,0.364,17.486,0.534,-999.0,9999.0,-999.0,9999.0
134,316.480988,-58.816029,1855.84,151.67,104.554,0,0.98,1.249,1,86.467,0.842,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,89.987,0.364,102.814,0.532,-999.0,9999.0,-999.0,9999.0
135,316.441742,-58.816658,2221.41,140.05,10.265,0,0.24,1.513,1,8.647,1.232,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.155,0.375,3.086,0.544,-999.0,9999.0,-999.0,9999.0
136,316.669952,-58.816521,94.57,141.37,10.62,0,0.01,1.852,1,8.74,0.914,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.483,0.364,4.17,0.51,12.387,6.374,-999.0,9999.0
137,316.675812,-58.816814,40.04,135.93,5.216,0,0.91,1.124,1,4.353,1.047,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.813,0.364,5.641,0.514,4.292,3.978,-999.0,9999.0
138,316.465393,-58.816582,2001.06,141.63,12.367,2,0.06,2.591,1,8.82,0.86,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.751,0.364,7.208,0.525,-999.0,9999.0,-999.0,9999.0
139,316.544647,-58.816418,1262.34,144.75,16.288,0,0.01,1.959,1,12.36,0.921,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.63,0.364,6.588,0.535,11.693,11.836,-999.0,9999.0
140,316.492279,-58.816574,1750.54,141.89,7.238,0,0.81,2.09,1,13.437,0.852,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,10.053,0.364,12.244,0.525,-999.0,9999.0,-999.0,9999.0
141,316.489258,-58.816368,1778.5,145.63,27.763,0,0.98,1.544,1,22.664,0.853,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.852,0.364,10.05,0.524,-999.0,9999.0,-999.0,9999.0
142,316.452881,-58.815617,2117.64,158.89,52.977,0,0.04,2.074,1,39.051,0.921,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,10.789,0.364,15.902,0.522,-999.0,9999.0,-999.0,9999.0
143,316.478943,-58.81646,1874.79,143.92,10.631,0,0.41,1.434,1,9.038,0.862,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.911,0.364,3.723,0.518,-999.0,9999.0,-999.0,9999.0
144,316.604523,-58.816528,704.25,142.27,7.787,0,0.5,1.878,1,5.725,0.846,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.157,0.485,2.695,0.803,3.646,4.311,-999.0,9999.0
145,316.541046,-58.814571,1296.04,177.97,746.485,0,1.0,1.346,1,599.39,0.761,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,987.05,0.364,960.103,0.535,-999.0,9999.0,-999.0,9999.0
146,316.49585,-58.814983,1717.19,170.53,44.455,0,0.01,3.158,1,27.651,0.787,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,16.468,0.364,20.777,0.529,24.386,8.777,-999.0,9999.0
147,316.465485,-58.816372,2000.19,145.38,9.499,3,0.02,2.683,1,7.391,0.854,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.754,0.364,3.732,0.532,-999.0,9999.0,-999.0,9999.0
148,316.635712,-58.815868,413.68,153.69,20.244,0,0.06,1.972,1,15.356,0.807,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.227,0.365,8.511,0.516,11.291,5.859,-999.0,9999.0
149,316.546356,-58.816399,1246.48,145.07,4.16,0,0.27,1.629,1,3.609,0.962,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.251,0.364,2.129,0.535,-3.594,3.098,-999.0,9999.0
150,316.623627,-58.81633,526.2,145.62,2.747,0,0.62,1.458,1,2.21,0.841,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.377,0.402,2.004,0.548,3.205,2.668,-999.0,9999.0
151,316.610687,-58.815788,646.92,155.56,11.506,0,0.1,2.285,1,8.619,0.801,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.01,0.484,6.725,0.744,3.166,4.054,-999.0,9999.0
152,316.440277,-58.81617,2235.21,148.78,6.735,0,0.94,1.459,1,4.961,1.244,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.54,0.401,1.241,0.564,-999.0,9999.0,-999.0,9999.0
153,316.626404,-58.815765,500.28,155.71,4.551,0,0.01,2.324,1,4.317,0.808,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.752,0.367,3.397,0.514,0.996,1.888,-999.0,9999.0
154,316.575897,-58.815922,971.1,153.48,10.877,0,0.01,2.204,1,8.324,0.987,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.652,0.365,6.349,0.521,0.29,3.326,-999.0,9999.0
155,316.570709,-58.815571,1019.52,159.82,10.547,0,0.01,1.95,1,8.029,0.951,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.759,0.364,3.481,0.518,6.32,6.064,-999.0,9999.0
156,316.624023,-58.815704,522.58,156.83,8.763,0,0.97,1.217,1,7.692,0.796,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.29,0.396,9.284,0.548,2.215,2.754,-999.0,9999.0
157,316.655182,-58.815468,232.22,160.62,7.147,0,0.0,2.093,1,4.841,0.784,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.914,0.364,2.819,0.51,4.846,4.907,-999.0,9999.0
158,316.476807,-58.815823,1894.61,155.4,2.157,0,0.04,1.421,1,1.309,0.83,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.697,0.363,1.877,0.526,-999.0,9999.0,-999.0,9999.0
159,316.521973,-58.814629,1473.62,176.99,87.849,0,0.03,2.708,1,58.119,0.757,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,20.511,0.364,27.898,0.53,-999.0,9999.0,-999.0,9999.0
160,316.631714,-58.815144,451.03,166.85,16.498,0,0.01,2.211,1,12.637,0.769,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.436,0.364,5.683,0.512,10.628,5.784,-999.0,9999.0
161,316.607208,-58.815392,679.24,162.69,26.821,0,0.98,1.232,1,23.295,0.778,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,22.509,0.537,25.884,0.772,9.731,6.675,-999.0,9999.0
162,316.524414,-58.815723,1451.03,157.3,5.497,0,0.0,1.758,1,4.566,0.807,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.997,0.364,6.193,0.538,-999.0,9999.0,-999.0,9999.0
163,316.568909,-58.815472,1036.33,161.65,5.303,0,0.02,1.976,1,4.882,0.921,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.798,0.364,4.054,0.52,3.087,7.193,-999.0,9999.0
164,316.525909,-58.815201,1437.11,166.66,18.289,0,0.64,1.54,1,15.351,0.778,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.35,0.364,7.584,0.531,-999.0,9999.0,-999.0,9999.0
165,316.451385,-58.815529,2131.69,160.49,6.877,0,0.2,1.966,1,5.048,1.003,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.317,0.365,4.009,0.526,-999.0,9999.0,-999.0,9999.0
166,316.676208,-58.81525,36.05,164.1,10.155,0,0.05,2.241,1,7.398,0.961,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.988,0.364,5.571,0.517,5.771,3.903,-999.0,9999.0
167,316.580627,-58.815556,927.02,160.03,2.542,0,0.53,1.404,1,3.384,0.854,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.249,0.364,1.299,0.524,-1.534,1.789,-999.0,9999.0
168,316.669525,-58.815308,98.62,163.21,2.309,0,0.42,1.107,1,1.764,0.856,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.542,0.364,2.861,0.515,1.385,2.695,-999.0,9999.0
169,316.437347,-58.808598,2262.63,285.07,30844.689,4,1.0,1.312,1,24253.693,1.151,-999.0,9999.0,1582.27,0.125,-999.0,9999.0,-999.0,9999.0,1982.516,0.379,4710.602,0.558,17420.076,0.419,19198.006,0.581,-999.0,9999.0,-999.0,9999.0
170,316.593567,-58.814724,806.55,174.87,19.38,0,0.02,1.778,1,16.164,0.755,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.653,0.409,8.807,0.608,12.613,5.328,-999.0,9999.0
171,316.545807,-58.814819,1251.56,173.53,16.407,0,0.01,2.47,1,11.956,0.855,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.821,0.364,4.813,0.531,14.692,11.167,-999.0,9999.0
172,316.52478,-58.813545,1447.56,196.48,87.501,3,0.03,2.122,1,62.046,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,9.781,0.364,15.73,0.528,-999.0,9999.0,-999.0,9999.0
173,316.453827,-58.813622,2109.04,194.8,77.142,2,0.02,3.951,1,39.994,0.805,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,23.99,0.364,26.26,0.521,-999.0,9999.0,-999.0,9999.0
174,316.605377,-58.813732,696.45,192.58,89.672,0,0.03,2.009,1,64.848,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,26.592,0.495,36.583,0.825,31.519,10.21,-999.0,9999.0
175,316.525085,-58.814095,1444.7,186.56,46.038,3,0.03,2.553,1,33.621,0.759,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.938,0.364,12.291,0.532,-999.0,9999.0,-999.0,9999.0
176,316.532684,-58.814312,1373.81,182.69,13.235,0,0.0,2.318,1,9.418,0.758,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.408,0.363,7.404,0.54,-999.0,9999.0,-999.0,9999.0
177,316.583862,-58.814327,896.77,182.11,43.837,0,0.9,1.493,1,35.78,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,17.678,0.364,21.571,0.52,21.957,8.828,-999.0,9999.0
178,316.618744,-58.814705,571.69,174.9,7.443,0,0.0,2.394,1,5.397,0.754,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.554,0.447,3.318,0.614,7.691,4.237,-999.0,9999.0
179,316.473022,-58.814686,1929.86,175.78,6.815,0,0.98,1.28,1,5.714,0.784,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.932,0.364,6.935,0.522,-999.0,9999.0,-999.0,9999.0
180,316.510406,-58.814819,1581.61,173.52,8.01,0,0.97,1.2,1,6.883,0.773,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.74,0.364,9.3,0.533,-999.0,9999.0,-999.0,9999.0
181,316.638092,-58.811523,391.44,231.91,160.897,0,0.03,4.224,1,77.021,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,61.767,0.364,67.122,0.505,32.125,8.492,-999.0,9999.0
182,316.679474,-58.814545,5.6,176.69,4.476,16,0.72,1.56,1,3.526,1.001,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.764,0.363,4.075,0.507,-1.278,2.942,-999.0,9999.0
183,316.433929,-58.814762,2294.3,174.11,5.798,0,0.79,1.28,1,5.191,1.36,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.444,0.467,2.303,0.636,-999.0,9999.0,-999.0,9999.0
184,316.619507,-58.814426,564.64,179.9,9.739,0,0.0,2.61,1,6.949,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.156,0.441,2.381,0.589,7.947,4.583,-999.0,9999.0
185,316.496002,-58.812737,1715.74,211.04,120.988,0,0.03,2.615,1,76.882,0.76,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,25.41,0.364,35.617,0.528,71.177,12.572,-999.0,9999.0
186,316.592072,-58.813286,820.31,200.76,117.42,0,0.03,2.427,1,79.396,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,24.296,0.408,32.61,0.586,72.017,15.18,-999.0,9999.0
187,316.449097,-58.814442,2153.0,179.99,2.123,0,0.54,1.186,1,1.75,0.988,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.745,0.363,2.303,0.517,-999.0,9999.0,-999.0,9999.0
188,316.442322,-58.8144,2215.99,180.73,4.752,0,0.93,1.15,1,3.992,1.063,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.139,0.368,5.056,0.531,-999.0,9999.0,-999.0,9999.0
189,316.618042,-58.814037,578.28,186.94,7.125,0,0.0,2.311,1,5.332,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.801,0.459,2.564,0.614,5.402,4.301,-999.0,9999.0
190,316.55307,-58.814037,1183.93,187.57,12.2,0,0.38,1.845,1,9.076,0.89,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.663,0.364,2.849,0.531,10.156,8.636,-999.0,9999.0
191,316.48587,-58.813805,1810.34,191.75,21.171,0,0.98,1.262,1,18.276,0.756,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,15.309,0.364,18.36,0.53,-999.0,9999.0,-999.0,9999.0
192,316.426819,-58.813702,2360.74,193.06,16.067,0,1.0,1.752,1,13.034,2.213,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.238,0.565,8.605,0.894,-999.0,9999.0,-999.0,9999.0
193,316.461792,-58.813744,2034.66,192.67,11.942,0,0.96,1.422,1,9.891,0.766,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.071,0.364,6.414,0.519,-999.0,9999.0,-999.0,9999.0
194,316.615112,-58.813927,605.49,188.98,1.821,0,0.44,1.032,1,2.228,0.752,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.223,0.5,1.17,0.679,3.171,3.629,-999.0,9999.0
195,316.459076,-58.813919,2059.92,189.5,2.509,0,0.23,1.356,1,2.445,0.767,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.917,0.364,1.725,0.52,-999.0,9999.0,-999.0,9999.0
196,316.578735,-58.812828,944.67,209.17,55.525,0,0.99,1.264,1,46.195,0.812,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,47.532,0.364,55.268,0.519,22.071,9.142,-999.0,9999.0
197,316.636841,-58.81332,403.02,199.6,6.386,0,0.0,1.9,1,4.636,0.753,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.006,0.364,3.621,0.507,-1.989,1.788,-999.0,9999.0
198,316.584229,-58.812756,893.4,210.41,18.151,0,0.01,2.083,1,14.24,0.75,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.944,0.363,10.873,0.516,14.116,8.45,-999.0,9999.0
