id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2
134,31.360413,-58.558109,2238.39,146.29,10.739,0,0.0,2.992,1,5.699,0.584,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.465,0.712,2.932,0.452,-999.0,9999.0,-999.0,9999.0
135,31.438068,-58.557949,1509.24,149.63,63.81,0,0.96,2.045,1,37.91,0.591,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,40.254,0.581,45.075,0.45,-999.0,9999.0,9.37,1.018
136,31.531139,-58.558125,635.37,145.83,8.974,0,0.65,1.947,1,5.598,0.578,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.172,0.734,2.914,0.669,-999.0,9999.0,9.776,0.87
137,31.559099,-58.55838,372.85,140.82,5.477,2,0.46,2.95,1,3.202,0.572,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.636,0.561,3.306,0.427,-999.0,9999.0,1.859,0.432
138,31.511927,-58.557938,815.76,149.44,23.728,0,0.35,3.26,1,14.996,0.908,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,12.912,0.636,11.988,0.461,-999.0,9999.0,12.917,0.971
139,31.414049,-58.557552,1734.78,156.71,12.696,0,0.01,2.656,1,7.008,0.587,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.615,0.586,4.559,0.445,-999.0,9999.0,4.726,0.728
140,31.571926,-58.557549,252.38,155.58,7.234,0,0.12,2.098,1,4.636,0.568,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.574,0.565,1.866,0.427,-999.0,9999.0,5.429,0.797
141,31.549999,-58.557709,458.26,153.08,11.776,0,0.0,3.725,1,5.423,0.569,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.65,0.564,4.52,0.439,-999.0,9999.0,0.757,0.214
142,31.576977,-58.557854,204.97,150.01,9.188,0,0.0,3.064,1,4.774,0.572,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.941,0.564,2.954,0.429,-999.0,9999.0,4.087,1.028
143,31.586695,-58.55785,113.72,149.86,6.614,0,0.67,2.43,1,3.677,0.569,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.054,0.568,3.546,0.438,-999.0,9999.0,2.978,1.198
144,31.509361,-58.557957,839.84,149.13,6.041,0,0.63,1.722,1,4.974,0.905,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.799,0.604,6.917,0.434,-999.0,9999.0,9.799,0.986
145,31.460104,-58.557274,1302.34,161.77,18.727,0,0.01,2.49,1,11.0,0.584,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.101,0.597,9.572,0.453,-999.0,9999.0,5.542,0.711
146,31.50514,-58.557346,879.48,160.17,14.547,0,0.55,2.313,1,7.864,0.874,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.772,0.566,3.819,0.432,-999.0,9999.0,18.775,1.58
147,31.40667,-58.557487,1804.06,157.82,14.204,0,0.94,1.049,1,9.354,0.588,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.113,0.576,0.352,0.44,-999.0,9999.0,-0.455,0.25
148,31.466522,-58.557472,1242.08,158.12,10.222,0,0.37,3.608,1,4.26,0.581,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.696,0.569,4.092,0.436,-999.0,9999.0,1.536,0.334
149,31.404224,-58.557617,1827.03,155.49,7.028,0,0.56,2.521,1,3.727,0.583,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.345,0.574,2.37,0.442,-999.0,9999.0,3.234,0.621
150,31.559761,-58.556019,366.56,183.35,27.244,2,0.0,3.88,1,11.942,0.568,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.655,0.57,3.46,0.429,-999.0,9999.0,23.613,1.591
151,31.395952,-58.556789,1904.71,170.35,28.591,0,0.02,2.694,1,15.599,0.586,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.7,0.577,9.405,0.453,-999.0,9999.0,9.621,1.123
152,31.368893,-58.55719,2158.78,162.95,9.69,0,0.04,2.783,1,5.044,0.579,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.014,0.578,4.648,0.443,-999.0,9999.0,-999.0,9999.0
153,31.551931,-58.557285,440.11,160.7,8.785,0,0.92,0.908,1,6.345,0.57,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-0.98,0.558,-0.404,0.436,-999.0,9999.0,1.265,0.428
154,31.388548,-58.556591,1974.23,173.86,35.101,0,0.01,3.164,1,17.045,0.587,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,8.386,0.584,9.042,0.449,-999.0,9999.0,11.023,1.362
155,31.598324,-58.555466,4.43,192.55,289.895,24,0.99,1.98,1,176.671,0.554,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,164.045,0.552,195.59,0.419,-999.0,9999.0,64.625,5.203
156,31.373888,-58.556335,2111.9,178.33,17.189,0,0.13,2.678,1,9.483,0.586,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.497,0.578,6.143,0.439,-999.0,9999.0,-999.0,9999.0
157,31.578003,-58.556412,195.28,175.91,27.468,0,0.93,1.981,1,16.599,0.569,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,16.959,0.563,19.506,0.428,-999.0,9999.0,5.716,0.921
158,31.335419,-58.551254,2473.26,269.34,893.11,0,0.03,4.014,1,351.579,0.799,-999.0,9999.0,11.435,0.095,-999.0,9999.0,-999.0,9999.0,115.985,0.317,131.321,0.967,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0
159,31.560278,-58.556271,361.72,178.8,17.139,3,0.01,3.09,1,9.624,0.562,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.103,0.558,2.896,0.439,-999.0,9999.0,14.794,1.249
160,31.325893,-58.556282,2562.55,178.72,76.119,0,0.84,2.593,1,40.621,1.789,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0
161,31.503077,-58.556538,898.84,174.7,9.179,0,0.52,2.086,1,5.245,0.815,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.161,0.567,2.14,0.438,-999.0,9999.0,10.308,1.007
162,31.568556,-58.556084,283.98,181.99,15.885,0,0.01,3.575,1,7.324,0.569,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.75,0.57,6.348,0.431,-999.0,9999.0,3.977,0.635
163,31.369299,-58.556305,2154.99,178.88,12.448,0,0.02,2.32,1,7.285,0.58,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,7.026,0.575,8.424,0.431,-999.0,9999.0,-999.0,9999.0
164,31.479132,-58.556503,1123.68,175.53,13.895,0,0.96,1.045,1,10.56,0.583,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.833,0.581,0.381,0.45,-999.0,9999.0,9.94,0.896
165,31.479826,-58.556545,1117.16,174.76,8.028,1,0.69,2.466,1,6.652,0.579,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.39,0.58,1.605,0.443,-999.0,9999.0,13.866,0.918
166,31.402185,-58.556671,1846.19,172.52,4.572,0,0.64,2.232,1,2.835,0.583,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.477,0.585,1.649,0.451,-999.0,9999.0,0.988,0.425
167,31.487894,-58.556797,1041.4,170.17,2.321,0,0.49,1.723,1,2.019,0.578,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.404,0.57,1.67,0.44,-999.0,9999.0,-0.171,0.165
168,31.337252,-58.556126,2455.92,181.72,8.699,0,0.01,2.496,1,4.954,0.739,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0
169,31.402658,-58.555466,1841.75,194.26,61.598,0,0.77,2.114,1,36.298,0.587,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,36.896,0.574,42.884,0.444,-999.0,9999.0,11.219,1.484
170,31.589827,-58.555737,84.22,187.85,5.841,0,0.17,2.315,1,3.627,0.569,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.076,0.561,2.077,0.449,-999.0,9999.0,7.235,1.917
171,31.407558,-58.555347,1795.74,196.35,11.723,0,0.0,2.863,1,6.231,0.583,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.538,0.584,4.943,0.442,-999.0,9999.0,3.381,0.762
172,31.494249,-58.554993,981.7,202.63,24.503,2,0.0,4.261,1,10.32,0.609,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.049,0.576,7.12,0.446,-999.0,9999.0,12.604,0.804
173,31.366318,-58.555767,2182.99,188.51,3.201,0,0.49,2.018,1,2.442,0.583,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.189,0.574,2.217,0.427,-999.0,9999.0,-999.0,9999.0
174,31.493317,-58.555355,990.46,196.11,7.222,0,0.0,3.11,1,4.14,0.599,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.629,0.576,2.57,0.446,-999.0,9999.0,3.257,0.391
175,31.347809,-58.555298,2356.81,196.75,6.842,0,0.31,2.173,1,3.885,0.59,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.654,1.261,5.722,0.799,-999.0,9999.0,-999.0,9999.0
176,31.422123,-58.555138,1658.98,200.22,9.497,0,0.63,4.089,1,3.963,0.593,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.786,0.578,2.409,0.442,-999.0,9999.0,3.357,0.545
177,31.424622,-58.555111,1635.52,200.69,6.231,0,0.05,2.114,1,3.588,0.592,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.407,0.584,3.186,0.43,-999.0,9999.0,4.255,0.743
178,31.390295,-58.555256,1957.86,197.95,4.727,0,0.67,2.004,1,2.994,0.592,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.364,0.575,1.495,0.451,-999.0,9999.0,5.529,0.999
179,31.428705,-58.554554,1597.17,210.72,24.134,0,0.02,2.595,1,13.088,0.593,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.983,0.586,3.88,0.453,-999.0,9999.0,15.505,1.357
180,31.583151,-58.555016,146.88,200.96,14.763,0,0.99,1.146,1,9.428,0.568,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-0.872,0.565,-0.012,0.427,-999.0,9999.0,-1.619,0.416
181,31.494476,-58.554661,979.56,208.59,14.012,3,0.07,2.99,1,8.786,0.599,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.122,0.562,3.729,0.43,-999.0,9999.0,15.896,0.916
182,31.423714,-58.553467,1644.05,230.27,342.897,0,0.98,2.106,1,197.855,0.583,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,250.069,0.571,266.659,0.439,-999.0,9999.0,47.506,2.998
183,31.457067,-58.554886,1330.85,204.74,2.953,0,0.58,1.659,1,2.148,0.591,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.314,0.584,1.311,0.446,-999.0,9999.0,5.051,0.77
184,31.567154,-58.554825,297.1,204.72,3.117,0,0.49,1.755,1,2.092,0.573,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.14,0.564,0.912,0.428,-999.0,9999.0,5.315,0.726
185,31.571764,-58.554298,253.79,214.1,10.968,0,0.05,2.987,1,5.358,0.572,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.024,0.566,3.15,0.427,-999.0,9999.0,1.473,0.456
186,31.413097,-58.554924,1743.73,203.99,3.58,0,0.65,2.061,1,2.529,0.588,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.572,0.58,0.679,0.449,-999.0,9999.0,1.142,0.496
187,31.543827,-58.554424,516.14,212.3,5.366,0,0.0,2.352,1,3.537,0.568,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.216,0.68,2.876,0.446,-999.0,9999.0,4.581,0.712
188,31.597267,-58.554352,14.3,212.64,7.376,0,0.08,2.927,1,4.345,0.567,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.196,0.57,3.568,0.432,-999.0,9999.0,4.447,1.093
189,31.494442,-58.554268,979.88,215.67,10.692,3,0.03,2.874,1,6.491,0.616,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.402,0.578,1.504,0.431,-999.0,9999.0,15.523,0.909
190,31.483555,-58.55452,1082.11,211.2,3.296,0,0.63,1.645,1,2.195,0.578,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.072,0.577,2.724,0.443,-999.0,9999.0,-2.927,0.175
191,31.554581,-58.554535,415.16,210.16,2.821,0,0.5,1.978,1,1.909,0.569,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.341,0.557,0.632,0.432,-999.0,9999.0,2.812,0.545
192,31.522823,-58.553486,713.34,229.45,41.622,0,0.91,2.04,1,25.278,0.683,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,11.096,0.798,7.392,0.883,-999.0,9999.0,15.7,1.183
193,31.408627,-58.553623,1785.72,227.44,15.489,2,0.02,2.586,1,8.991,0.583,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.994,0.575,4.03,0.44,-999.0,9999.0,7.177,1.24
194,31.416019,-58.553909,1716.3,222.26,13.091,0,0.01,2.353,1,7.516,0.597,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.513,0.583,4.44,0.451,-999.0,9999.0,7.767,1.313
195,31.42144,-58.554054,1665.4,219.69,11.374,0,0.01,2.899,1,5.639,0.589,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.284,0.577,4.233,0.444,-999.0,9999.0,3.781,0.725
196,31.440874,-58.554218,1482.89,216.8,7.523,0,0.0,2.213,1,4.463,0.594,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,4.728,0.591,3.671,0.449,-999.0,9999.0,2.063,0.514
197,31.505594,-58.552967,875.12,238.99,49.939,0,0.06,3.282,1,23.878,0.895,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,18.655,0.571,20.09,0.43,-999.0,9999.0,16.706,1.256
198,31.596621,-58.553391,20.33,229.96,29.206,0,0.06,2.58,1,15.924,0.571,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.114,0.565,5.551,0.435,-999.0,9999.0,17.58,2.528
199,31.426399,-58.554169,1618.82,217.65,7.822,0,0.8,0.85,1,5.064,0.584,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-0.884,0.603,-0.846,0.449,-999.0,9999.0,-0.385,0.35
200,31.397623,-58.553692,1889.06,226.11,10.502,0,0.06,2.301,1,6.198,0.586,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.96,0.582,3.104,0.442,-999.0,9999.0,13.327,2.94
201,31.381151,-58.553974,2043.73,220.92,6.39,0,0.06,2.244,1,4.066,0.584,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.674,0.569,1.978,0.444,-999.0,9999.0,8.806,2.355
202,31.408278,-58.553959,1789.01,221.39,7.443,2,0.0,2.847,1,5.515,0.589,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.378,0.581,3.523,0.443,-999.0,9999.0,2.756,0.708
203,31.57778,-58.553627,197.27,226.05,10.417,0,0.03,2.58,1,5.834,0.57,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.995,0.564,3.872,0.445,-999.0,9999.0,3.148,0.692
204,31.488131,-58.553818,1039.13,223.78,6.386,0,0.64,2.987,1,3.218,0.58,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.238,0.575,0.871,0.453,-999.0,9999.0,1.748,0.443
205,31.528086,-58.553337,663.92,232.08,25.744,0,0.85,2.09,1,14.836,0.597,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,5.914,0.738,9.703,0.911,-999.0,9999.0,8.568,1.014
206,31.494823,-58.553524,976.29,229.03,4.959,0,0.07,1.78,1,3.538,0.618,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.64,0.584,2.53,0.443,-999.0,9999.0,6.195,0.715
207,31.476194,-58.552292,1151.21,251.32,26.883,0,0.01,3.516,1,12.021,0.582,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,6.201,0.578,7.32,0.456,-999.0,9999.0,7.467,0.807
208,31.531588,-58.553471,631.05,229.65,3.917,0,0.16,1.782,1,3.199,0.567,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.93,0.722,2.59,0.614,-999.0,9999.0,2.87,0.563
209,31.521311,-58.551712,727.51,261.39,92.201,0,0.03,3.346,1,42.886,0.693,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,16.111,0.769,19.199,0.799,-999.0,9999.0,43.353,1.946
210,31.481985,-58.553276,1096.83,233.6,16.419,2,0.02,3.189,1,8.237,0.582,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.522,0.583,3.77,0.451,-999.0,9999.0,11.85,0.945
211,31.481331,-58.553284,1102.98,233.49,9.71,3,0.42,2.735,1,6.524,0.583,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,2.25,0.58,3.104,0.445,-999.0,9999.0,8.918,0.771
212,31.595642,-58.553272,29.51,232.1,5.516,0,0.14,2.328,1,4.989,0.571,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.499,0.564,2.822,0.428,-999.0,9999.0,4.462,1.14
213,31.419214,-58.552845,1686.31,241.45,14.139,0,0.0,2.728,1,7.709,0.589,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,3.426,0.572,3.665,0.48,-999.0,9999.0,13.056,1.711
214,31.436497,-58.552811,1524.0,242.13,9.569,0,0.0,2.735,1,5.029,0.589,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.688,0.575,1.845,0.438,-999.0,9999.0,6.617,0.888
215,31.329945,-58.552582,2524.63,245.37,29.408,0,0.1,3.61,1,12.624,1.159,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0
216,31.466053,-58.552719,1246.45,243.69,19.026,0,0.95,1.189,1,12.267,0.582,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,0.199,0.587,-0.701,0.454,-999.0,9999.0,1.736,0.412
217,31.580561,-58.55127,171.07,268.47,45.516,0,0.04,2.698,1,24.187,0.57,0.32,0.108,0.317,0.095,0.392,0.172,0.683,0.268,2.233,0.309,1.607,0.939,6.207,0.562,9.963,0.434,-999.0,9999.0,38.219,3.817
218,31.530573,-58.552719,640.55,243.15,6.879,0,0.06,2.617,1,3.964,0.586,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.66,0.796,3.223,0.703,-999.0,9999.0,2.124,0.563
219,31.407894,-58.552479,1792.61,248.0,5.004,0,0.05,2.142,1,3.026,0.586,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,-999.0,9999.0,1.398,0.57,1.99,0.441,-999.0,9999.0,3.069,4.808
220,31.490328,-58.550674,1018.45,280.37,115.086,0,0.03,3.481,1,49.179,0.579,0.203,0.107,0.112,0.066,0.455,0.172,1.085,0.188,4.248,0.221,6.103,0.674,13.9,0.581,19.846,0.457,-999.0,9999.0,65.422,2.289
