col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
1692,-1.0,0.375,0.374,890.0303,0.375,890.0303,0.374,1.0,0.356,0.393,0.344,0.407,0.341,0.432,11,10.0781,0.3742,0.999,0.3632
1693,-1.0,0.01,0.041,183.6909,0.01,183.6909,0.114,0.978,0.015,0.232,0.011,0.353,0.01,0.673,11,16.2064,0.1126,0.998,0.1994
1694,-1.0,1.284,1.746,4.692636,1.13,4.714486,1.305,0.886,1.039,1.646,0.904,2.147,0.842,2.478,11,1.13978,1.3038,0.999,2.0476
1695,-1.0,1.007,1.081,2.307715,1.007,2.307715,1.042,0.992,0.938,1.139,0.888,1.385,0.833,1.728,11,0.300561,1.0416,0.999,0.9891
1696,-1.0,0.03,0.034,23.78145,0.03,23.78145,0.036,1.0,0.021,0.052,0.015,0.062,0.01,0.076,11,0.19894,0.036,1.0,0.0357
1697,-1.0,0.909,1.039,5.598958,0.909,5.598958,0.99,1.0,0.89,1.13,0.858,1.209,0.826,1.261,11,0.389001,0.9896,0.999,0.8969
1698,-1.0,0.872,0.921,5.659332,0.872,5.659332,0.905,0.992,0.753,1.056,0.643,1.251,0.543,1.409,11,0.635158,0.9041,0.999,0.8428
1699,-1.0,1.027,0.943,7.774219,0.781,8.900892,0.897,1.0,0.774,1.022,0.74,1.08,0.72,1.136,11,0.430809,0.8969,0.999,0.8688
1700,-1.0,0.534,0.537,956.176,0.534,956.176,0.536,1.0,0.517,0.555,0.511,0.569,0.497,0.573,11,9.0034,0.5364,0.999,0.5381
1701,-1.0,1.239,1.246,27.10959,1.239,27.10959,1.241,1.0,1.192,1.289,1.159,1.332,1.126,1.376,11,0.849432,1.2404,0.999,1.2344
1702,-1.0,1.195,1.266,4.724144,1.195,4.724144,1.209,0.949,0.985,1.453,0.747,1.68,0.528,1.846,11,0.847362,1.2101,0.998,1.2232
1703,-1.0,0.116,0.114,41.57195,0.116,41.57195,0.115,1.0,0.095,0.136,0.081,0.151,0.068,0.165,11,0.503882,0.1154,0.999,0.1172
1704,-1.0,2.203,2.238,5.126116,2.172,5.248621,2.179,0.993,2.042,2.336,1.822,2.5,1.249,2.657,11,0.93026,2.1802,0.998,2.2041
1705,-1.0,0.01,0.01,390.697,0.01,390.697,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.025,11,0.741347,0.01,0.0,0.0173
1706,-1.0,0.549,0.536,5.749168,0.549,5.749168,0.539,0.999,0.513,0.58,0.406,0.603,0.294,0.648,11,0.291784,0.5392,0.999,0.5492
1707,-1.0,0.295,0.297,506.8054,0.295,506.8054,0.297,1.0,0.281,0.313,0.277,0.324,0.276,0.328,11,3.2668,0.2964,0.917,0.2997
1708,-1.0,1.9,1.896,18.97046,1.871,19.03768,1.88,1.0,1.808,1.955,1.751,2.013,1.662,2.062,11,0.950805,1.88,0.998,1.9075
1709,-1.0,0.01,0.128,5.290972,0.196,6.653325,0.181,0.978,0.091,0.254,0.024,0.422,0.011,0.599,10,0.564156,0.1812,1.0,0.1656
1710,-1.0,0.161,0.151,8.961986,0.161,8.961986,0.161,1.0,0.117,0.2,0.086,0.267,0.033,0.353,11,0.359319,0.1607,1.0,0.1631
1711,-1.0,0.853,0.869,2.244594,0.853,2.244594,0.863,1.0,0.799,0.933,0.75,0.985,0.628,1.017,11,0.109155,0.8629,0.999,0.9682
1712,-1.0,1.449,1.323,4.659826,1.261,5.005119,1.268,0.933,1.014,1.525,0.663,1.697,0.546,1.841,11,0.868541,1.2676,0.999,1.699
1713,-1.0,0.729,1.232,4.261921,0.729,4.261921,1.054,0.687,0.643,1.518,0.39,2.055,0.179,2.422,11,1.80717,1.0516,0.998,2.1057
1714,-1.0,1.498,1.532,6.109804,1.498,6.109804,1.498,1.0,1.391,1.607,1.283,1.685,1.189,1.743,11,0.423566,1.4977,0.999,1.5212
1715,-1.0,1.732,2.191,2.553482,1.424,2.90548,1.545,0.894,1.206,1.892,0.968,2.306,0.826,2.976,11,0.81008,1.5415,0.997,1.8618
1716,-1.0,0.596,0.595,7.181981,0.596,7.181981,0.595,1.0,0.558,0.633,0.525,0.663,0.463,0.691,11,0.205349,0.5948,0.998,0.6035
1717,-1.0,0.348,0.365,20.46072,0.348,20.46072,0.362,1.0,0.331,0.397,0.317,0.427,0.304,0.45,11,0.387763,0.3625,0.999,0.3525
1718,-1.0,0.105,0.178,94.61369,0.161,95.07978,0.233,0.972,0.112,0.342,0.049,0.531,0.012,0.876,11,10.6683,0.2323,0.999,0.164
1719,-1.0,0.596,0.595,1637.099,0.596,1637.099,0.594,1.0,0.576,0.615,0.563,0.619,0.557,0.62,11,12.8568,0.5944,1.0,0.6071
1720,-1.0,0.062,0.063,186.5293,0.062,186.5293,0.063,1.0,0.05,0.076,0.046,0.086,0.046,0.088,11,0.987045,0.0634,0.999,0.0637
1721,-1.0,0.062,0.061,267.0797,0.062,267.0797,0.062,1.0,0.049,0.075,0.046,0.077,0.014,0.088,11,2.46496,0.0615,0.977,0.0592
1722,-1.0,1.13,1.03,2.392679,1.13,2.392679,1.003,0.994,0.81,1.184,0.646,1.291,0.55,1.399,11,0.316463,1.003,0.999,0.9756
1723,-1.0,1.088,1.445,42.87602,1.047,43.09845,0.928,0.852,0.604,1.176,0.28,1.383,0.065,1.723,10,12.4042,0.9274,0.999,1.0746
1724,-1.0,1.047,1.444,3.889696,1.047,3.889696,1.279,0.807,0.925,1.73,0.687,2.008,0.154,2.34,11,1.60503,1.2781,0.999,1.0279
1725,-1.0,1.449,1.46,20.43115,1.449,20.43115,1.449,1.0,1.385,1.517,1.311,1.56,1.232,1.61,11,0.966229,1.4486,0.999,1.4644
1726,-1.0,0.072,0.067,80.47694,0.072,80.47694,0.068,1.0,0.054,0.083,0.047,0.088,0.046,0.097,11,0.515396,0.0677,0.993,0.0761
1727,-1.0,0.89,0.9,3.421763,0.89,3.421763,0.875,0.969,0.655,1.085,0.513,1.265,0.384,1.477,11,0.487759,0.8743,0.998,0.9118
1728,-1.0,0.01,0.037,209.4411,0.062,209.4579,0.049,1.0,0.018,0.073,0.011,0.079,0.01,0.088,11,2.10947,0.0492,1.0,0.0569
1729,-1.0,0.417,0.399,19.03325,0.403,19.09133,0.396,1.0,0.352,0.436,0.324,0.458,0.306,0.481,11,0.4173,0.3961,1.0,0.365
1730,-1.0,0.835,0.863,1.766065,0.835,1.766065,0.855,1.0,0.782,0.923,0.74,1.038,0.703,1.087,11,0.0857292,0.8553,0.999,0.9621
1731,-1.0,2.3,2.318,7.735955,2.048,8.151953,1.98,0.96,1.621,2.33,1.415,2.669,1.182,3.03,11,2.2151,1.9799,0.998,1.6971
1732,-1.0,0.729,0.602,548.1699,0.361,548.942,0.527,1.0,0.35,0.741,0.342,0.754,0.33,0.77,11,30.2245,0.3632,0.548,0.3619
1733,-1.0,0.645,0.637,12.19747,0.645,12.19747,0.635,1.0,0.597,0.673,0.565,0.696,0.528,0.712,11,0.292255,0.635,0.997,0.631
1734,-1.0,0.835,0.882,3.789267,0.781,3.832675,0.868,1.0,0.755,0.986,0.695,1.12,0.638,1.243,11,0.293539,0.8681,0.999,0.7964
1735,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1736,-1.0,0.781,0.838,4.344298,0.781,4.344298,0.83,1.0,0.73,0.948,0.579,1.051,0.491,1.133,11,0.37857,0.8302,0.999,0.7883
1737,-1.0,0.987,1.675,6.127179,0.967,6.127808,1.308,0.694,0.856,1.848,0.64,2.45,0.336,2.841,11,3.09658,1.3073,0.998,0.8703
1738,-1.0,0.909,1.019,2.379141,0.89,2.394233,0.977,0.889,0.706,1.258,0.509,1.503,0.322,1.815,11,0.546933,0.9758,0.998,1.4238
1739,-1.0,0.361,0.364,711.6135,0.361,711.6135,0.364,1.0,0.346,0.381,0.342,0.393,0.331,0.405,11,6.63114,0.3642,0.996,0.3959
1740,-1.0,0.02,0.087,55.43835,0.417,59.94924,0.217,0.998,0.037,0.423,0.013,0.456,0.01,0.486,9,5.25173,0.217,1.0,0.0754
1741,-1.0,0.661,0.721,1.25855,0.661,1.25855,0.692,0.97,0.589,0.773,0.528,1.095,0.482,1.336,10,0.257845,0.6919,0.999,0.7088
1742,-1.0,2.682,2.078,7.126123,0.083,7.487006,1.183,0.003,0.184,2.598,0.059,2.768,0.024,2.877,11,1525.79,0.3571,0.617,0.054
1743,-1.0,0.89,0.912,9.077772,0.89,9.077772,0.908,1.0,0.83,0.989,0.774,1.042,0.725,1.081,11,0.405572,0.9075,1.0,0.863
1744,-1.0,0.257,0.265,1.241398,0.27,1.247836,0.271,1.0,0.216,0.329,0.172,0.38,0.136,0.414,11,0.0434113,0.2712,1.0,0.2492
1745,-1.0,0.872,0.889,2.449392,0.853,2.453821,0.874,1.0,0.794,0.955,0.743,1.036,0.712,1.115,11,0.123573,0.8739,1.0,0.9391
1746,-1.0,2.4,2.389,25.28488,2.367,25.43989,2.192,1.0,1.977,2.396,1.893,2.464,1.831,2.52,11,2.94542,2.1913,0.998,1.9504
1747,-1.0,0.694,0.504,12.49046,0.694,12.49046,0.54,0.962,0.314,0.752,0.225,0.86,0.148,0.992,11,1.61825,0.5393,0.999,0.7753
1748,-1.0,0.89,0.927,7.660377,0.89,7.660377,0.911,1.0,0.849,0.978,0.807,1.04,0.77,1.098,11,0.315243,0.9107,1.0,0.89
1749,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1750,-1.0,0.282,0.311,6.515512,0.282,6.515512,0.312,1.0,0.271,0.364,0.254,0.393,0.229,0.411,11,0.204114,0.3121,1.0,0.2668
1751,-1.0,1.152,1.141,3.299189,1.109,3.328162,1.101,0.991,0.902,1.298,0.76,1.458,0.65,1.628,11,0.410697,1.1009,0.999,1.1009
1752,-1.0,2.719,2.665,7.745854,2.719,7.745854,2.516,0.924,2.586,2.791,0.131,2.85,0.039,2.917,11,3.01475,2.7041,0.924,2.7153
1753,-1.0,1.958,2.075,7.981765,1.958,7.981765,1.971,0.965,1.801,2.262,0.663,2.472,0.085,2.633,11,2.74301,2.0202,0.97,1.7341
1754,-1.0,1.449,1.387,1.498865,1.4,1.58091,1.328,0.98,1.097,1.542,0.859,1.691,0.678,1.83,11,0.311099,1.3281,0.999,1.3029
1755,-1.0,2.203,2.191,7.51721,2.203,7.51721,1.958,0.831,1.897,2.362,0.095,2.669,0.058,2.917,11,3.23104,2.2056,0.872,2.1324
1756,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1757,-1.0,3.361,2.663,3.087693,3.361,3.087693,2.662,0.37,1.069,4.07,0.316,5.6,0.036,5.95,6,16.7375,2.6483,0.996,4.1922
1758,-1.0,0.01,2.866,11.55809,0.01,11.55809,2.855,0.244,0.722,4.946,0.083,5.851,0.011,5.957,8,60.9299,2.8215,0.993,0.9999
1759,-1.0,0.257,0.569,3.668048,0.257,3.668048,0.598,0.75,0.263,0.867,0.161,1.143,0.089,2.399,11,2.27779,0.5874,0.993,0.6199
1760,-1.0,1.523,1.545,1.64857,1.152,1.961994,1.322,0.88,0.995,1.668,0.773,2.055,0.516,2.504,10,0.628437,1.3208,0.998,1.0061
1761,-1.0,2.503,2.577,2.15276,2.3,2.784333,1.88,0.527,0.796,2.538,0.457,2.982,0.358,3.335,11,5.58571,1.8781,0.998,2.4487
1762,-1.0,1.574,2.73,3.925741,1.047,4.846059,1.359,0.841,0.965,1.712,0.738,2.259,0.5,3.452,8,3.11315,1.3512,0.996,0.7422
1763,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1764,-1.0,0.872,1.17,0.3040593,0.872,0.3040593,1.17,0.729,0.757,1.61,0.511,2.198,0.17,2.736,8,0.370406,1.1684,0.998,1.323
1765,-1.0,0.03,0.044,15.32441,0.041,15.79972,0.055,1.0,0.025,0.087,0.013,0.119,0.01,0.157,10,0.347173,0.0549,1.0,0.0324
1766,-1.0,2.4,2.272,1.690629,2.3,1.93183,2.072,0.875,1.66,2.468,0.765,2.649,0.402,2.771,11,1.00676,2.0731,0.998,2.1681
1767,-1.0,0.729,0.701,4.18501,0.729,4.18501,0.703,1.0,0.625,0.774,0.514,0.835,0.447,0.906,11,0.259303,0.7032,0.999,0.7118
1768,-1.0,5.056,5.061,27.40707,0.781,37.39408,0.795,0.972,0.524,0.82,0.454,0.918,0.386,5.254,11,25.9998,0.7016,0.978,0.5027
1769,-1.0,0.519,1.753,6.771167,0.519,6.771167,0.818,0.639,0.407,0.834,0.234,2.879,0.063,3.22,11,4.76482,0.5295,0.861,0.7552
1770,-1.0,1.929,1.788,3.819916,1.9,3.927743,1.363,0.22,0.486,1.976,0.286,2.168,0.094,2.465,11,15.0922,1.3618,0.998,1.9258
1771,-1.0,0.799,0.825,1.022573,0.799,1.022573,0.809,0.996,0.747,0.87,0.707,0.918,0.67,1.323,9,0.135333,0.8077,0.998,0.7712
1772,-1.0,0.321,0.326,15.07706,0.321,15.07706,0.326,1.0,0.297,0.354,0.281,0.38,0.265,0.422,9,0.392713,0.326,0.999,0.3475
1773,-1.0,0.596,0.747,0.822683,0.596,0.822683,0.747,0.87,0.427,0.675,0.315,4.405,0.231,4.607,8,1.11805,0.539,0.944,0.6046
1774,-1.0,0.596,0.588,7.446801,0.596,7.446801,0.588,1.0,0.544,0.629,0.511,0.671,0.475,0.715,11,0.231804,0.5878,1.0,0.4604
1775,-1.0,0.746,0.797,3.471884,0.746,3.471884,0.792,0.963,0.641,0.961,0.462,1.154,0.222,1.388,11,0.55214,0.7909,0.998,0.7691
1776,-1.0,0.534,0.531,901.2534,0.534,901.2534,0.526,1.0,0.514,0.553,0.358,0.565,0.342,0.572,11,25.906,0.5331,0.907,0.52
1777,-1.0,0.549,0.587,4.466141,0.549,4.466141,0.587,0.998,0.512,0.673,0.47,0.79,0.231,0.906,11,0.436063,0.5871,0.997,0.6464
1778,-1.0,2.203,2.427,3.085799,2.109,3.346132,1.781,0.759,1.258,2.265,0.506,2.732,0.095,3.07,8,4.74372,1.7799,0.999,2.1841
1779,-1.0,1.047,1.118,3.056951,1.047,3.056951,1.052,0.96,0.812,1.297,0.691,1.594,0.509,2.007,11,0.595993,1.0511,0.999,0.7465
1780,-1.0,1.843,1.881,1.221857,1.787,1.298868,1.779,1.0,1.567,1.996,1.428,2.179,1.318,2.326,11,0.163672,1.7789,0.999,1.9494
1781,-1.0,0.083,1.859,3.415003,0.083,3.415003,1.854,0.3,0.543,3.098,0.071,4.329,0.011,5.759,8,15.083,1.8284,0.996,3.5603
1782,-1.0,0.948,0.969,4.685426,0.948,4.685426,0.962,1.0,0.859,1.07,0.784,1.151,0.72,1.224,11,0.297789,0.962,1.0,1.0287
1783,-1.0,0.01,0.061,12.77189,0.01,12.77189,0.071,0.961,0.015,0.137,0.011,0.331,0.01,0.459,8,1.67917,0.071,0.826,0.0677
1784,-1.0,0.746,2.385,42.15682,0.694,42.18531,0.793,0.751,0.487,1.103,0.208,1.68,0.083,2.667,10,20.7544,0.7871,0.997,0.5477
1785,-1.0,0.781,0.832,1.147035,0.781,1.147035,0.824,1.0,0.693,0.964,0.575,1.086,0.512,1.164,11,0.0950185,0.8238,0.999,0.8696
1786,-1.0,0.138,0.139,377.6754,0.138,377.6754,0.139,1.0,0.125,0.153,0.122,0.162,0.121,0.167,10,2.44023,0.1388,0.941,0.134
1787,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1788,-1.0,0.01,0.129,121.2448,0.116,123.8683,0.193,0.978,0.076,0.311,0.018,0.449,0.01,0.75,11,11.8287,0.192,0.999,0.229
1789,-1.0,0.799,0.891,6.35829,0.799,6.35829,0.872,0.997,0.734,1.044,0.652,1.19,0.563,1.296,11,0.602535,0.8718,0.999,0.8484
1790,-1.0,0.01,0.017,54.41883,0.01,54.41883,0.025,1.0,0.012,0.046,0.01,0.075,0.01,0.088,7,1.10735,0.0247,0.999,0.0507
1791,-1.0,1.787,1.622,1.897145,1.284,2.095072,1.376,0.921,1.081,1.717,0.91,2.043,0.826,2.347,11,0.422691,1.3748,0.999,1.3885
1792,-1.0,0.361,0.368,903.5604,0.361,903.5604,0.368,1.0,0.349,0.386,0.342,0.395,0.341,0.408,11,7.5376,0.3676,1.0,0.3728
1793,-1.0,0.01,0.057,109.499,0.02,110.1636,0.112,0.993,0.026,0.209,0.012,0.301,0.01,0.387,10,6.23756,0.1119,1.0,0.1769
1794,-1.0,0.565,0.565,1031.804,0.565,1031.804,0.565,1.0,0.546,0.583,0.542,0.588,0.532,0.588,11,7.25595,0.5647,1.0,0.5581
1795,-1.0,1.307,1.318,6.099827,1.261,6.10988,1.283,0.978,1.139,1.447,0.83,1.634,0.628,1.857,11,0.980922,1.2829,0.999,1.4078
1796,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1797,-1.0,0.072,0.069,56.46783,0.072,56.46783,0.07,1.0,0.056,0.085,0.047,0.095,0.032,0.099,10,0.536958,0.07,1.0,0.0779
1798,-1.0,0.474,0.389,26.46812,0.474,26.46812,0.449,0.972,0.394,0.52,0.101,0.568,0.014,0.633,10,2.45774,0.4486,1.0,0.4156
1799,-1.0,0.89,0.906,5.05778,0.89,5.05778,0.901,1.0,0.825,0.986,0.778,1.05,0.744,1.094,11,0.230633,0.9006,0.999,0.8603
1800,-1.0,0.799,0.847,1.94051,0.781,1.953756,0.826,1.0,0.725,0.937,0.665,1.029,0.621,1.115,10,0.15796,0.8258,0.999,0.8082
1801,-1.0,0.661,1.797,27.27642,0.661,27.27642,0.784,0.649,0.384,1.182,0.189,1.86,0.073,2.77,10,16.2654,0.7784,0.997,0.7689
1802,-1.0,0.01,0.097,80.60246,0.196,83.86696,0.186,1.0,0.168,0.228,0.012,0.312,0.01,0.339,8,5.64577,0.2103,0.858,0.3057
1803,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1804,-1.0,1.13,1.13,86.74421,1.109,86.85194,1.108,1.0,0.988,1.207,0.923,1.29,0.889,1.34,10,5.59937,1.1084,1.0,1.2554
1805,-1.0,0.257,0.228,25.56763,0.27,25.59575,0.26,0.994,0.161,0.355,0.08,0.445,0.023,0.647,10,2.29235,0.2595,0.999,0.4668
1806,-1.0,1.195,1.698,42.08631,1.027,42.49677,0.869,0.8,0.509,1.17,0.273,1.407,0.077,1.767,10,13.3333,0.868,0.999,1.2435
1807,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1808,-1.0,0.127,0.117,100.7452,0.127,100.7452,0.12,1.0,0.097,0.14,0.08,0.158,0.067,0.31,10,3.50411,0.1195,1.0,0.1085
1809,-1.0,0.835,0.876,20.60705,0.835,20.60705,0.855,1.0,0.795,0.929,0.757,1.0,0.687,1.036,11,0.925426,0.8549,1.0,0.9487
1810,-1.0,5.056,5.078,40.68956,5.056,40.68956,3.774,0.0,0.764,5.137,0.508,5.291,0.434,5.412,11,64998.3,5.0395,0.705,4.9392
1811,-1.0,1.284,1.207,1.02367,1.284,1.02367,1.162,0.97,0.894,1.379,0.753,1.597,0.64,1.916,11,0.337987,1.1621,0.998,1.2189
1812,-1.0,0.835,0.849,141.021,0.835,141.021,0.849,1.0,0.81,0.89,0.785,0.933,0.758,0.989,9,5.4557,0.8487,0.999,0.9191
1813,-1.0,1.625,1.751,2.1623,1.523,2.287447,1.501,0.808,1.107,1.885,0.733,2.369,0.562,2.697,10,0.895087,1.5007,0.999,1.2629
1814,-1.0,1.732,2.364,0.6843886,1.217,1.829235,1.421,0.857,1.049,1.787,0.848,2.266,0.695,3.002,8,0.64677,1.417,0.997,1.6739
1815,-1.0,0.257,0.252,315.3462,0.257,315.3462,0.252,1.0,0.234,0.27,0.227,0.276,0.215,0.288,11,2.90208,0.2516,1.0,0.2509
1816,-1.0,0.565,0.558,4.634801,0.565,4.634801,0.559,1.0,0.529,0.59,0.473,0.628,0.415,0.668,11,0.146413,0.5588,1.0,0.4434
1817,-1.0,1.929,1.887,2.178929,1.787,2.462961,1.746,0.923,1.467,2.035,0.925,2.351,0.491,2.614,11,0.743124,1.7461,0.998,1.9644
1818,-1.0,5.365,5.366,109.3369,5.302,109.907,5.347,1.0,5.241,5.452,5.174,5.517,5.101,5.58,11,6.53626,5.3455,0.992,5.3466
1819,-1.0,2.14,2.036,1.580178,0.565,3.693868,0.917,0.459,0.335,1.581,0.116,2.176,0.035,2.805,8,4.98011,0.9124,0.998,1.7171
1820,-1.0,0.01,0.013,246.9369,0.01,246.9369,0.016,1.0,0.011,0.03,0.01,0.04,0.01,0.061,9,2.14596,0.0155,1.0,0.0134
1821,-1.0,3.233,3.238,12.98203,3.191,13.17037,3.161,0.98,3.115,3.327,2.968,3.395,0.064,3.454,11,5.61448,3.2216,0.976,3.2511
1822,-1.0,0.196,0.194,9.220758,0.22,9.280926,0.22,1.0,0.155,0.287,0.07,0.366,0.018,0.425,11,0.472032,0.22,1.0,0.3163
1823,-1.0,0.105,0.105,1513.525,0.105,1513.525,0.105,1.0,0.092,0.118,0.089,0.121,0.088,0.121,10,7.11731,0.1046,0.497,0.1106
1824,-1.0,0.072,0.07,267.988,0.072,267.988,0.07,1.0,0.058,0.084,0.049,0.088,0.046,0.088,10,1.61915,0.0703,0.999,0.0737
1825,-1.0,0.105,0.101,469.232,0.105,469.232,0.101,1.0,0.087,0.116,0.079,0.12,0.078,0.121,10,2.93175,0.0987,0.681,0.1083
1826,-1.0,0.094,1.069,21.05632,0.161,21.39576,0.601,0.55,0.186,1.009,0.069,2.041,0.017,2.843,10,17.7927,0.5951,0.997,0.2731
1827,-1.0,1.217,1.102,17.23898,1.217,17.23898,1.021,0.999,0.771,1.237,0.697,1.292,0.6,1.335,11,2.20572,1.0213,0.999,0.767
1828,-1.0,0.22,0.23,466.5408,0.22,466.5408,0.229,1.0,0.208,0.253,0.203,0.268,0.202,0.276,11,4.33214,0.229,0.999,0.2089
1829,-1.0,1.239,1.152,4.242981,0.928,4.956358,1.108,0.986,0.904,1.312,0.75,1.465,0.596,1.627,11,0.635533,1.1074,0.999,1.2927
1830,-1.0,0.781,0.853,2.477783,0.763,2.487931,0.835,0.993,0.716,0.963,0.646,1.141,0.594,1.306,10,0.290592,0.8348,1.0,1.1489
1831,-1.0,0.062,0.94,23.89998,0.389,24.68162,0.565,0.687,0.232,0.873,0.076,1.586,0.017,2.464,10,12.9062,0.5589,0.997,0.4311
1832,-1.0,0.361,0.363,382.9101,0.361,382.9101,0.363,1.0,0.345,0.38,0.336,0.392,0.328,0.402,10,4.02162,0.3625,0.998,0.3561
1833,-1.0,0.948,0.946,1.928573,0.928,1.9376,0.942,0.999,0.816,1.068,0.711,1.177,0.546,1.286,11,0.178616,0.942,0.999,1.0545
1834,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1835,-1.0,0.22,0.221,430.1478,0.22,430.1478,0.221,1.0,0.206,0.235,0.203,0.239,0.202,0.251,11,2.59999,0.2208,0.999,0.2317
1836,-1.0,0.711,0.721,3.618553,0.711,3.618553,0.72,1.0,0.69,0.751,0.672,0.772,0.611,0.798,10,0.100961,0.7204,1.0,0.6979
1837,-1.0,0.105,0.116,8.554028,0.116,8.652821,0.132,1.0,0.082,0.182,0.047,0.246,0.016,0.321,11,0.341015,0.1318,1.0,0.075
1838,-1.0,1.652,1.706,3.175312,1.047,4.452816,1.371,0.895,1.005,1.718,0.833,2.005,0.709,2.582,11,0.97639,1.3679,0.997,1.5332
1839,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1840,-1.0,2.756,2.779,3.710507,2.434,4.398297,2.151,0.86,1.672,2.62,1.235,3.029,0.638,3.417,10,2.90904,2.1678,0.985,2.1388
1841,-1.0,2.538,2.529,7.670808,0.694,16.7876,2.096,0.832,1.76,2.564,0.68,2.769,0.498,2.97,11,3.54128,2.2976,0.87,2.7007
1842,-1.0,1.13,1.222,5.720423,1.13,5.720423,1.177,0.997,1.082,1.272,1.028,1.442,0.93,1.706,11,0.57645,1.1769,0.999,1.0529
1843,-1.0,2.646,2.714,8.35918,2.574,8.425193,2.46,0.959,2.095,2.779,1.541,3.084,0.701,3.337,11,3.6205,2.4705,0.993,2.216
1844,-1.0,1.424,2.347,4.845484,1.377,4.869509,1.594,0.938,1.307,1.898,1.19,2.432,1.092,3.143,11,1.39757,1.5894,0.997,2.0017
1845,-1.0,0.094,0.094,269.7458,0.094,269.7458,0.094,1.0,0.081,0.107,0.078,0.11,0.078,0.11,9,1.4656,0.0937,1.0,0.0868
1846,-1.0,1.307,1.299,1.673581,1.307,1.673581,1.262,1.0,1.167,1.357,1.093,1.442,1.032,1.527,11,0.135534,1.2622,1.0,1.246
1847,-1.0,0.105,0.157,9.392746,0.116,9.570586,0.226,0.934,0.09,0.425,0.056,0.54,0.028,0.635,11,1.21958,0.2255,1.0,0.1277
1848,-1.0,1.088,1.134,1.382735,1.068,1.455199,1.103,1.0,1.02,1.184,0.981,1.322,0.946,1.454,11,0.0910028,1.1031,1.0,1.1515
1849,-1.0,0.308,0.307,428.6453,0.308,428.6453,0.307,1.0,0.291,0.324,0.279,0.335,0.276,0.341,10,3.97428,0.3069,0.999,0.2923
1850,-1.0,0.062,0.112,54.5162,0.105,55.119,0.173,0.929,0.064,0.258,0.023,0.64,0.011,0.857,10,7.3987,0.1724,0.999,0.054
1851,-1.0,1.068,1.015,8.825536,1.068,8.825536,1.003,1.0,0.879,1.123,0.782,1.226,0.67,1.323,11,0.745101,1.0027,0.999,1.1711
1852,-1.0,2.048,2.128,4.241365,1.759,6.198032,1.824,0.997,1.639,2.027,1.476,2.23,1.37,2.489,11,0.807557,1.8231,0.999,2.144
1853,-1.0,0.01,1.862,5.660963,0.694,6.209905,1.202,0.424,0.467,1.984,0.159,2.829,0.033,3.604,7,14.1094,1.1954,0.997,0.8185
1854,-1.0,2.574,2.16,2.11607,0.909,3.984127,1.549,0.651,0.981,2.114,0.73,2.727,0.458,3.219,11,1.72203,1.5458,0.998,1.6485
1855,-1.0,1.195,1.167,5.306115,1.195,5.306115,1.145,0.99,1.004,1.286,0.77,1.389,0.563,1.513,11,0.686105,1.1458,0.998,1.2873
1856,-1.0,0.909,0.92,12.07328,0.909,12.07328,0.916,1.0,0.86,0.975,0.815,1.032,0.773,1.078,11,0.460596,0.9159,1.0,0.922
1857,-1.0,1.353,1.261,3.038459,1.217,3.288765,1.214,1.0,1.05,1.364,0.939,1.448,0.874,1.519,11,0.26538,1.2137,0.999,1.3138
