PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1028,1.368,0.283,0.364,0.217,0.264,0.67,1.031,0.741,0,0,0
1029,1.368,0.507,0.668,0.645,0.896,0.537,0.794,0.605,0,0,0
1030,1.368,0.541,0.892,0.411,1.532,0.559,0.774,0.344,0,0,0
1031,1.368,0.725,1.045,-0.06,0.361,1.237,2.073,1.229,0,0,0
1032,1.368,0.607,0.829,0.561,0.915,0.66,1.086,0.797,0,0,0
1033,1.368,1.025,1.72,1.134,1.392,1.014,1.7,1.117,1,3,882
1034,1.368,0.57,0.757,0.576,0.897,0.632,0.966,0.772,0,0,0
1035,1.368,0.56,0.948,0.453,1.621,0.586,0.776,0.332,0,0,0
1036,1.368,0.246,0.31,0.891,2.32,0.522,0.728,0.136,0,0,0
1037,1.368,0.227,0.281,0.834,2.17,0.589,0.857,0.196,0,0,0
1038,1.368,0.411,0.514,0.778,3.4,0.326,0.493,0.501,0,0,0
1039,1.368,0.375,0.458,-0.057,0.029,1.435,2.334,1.246,0,0,0
1040,1.368,0.227,0.211,-0.057,0.21,0.462,0.702,0.599,0,0,0
1041,1.368,0.959,1.458,0.037,0.595,1.439,2.34,1.243,0,0,0
1042,1.368,0.77,1.245,0.864,1.364,0.775,1.27,0.876,1,3,875
1043,1.368,0.599,0.886,1.161,1.535,0.575,0.82,1.108,4,5,0
1044,1.368,0.515,0.682,1.186,2.465,0.778,1.404,0.656,0,0,0
1045,1.368,0.884,1.502,0.707,1.512,0.773,1.11,0.612,0,0,0
1046,1.368,0.609,0.872,0.684,0.8,0.647,1.056,1.085,0,0,0
1047,1.368,0.905,1.433,1.417,1.111,1.033,1.718,1.669,0,0,0
1048,1.368,1.189,1.925,1.737,1.526,1.071,1.774,1.707,0,0,0
1049,1.368,0.466,0.61,0.244,0.917,0.5,0.735,0.458,0,0,0
1050,1.368,0.983,1.721,1.515,2.397,1.038,1.763,0.815,0,0,0
1051,1.368,0.95,1.536,1.198,1.165,1.012,1.719,1.477,4,8,0
1052,1.368,0.27,0.295,0.584,3.076,0.503,0.572,-0.06,0,0,0
1053,1.368,0.699,1.127,0.913,1.421,0.692,1.104,0.889,4,5,0
1054,1.368,0.975,1.469,1.714,1.034,1.02,1.746,1.561,4,6,0
1055,1.368,0.764,1.207,0.849,0.78,0.958,1.675,1.485,0,0,0
1056,1.368,0.542,0.72,0.705,0.624,0.651,1.111,1.178,0,0,0
1057,1.368,0.774,1.235,1.168,1.259,0.827,1.361,1.233,0,0,0
1058,1.368,0.213,0.181,0.003,0.092,0.599,0.802,0.505,0,0,0
1059,1.368,0.789,1.271,0.014,0.768,1.141,1.801,0.632,0,0,0
1060,1.368,0.688,0.983,0.699,0.499,1.074,1.778,1.563,0,0,0
1061,1.368,0.715,1.071,0.731,0.678,1.038,1.711,1.234,0,0,0
1062,1.368,0.212,0.178,0.02,0.146,0.281,0.291,0.108,0,0,0
1063,1.368,0.505,0.696,0.689,0.844,0.502,0.866,0.903,0,0,0
1064,1.368,0.412,0.61,0.603,0.936,0.394,0.587,0.779,0,0,0
1065,1.368,0.429,0.576,0.538,1.208,0.435,0.635,0.559,1,3,860
1066,1.368,0.981,1.531,1.372,1.668,0.995,1.495,1.086,1,2,859
1067,1.368,0.503,0.918,1.522,2.412,0.821,1.21,0.97,0,0,0
1068,1.368,0.405,0.935,1.252,1.694,0.874,1.982,1.155,0,0,0
1069,1.368,0.447,0.607,0.58,1.047,0.438,0.557,0.655,0,0,0
1070,1.368,0.337,0.411,0.054,0.631,0.359,0.551,0.556,0,0,0
1071,1.368,1.165,1.887,1.618,1.435,1.129,1.842,1.588,0,0,0
1072,1.368,1.244,2.084,1.183,1.691,1.04,1.648,0.854,0,0,0
1073,1.368,1.15,1.922,1.155,1.272,1.286,2.153,1.247,0,0,0
1074,1.368,1.252,2.08,1.462,1.485,1.173,1.949,1.356,0,0,0
1075,1.368,0.327,0.382,0.214,0.327,0.59,0.962,0.682,0,0,0
1076,1.368,0.975,1.662,1.912,1.762,1.018,1.79,1.846,0,0,0
1077,1.368,0.481,0.713,0.561,0.809,0.555,0.805,0.865,4,5,0
1078,1.368,0.682,1.056,1.011,0.784,0.835,1.332,1.576,1,3,844
1079,1.368,1.089,1.625,0.185,5.362,0.212,0.177,-0.06,0,0,0
1080,1.368,0.798,1.312,1.503,1.122,0.961,1.574,1.756,0,0,0
1081,1.368,0.562,0.745,0.53,1.003,0.578,0.876,0.564,0,0,0
1082,1.368,0.834,1.267,0.778,1.206,0.914,1.517,0.899,0,0,0
1083,1.368,0.578,0.828,0.758,0.709,0.74,1.169,1.184,0,0,0
1084,1.368,0.641,0.958,1.017,1.362,0.642,0.972,1.038,1,3,839
1085,1.368,0.349,0.551,0.676,2.101,0.436,0.536,0.317,0,0,0
1086,1.368,1.103,1.789,1.096,1.264,1.149,1.92,1.195,0,0,0
1087,1.368,0.491,0.753,0.705,1.439,0.475,0.701,0.687,0,0,0
1088,1.368,1.042,1.642,0.841,1.289,1.101,1.796,0.929,0,0,0
1089,1.368,0.552,0.732,0.602,0.549,0.612,0.999,1.234,0,0,0
1090,1.368,0.852,1.42,1.238,1.381,0.852,1.42,1.238,0,0,0
1091,1.368,0.866,1.472,1.074,1.128,1.061,1.768,1.348,0,0,0
1092,1.368,0.441,0.563,0.421,0.706,0.523,0.787,0.659,0,0,0
1093,1.368,0.447,0.572,0.471,0.586,0.557,0.896,0.96,0,0,0
1094,1.368,0.417,0.644,0.487,1.357,0.418,0.648,0.494,1,4,829
1095,1.368,0.508,0.713,0.443,0.882,0.52,0.806,0.616,0,0,0
1096,1.368,0.864,1.423,1.035,1.205,0.947,1.58,1.205,0,0,0
1097,1.368,0.847,1.432,1.168,1.403,0.838,1.402,1.153,0,0,0
1098,1.368,1.116,1.904,1.535,2.012,0.977,1.628,1.403,0,0,0
1099,1.368,0.608,0.961,0.836,0.517,0.677,1.18,1.428,0,0,0
1100,1.368,0.541,0.727,0.267,1.041,0.525,0.746,0.499,0,0,0
1101,1.368,0.561,0.742,0.765,1.125,0.544,0.805,0.625,0,0,0
1102,1.368,0.868,1.379,1.45,1.293,0.916,1.494,1.582,0,0,0
1103,1.368,0.624,0.834,-0.058,0.268,1.28,2.15,1.378,0,0,0
1104,1.368,1.075,1.796,1.17,1.373,1.075,1.796,1.17,1,3,817
1105,1.368,1.092,1.717,1.038,1.375,1.092,1.717,1.038,4,1,0
1106,1.368,1.063,1.708,1.044,1.229,1.14,1.902,1.184,0,0,0
1107,1.368,1.004,1.706,1.062,1.375,1.004,1.706,1.062,1,3,818
1108,1.368,0.508,0.711,0.804,0.788,0.57,0.921,1.211,0,0,0
1109,1.368,0.303,0.543,1.01,2.25,0.544,0.969,0.364,0,0,0
1110,1.368,1.045,1.572,1.114,1.189,1.147,1.805,1.273,0,0,0
1111,1.368,0.49,0.637,1.15,1.361,0.489,0.636,1.125,0,0,0
1112,1.368,0.672,0.941,0.753,0.685,0.843,1.36,1.313,0,0,0
1113,1.368,0.44,0.561,0.253,0.598,0.572,0.876,0.663,0,0,0
1114,1.368,0.666,1.17,0.605,1.59,0.709,0.992,0.528,0,0,0
1115,1.368,1.197,1.982,1.161,1.376,1.197,1.982,1.161,1,3,812
1116,1.368,0.637,0.856,0.667,0.757,0.738,1.252,1.085,0,0,0
1117,1.368,0.969,1.548,1.162,1.236,0.965,1.633,1.336,0,0,0
1118,1.368,0.797,1.331,1.034,0.679,0.618,1.257,1.685,1,1,814
1119,1.368,0.213,0.179,-0.061,0.073,0.774,1.042,0.421,0,0,0
1120,1.368,0.423,0.542,0.312,0.459,0.655,1.048,0.852,0,0,0
1121,1.368,1.204,1.994,1.186,1.353,1.212,2.01,1.208,0,0,0
1122,1.368,0.416,0.524,0.308,0.52,0.571,0.869,0.844,0,0,0
1123,1.368,0.663,0.908,0.703,0.511,1.006,1.706,1.479,0,0,0
1124,1.368,0.212,0.178,-0.019,0.133,0.459,0.74,0.446,0,0,0
1125,1.368,0.216,0.187,0.147,0.179,0.563,0.845,0.574,0,0,0
1126,1.368,0.394,0.604,0.637,2.511,0.417,0.515,-0.006,0,0,0
1127,1.368,0.963,1.627,1.315,1.362,0.964,1.63,1.332,0,0,0
1128,1.368,0.48,0.628,0.334,0.482,0.601,0.992,0.994,0,0,0
1129,1.368,1.169,2.036,1.247,1.7,1.307,1.992,1.006,0,0,0
1130,1.368,0.843,1.452,1.071,1.255,0.756,1.289,1.12,0,0,0
1131,1.368,0.546,0.76,0.434,0.959,0.568,0.946,0.711,0,0,0
1132,1.368,0.369,0.449,0.23,0.704,0.462,0.638,0.542,0,0,0
1133,1.368,0.778,1.24,1.097,1.282,0.826,1.357,1.139,0,0,0
1134,1.368,0.707,1.036,-0.003,0.367,1.005,1.789,1.323,0,0,0
1135,1.368,1.068,1.781,0.993,1.277,1.101,1.852,1.081,0,0,0
1136,1.368,0.651,0.873,-0.06,0.286,1.322,2.236,1.404,0,0,0
1137,1.368,0.363,0.443,0.058,0.262,0.554,0.923,0.876,0,0,0
1138,1.368,0.364,0.446,0.216,0.685,0.43,0.627,0.477,0,0,0
1139,1.368,0.794,1.418,0.986,1.396,0.801,1.429,0.97,0,0,0
1140,1.368,0.855,1.331,1.815,1.549,0.855,1.53,1.592,0,0,0
1141,1.368,0.753,1.185,0.929,0.625,1.139,1.867,1.658,0,0,0
1142,1.368,0.579,1.01,0.806,0.404,0.503,0.907,1.485,1,4,783
1143,1.368,0.457,0.653,0.542,0.764,0.528,0.762,0.873,0,0,0
1144,1.368,0.306,0.346,0.399,0.353,0.632,0.96,0.674,0,0,0
1145,1.368,1.028,1.661,0.938,1.373,1.028,1.661,0.938,4,3,0
1146,1.368,0.808,1.322,0.853,0.68,1.317,2.154,1.483,0,0,0
1147,1.368,0.428,0.552,0.552,0.994,0.4,0.566,0.662,0,0,0
1148,1.368,0.589,0.897,0.784,0.431,0.753,1.313,1.576,0,0,0
1149,1.368,1.03,1.631,0.91,1.376,1.03,1.631,0.91,4,0,0
1150,1.368,0.77,1.374,1.041,1.587,0.728,1.238,0.889,0,0,0
1151,1.368,0.756,1.195,0.784,0.659,1.137,1.893,1.364,0,0,0
1152,1.368,0.941,1.536,1.406,1.358,0.942,1.547,1.428,1,4,776
1153,1.368,0.788,1.254,0.971,1.301,0.833,1.355,1.024,0,0,0
1154,1.368,0.712,1.085,1.377,1.33,0.712,1.104,1.383,0,0,0
1155,1.368,0.213,0.189,0.438,2.255,0.468,0.584,0.078,0,0,0
1156,1.368,0.947,1.461,0.08,0.594,1.432,2.34,1.243,0,0,0
1157,1.368,0.774,1.206,0.535,2.464,0.655,0.876,-0.015,0,0,0
1158,1.368,0.407,0.505,-0.028,0.671,0.448,0.696,0.342,0,0,0
1159,1.368,0.748,1.162,0.786,0.713,1.116,1.73,1.195,0,0,0
1160,1.368,0.743,1.209,1.326,1.414,0.769,1.261,1.324,0,0,0
1161,1.368,0.474,0.8,1.133,2.334,0.67,1.001,0.479,0,0,0
1162,1.368,1.197,1.719,0.149,5.797,0.212,0.177,-0.06,0,0,0
1163,1.368,0.635,0.868,0.785,0.818,0.76,1.16,1.168,0,0,0
1164,1.368,0.212,0.178,-0.06,0.064,0.658,0.914,0.393,0,0,0
1165,1.368,1.207,2.061,1.854,1.527,1.154,1.907,1.783,0,0,0
1166,1.368,1.08,1.715,1.024,0.283,0.839,1.428,1.709,1,1,758
1167,1.368,0.734,1.131,0.7,0.655,1.107,1.82,1.278,0,0,0
1168,1.368,0.546,0.723,0.28,0.995,0.567,0.811,0.385,0,0,0
1169,1.368,0.399,0.596,0.507,0.771,0.456,0.677,0.799,0,0,0
1170,1.368,0.619,0.872,0.625,1.189,0.656,1.042,0.744,0,0,0
1171,1.368,0.259,0.323,0.354,1.62,0.288,0.35,0.331,0,0,0
1172,1.368,0.554,0.908,0.887,1.315,0.554,0.904,0.912,0,0,0
1173,1.368,0.502,0.879,0.592,1.655,0.542,0.807,0.401,0,0,0
1174,1.368,0.755,1.357,1.304,1.287,0.69,1.235,1.508,0,0,0
1175,1.368,0.488,0.772,0.344,1.518,0.484,0.668,0.241,0,0,0
1176,1.368,0.895,1.523,1.142,1.259,0.872,1.489,1.241,0,0,0
1177,1.368,0.699,1.02,0.767,0.721,0.977,1.54,1.265,1,3,746
1178,1.368,0.832,1.395,1.676,1.222,0.87,1.475,1.904,0,0,0
1179,1.368,0.777,1.253,1.312,1.001,0.956,1.477,1.603,0,0,0
1180,1.368,0.511,0.682,0.843,1.423,0.506,0.687,0.824,4,6,0
1181,1.368,0.388,0.583,0.493,0.126,0.389,0.636,1.085,0,0,0
1182,1.368,0.49,0.647,0.533,0.882,0.534,0.802,0.744,0,0,0
1183,1.368,0.831,1.345,0.819,0.667,1.375,2.239,1.464,0,0,0
1184,1.368,0.728,1.106,0.577,0.622,1.089,1.746,1.205,0,0,0
1185,1.368,0.333,0.541,0.893,1.751,0.418,0.632,0.75,0,0,0
1186,1.368,0.29,0.344,0.239,0.555,0.348,0.447,0.619,0,0,0
1187,1.368,0.213,0.179,0.128,0.202,0.501,0.758,0.499,0,0,0
1188,1.368,0.622,1.057,0.759,1.367,0.622,1.057,0.759,4,0,0
1189,1.368,0.69,1.313,1.041,1.281,0.73,1.308,1.123,0,0,0
1190,1.368,0.552,0.731,0.465,0.889,0.611,0.888,0.728,0,0,0
1191,1.368,0.223,0.203,0.653,0.41,0.584,0.805,0.565,0,0,0
1192,1.368,1.254,2.04,1.518,1.574,1.073,1.787,1.437,0,0,0
1193,1.368,0.571,0.76,0.353,0.347,1.136,1.816,1.27,0,0,0
1194,1.368,0.452,0.786,0.894,1.972,0.524,0.746,0.429,0,0,0
1195,1.368,1.188,1.756,0.764,1.094,0.91,1.606,1.113,0,0,0
1196,1.368,0.468,0.612,0.387,1.027,0.424,0.616,0.625,0,0,0
1197,1.368,0.467,0.607,0.422,0.484,0.543,0.922,1.048,0,0,0
1198,1.368,0.716,1.076,0.862,0.758,0.953,1.535,1.326,0,0,0
1199,1.368,0.629,0.842,-0.059,0.163,1.351,2.158,1.573,0,0,0
1200,1.368,0.705,1.041,0.69,0.555,1.195,1.969,1.332,0,0,0
1201,1.368,0.538,0.789,0.746,1.076,0.542,0.932,0.861,0,0,0
1202,1.368,0.678,1.173,1.858,1.479,0.789,1.367,1.821,0,0,0
1203,1.368,0.724,1.112,1.009,0.767,0.925,1.497,1.643,1,3,727
1204,1.368,0.634,1.13,-0.018,0.021,1.436,2.336,1.465,0,0,0
1205,1.368,0.542,0.775,0.354,0.31,1.188,1.948,1.249,0,0,0
1206,1.368,0.622,0.836,0.8,0.282,0.99,1.587,1.627,0,0,0
1207,1.368,0.892,1.37,1.174,1.553,0.877,1.354,1.095,0,0,0
1208,1.368,0.499,0.773,0.84,1.539,0.512,0.699,0.799,0,0,0
1209,1.368,0.527,0.695,0.347,0.942,0.537,0.833,0.55,4,5,0
1210,1.368,0.678,0.94,0.58,0.732,0.895,1.459,0.959,1,3,716
1211,1.368,0.228,0.28,0.718,2.336,0.495,0.632,0.006,0,0,0
1212,1.368,0.733,1.312,1.455,2.071,0.686,1.02,1.067,0,0,0
1213,1.368,0.629,0.843,0.442,0.369,1.212,1.995,1.328,0,0,0
1214,1.368,0.779,1.259,0.934,1.028,0.926,1.458,1.277,4,6,0
1215,1.368,0.431,0.58,0.533,0.941,0.445,0.651,0.636,0,0,0
1216,1.368,0.676,1.118,0.808,0.685,0.869,1.393,1.453,0,0,0
1217,1.368,0.927,1.603,-0.06,0.01,1.439,2.338,1.082,0,0,0
1218,1.368,0.599,0.8,0.456,0.359,1.156,1.895,1.286,0,0,0
1219,1.368,0.531,0.707,0.482,0.944,0.532,0.765,0.659,0,0,0
1220,1.368,0.224,0.211,0.199,0.205,0.617,0.855,0.615,4,5,0
1221,1.368,0.93,1.401,0.812,0.824,1.195,1.989,1.423,0,0,0
1222,1.368,0.213,0.179,0.799,2.272,0.247,0.269,0.638,0,0,0
1223,1.368,0.654,0.999,0.849,1.234,0.671,1.071,0.929,1,3,699
1224,1.368,0.676,1.055,0.936,1.256,0.689,1.113,1.021,4,5,0
1225,1.368,0.214,0.182,0.826,2.358,0.55,0.986,0.254,0,0,0
1226,1.368,0.213,0.18,0.014,0.12,0.518,0.696,0.554,0,0,0
1227,1.368,0.633,0.949,0.674,0.979,0.634,1.118,0.879,0,0,0
1228,1.368,1.059,1.798,1.551,1.672,1.008,1.702,1.281,0,0,0
1229,1.368,0.213,0.179,-0.06,0.073,0.744,1.055,0.517,0,0,0
1230,1.368,0.612,0.818,0.698,1.314,0.628,0.84,0.723,1,2,695
1231,1.368,0.568,0.788,0.658,1.404,0.558,0.778,0.641,1,3,694
1232,1.368,0.534,0.701,0.41,0.891,0.573,0.858,0.354,0,0,0
1233,1.368,0.454,0.581,0.143,0.641,0.518,0.845,0.541,0,0,0
1234,1.368,0.37,0.455,0.485,0.198,0.439,0.727,1.139,0,0,0
1235,1.368,0.551,0.767,0.654,0.902,0.579,1.003,0.819,0,0,0
1236,1.368,0.661,0.974,0.685,1.266,0.694,1.061,0.711,0,0,0
1237,1.368,1.232,2.019,1.163,1.375,1.232,2.019,1.163,4,3,0
1238,1.368,0.534,0.722,0.711,1.159,0.527,0.725,0.591,0,0,0
1239,1.368,0.685,0.951,0.406,0.858,0.834,1.289,0.701,0,0,0
1240,1.368,0.35,0.419,0.388,0.622,0.466,0.618,0.818,0,0,0
1241,1.368,0.504,0.733,0.81,0.693,0.58,0.872,1.211,0,0,0
1242,1.368,0.785,1.273,0.832,1.538,0.845,1.255,0.669,1,3,721
1243,1.368,1.159,1.803,1.249,1.262,1.165,1.876,1.34,0,0,0
1244,1.368,0.237,0.263,0.75,0.802,0.255,0.298,1.006,0,0,0
1245,1.368,0.721,1.193,1.134,0.868,0.834,1.343,1.838,0,0,0
1246,1.368,0.243,0.254,0.176,0.281,0.501,0.738,0.68,0,0,0
1247,1.368,0.69,0.986,0.818,0.845,0.803,1.416,1.189,0,0,0
1248,1.368,0.457,0.586,0.364,0.522,0.657,1.03,0.894,0,0,0
1249,1.368,0.585,0.878,0.352,1.013,0.497,0.826,0.451,0,0,0
1250,1.368,0.619,1.137,0.986,1.34,0.598,1.093,1.012,0,0,0
1251,1.368,0.275,0.317,0.363,0.284,0.607,0.918,0.609,0,0,0
1252,1.368,0.396,0.641,0.149,0.082,0.773,1.216,1.169,4,5,0
1253,1.368,0.212,0.178,-0.06,0.16,0.494,0.609,-0.056,0,0,0
1254,1.368,0.444,0.614,0.501,1.19,0.439,0.678,0.556,0,0,0
1255,1.368,1.063,1.76,1.294,1.649,0.817,1.381,1.078,0,0,0
1256,1.368,1.122,1.879,1.22,1.517,1.062,1.74,1.104,0,0,0
1257,1.368,0.564,0.776,0.742,1.029,0.571,0.874,0.885,0,0,0
1258,1.368,0.25,0.284,0.038,0.183,0.64,0.929,0.641,0,0,0
1259,1.368,0.268,0.318,0.276,0.374,0.587,0.881,0.65,0,0,0
1260,1.368,0.224,0.211,0.232,0.383,0.514,0.735,0.601,0,0,0
1261,1.368,0.404,0.509,0.327,0.034,0.537,0.914,1.427,0,0,0
1262,1.368,0.346,0.447,0.298,0.17,0.569,0.919,0.909,0,0,0
1263,1.368,0.48,0.62,0.234,0.595,0.606,0.789,0.548,0,0,0
1264,1.368,0.818,1.349,-0.056,0.759,1.177,1.93,0.655,0,0,0
1265,1.368,1.036,1.57,0.019,5.255,0.212,0.177,-0.058,0,0,0
1266,1.368,0.212,0.177,-0.061,0.01,0.316,0.179,-0.06,0,0,0
1267,1.368,0.579,1.052,1.2,1.771,0.787,1.41,0.892,0,0,0
1268,1.368,0.212,0.178,-0.019,0.361,0.477,0.634,0.562,0,0,0
1269,1.368,1.183,1.881,1.014,1.125,1.29,2.137,1.278,0,0,0
1270,1.368,0.547,0.774,0.615,0.81,0.6,1.021,0.998,0,0,0
1271,1.368,0.652,0.931,0.922,0.779,0.756,1.328,1.438,0,0,0
1272,1.368,0.455,0.787,1.061,2.285,0.596,0.943,0.522,0,0,0
1273,1.368,0.29,0.366,0.203,0.203,0.662,1.027,0.803,0,0,0
1274,1.368,0.777,1.256,1.028,0.87,0.988,1.641,1.561,0,0,0
1275,1.368,0.56,0.867,0.839,1.483,0.566,0.846,0.808,1,4,648
1276,1.368,0.635,0.941,1.065,1.26,0.676,1.046,1.114,0,0,0
1277,1.368,0.246,0.272,0.047,0.154,0.65,1.005,0.694,4,5,0
1278,1.368,0.578,0.771,0.637,0.541,0.733,1.241,1.293,0,0,0
1279,1.368,1.045,1.745,1.157,1.249,1.112,1.873,1.375,0,0,0
1280,1.368,0.572,0.796,0.452,1.102,0.587,0.932,0.544,0,0,0
1281,1.368,0.589,0.785,0.618,0.544,0.858,1.37,1.186,0,0,0
1282,1.368,0.626,0.848,0.615,0.482,0.971,1.632,1.243,0,0,0
1283,1.368,0.92,1.486,0.663,1.069,1.08,1.775,0.872,0,0,0
1284,1.368,0.948,1.5,0.915,1.169,1.053,1.678,1.097,4,5,0
1285,1.368,0.512,0.692,0.572,0.811,0.58,0.832,0.764,0,0,0
1286,1.368,0.864,1.543,1.813,2.273,0.916,1.453,1.533,0,0,0
1287,1.368,0.489,0.634,0.472,1.009,0.489,0.657,0.337,0,0,0
1288,1.368,0.449,0.601,1.208,2.716,0.653,0.875,0.428,0,0,0
1289,1.368,0.957,1.451,0.767,0.872,1.156,1.916,1.181,0,0,0
1290,1.368,0.501,0.678,0.521,0.878,0.516,0.828,0.724,0,0,0
1291,1.368,0.213,0.179,-0.01,0.233,0.532,0.731,0.436,0,0,0
1292,1.368,0.396,0.548,0.568,0.264,0.404,0.691,1.254,0,0,0
1293,1.368,0.844,1.377,1.228,1.002,1.04,1.772,1.459,0,0,0
1294,1.368,0.699,1.027,1.023,0.748,0.898,1.419,1.557,0,0,0
1295,1.368,0.71,1.026,0.792,1.484,0.68,0.945,0.826,0,0,0
1296,1.368,0.213,0.444,1.013,1.879,0.648,1.203,0.553,0,0,0
1297,1.368,0.562,0.802,0.573,1.1,0.571,0.935,0.816,0,0,0
1298,1.368,0.785,1.275,1.345,1.16,0.886,1.42,1.564,1,3,620
1299,1.368,1.017,1.534,0.852,1.069,1.026,1.743,1.239,0,0,0
1300,1.368,0.724,1.255,0.877,1.613,0.682,1.043,0.766,4,6,0
1301,1.368,0.459,0.616,0.503,0.963,0.445,0.704,0.687,0,0,0
1302,1.368,0.531,0.823,0.696,0.432,0.497,0.976,1.375,0,0,0
1303,1.368,0.489,0.66,0.673,1.028,0.469,0.679,0.923,0,0,0
1304,1.368,0.501,0.654,0.265,0.649,0.637,1.006,0.699,0,0,0
1305,1.368,0.273,0.3,-0.06,0.01,1.439,2.34,1.139,0,0,0
1306,1.368,0.667,0.935,1.62,1.26,0.694,0.964,1.703,0,0,0
1307,1.368,0.565,0.982,0.554,1.467,0.527,0.899,0.493,0,0,0
1308,1.368,0.297,0.401,0.052,0.109,0.72,1.166,0.87,0,0,0
1309,1.368,1.348,2.223,1.254,1.548,1.333,2.203,1.228,0,0,0
1310,1.368,0.799,1.169,0.739,1.095,0.829,1.383,0.953,0,0,0
1311,1.368,0.702,0.982,0.71,1.152,0.696,1.087,0.849,1,4,600
1312,1.368,0.695,0.984,1.206,0.893,0.813,1.291,1.307,0,0,0
1313,1.368,0.883,1.503,1.596,1.457,0.908,1.512,1.5,0,0,0
1314,1.368,0.477,0.619,0.431,0.776,0.509,0.738,0.83,0,0,0
1315,1.368,0.615,0.918,0.58,1.259,0.595,1.021,0.614,0,0,0
1316,1.368,0.317,0.461,0.582,0.146,0.663,0.922,0.883,0,0,0
1317,1.368,0.218,0.321,0.618,1.945,0.544,0.702,0.24,0,0,0
1318,1.368,0.867,1.438,0.913,0.896,1.194,1.948,1.321,0,0,0
1319,1.368,0.213,0.179,-0.002,0.098,0.613,0.865,0.518,0,0,0
1320,1.368,0.439,0.557,0.185,0.694,0.539,0.78,0.476,0,0,0
1321,1.368,0.802,1.344,1.469,0.923,0.877,1.427,1.912,0,0,0
1322,1.368,0.632,0.846,0.803,1.183,0.648,0.882,0.688,0,0,0
1323,1.368,0.213,0.18,0.958,2.122,0.543,0.873,0.325,0,0,0
1324,1.368,0.668,1.047,0.964,1.006,0.728,1.276,1.349,0,0,0
1325,1.368,0.875,1.478,0.971,1.149,0.74,1.288,1.183,0,0,0
1326,1.368,0.294,0.354,0.304,0.445,0.546,0.84,0.706,0,0,0
1327,1.368,0.593,0.808,0.982,1.37,0.593,0.808,0.982,1,4,585
1328,1.368,0.402,0.501,0.028,1.086,0.371,0.478,0.236,0,0,0
1329,1.368,1.168,1.908,1.176,1.355,1.175,1.921,1.202,0,0,0
1330,1.368,0.415,0.617,0.583,0.894,0.399,0.66,0.939,0,0,0
1331,1.368,0.554,0.733,0.345,0.864,0.544,0.801,0.685,0,0,0
1332,1.368,0.622,0.91,1.013,0.794,0.709,1.167,1.324,0,0,0
1333,1.368,0.242,0.243,0.201,0.38,0.405,0.619,0.573,0,0,0
1334,1.368,0.666,0.908,-0.059,0.282,1.408,2.331,1.528,0,0,0
1335,1.368,0.546,0.727,0.512,0.797,0.614,0.943,0.83,0,0,0
1336,1.368,1.356,2.227,1.148,1.274,1.351,2.225,1.248,0,0,0
1337,1.368,0.969,1.526,1.024,0.988,1.281,2.091,1.322,0,0,0
1338,1.368,0.8,1.309,1.025,1.145,0.934,1.54,1.314,1,3,573
1339,1.368,0.832,1.361,1.482,1.142,0.75,1.292,1.566,0,0,0
1340,1.368,0.212,0.179,0.166,0.149,0.445,0.564,0.386,0,0,0
1341,1.368,0.589,0.834,0.697,1.083,0.6,0.85,0.864,0,0,0
1342,1.368,0.697,1.061,0.867,1.169,0.753,1.166,1.036,4,5,0
1343,1.368,0.212,0.178,0.048,0.429,0.458,0.578,0.329,0,0,0
1344,1.368,0.514,0.673,0.706,1.099,0.512,0.715,0.813,1,4,570
1345,1.368,0.642,0.862,0.667,0.966,0.697,1.07,0.798,0,0,0
1346,1.368,1.21,1.946,1.144,1.231,1.255,2.049,1.308,0,0,0
1347,1.368,0.746,1.131,0.884,0.826,0.921,1.572,1.36,0,0,0
1348,1.368,0.902,1.356,1.064,1.082,1.017,1.637,1.24,0,0,0
1349,1.368,1.202,1.956,1.136,1.388,1.202,1.956,1.136,0,0,0
1350,1.368,0.367,0.593,0.593,1.683,0.394,0.564,0.387,0,0,0
1351,1.368,0.451,0.687,0.448,1.526,0.424,0.565,0.426,0,0,0
1352,1.368,0.586,0.777,0.448,1.146,0.579,0.964,0.503,0,0,0
1353,1.368,0.788,1.274,0.693,1.365,0.788,1.274,0.693,1,3,564
1354,1.368,0.323,0.375,0.519,1.174,0.316,0.417,0.517,0,0,0
1355,1.368,1.093,1.831,1.05,1.211,1.096,1.866,1.248,0,0,0
1356,1.368,0.802,1.301,0.828,0.55,0.512,0.942,1.742,0,0,0
1357,1.368,0.812,1.345,0.96,1.386,0.812,1.345,0.96,1,3,560
1358,1.368,0.753,1.164,1.271,1.168,0.787,1.243,1.707,0,0,0
1359,1.368,0.482,0.848,0.998,0.814,0.28,0.463,1.34,4,6,0
1360,1.368,0.658,0.965,0.784,1.116,0.692,1.115,0.994,0,0,0
1361,1.368,1.156,1.865,0.879,1.189,1.185,1.982,1.086,0,0,0
1362,1.368,0.38,0.466,-0.037,0.742,0.477,0.621,0.391,0,0,0
1363,1.368,0.881,1.449,0.898,1.466,0.755,1.251,0.83,0,0,0
1364,1.368,0.532,0.713,0.13,1.508,0.525,0.63,0.078,0,0,0
1365,1.368,0.349,0.555,1.454,1.353,0.344,0.542,1.481,4,1,0
