col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
1271,-1.0,0.746,0.791,22.86461,0.746,22.86461,0.779,1.0,0.723,0.839,0.693,0.958,0.664,1.033,12,0.973522,0.7792,1.0,0.9675
1272,-1.0,2.367,2.335,5.523529,2.3,5.678103,2.285,1.0,2.12,2.445,2.003,2.578,1.858,2.733,13,0.497067,2.285,0.999,2.2958
1273,-1.0,0.196,0.199,17.94947,0.196,17.94947,0.203,1.0,0.166,0.24,0.139,0.277,0.115,0.328,13,0.385997,0.2028,1.0,0.1853
1274,-1.0,0.928,0.877,36.7077,0.89,36.81116,0.87,1.0,0.8,0.937,0.767,0.981,0.742,1.023,13,1.04643,0.87,1.0,0.9033
1275,-1.0,1.353,1.339,31.74917,1.353,31.74917,1.334,1.0,1.276,1.389,1.231,1.438,1.177,1.55,13,1.18722,1.3336,0.999,1.3489
1276,-1.0,1.261,1.303,6.089851,1.239,6.101155,1.26,0.996,1.092,1.428,0.987,1.655,0.873,1.786,12,0.620227,1.2601,0.999,0.8322
1277,-1.0,0.138,0.13,7.594214,0.138,7.594214,0.133,1.0,0.111,0.156,0.086,0.173,0.052,0.189,13,0.10451,0.1329,0.999,0.1321
1278,-1.0,0.549,0.544,15.65027,0.549,15.65027,0.541,1.0,0.493,0.588,0.469,0.628,0.448,0.653,12,0.359171,0.5411,1.0,0.5695
1279,-1.0,1.261,1.258,52.73584,1.261,52.73584,1.249,1.0,1.191,1.309,1.084,1.359,1.032,1.423,13,2.10242,1.2485,0.999,1.2669
1280,-1.0,1.217,1.121,10.78525,1.047,11.0498,1.102,0.999,0.923,1.275,0.779,1.377,0.719,1.515,13,0.921102,1.1016,0.999,1.0411
1281,-1.0,0.549,0.543,18.60893,0.549,18.60893,0.544,1.0,0.462,0.637,0.377,0.682,0.319,0.717,13,0.739347,0.5442,0.999,0.6524
1282,-1.0,0.46,0.483,7.782791,0.46,7.782791,0.482,1.0,0.441,0.526,0.415,0.574,0.393,0.648,13,0.21654,0.482,1.0,0.4258
1283,-1.0,1.152,1.095,19.00267,1.152,19.00267,1.069,1.0,0.824,1.175,0.765,1.212,0.733,1.247,12,1.35704,1.0687,0.999,1.1204
1284,-1.0,1.007,0.997,6.012427,0.987,6.126249,0.992,1.0,0.938,1.047,0.903,1.084,0.881,1.128,13,0.151126,0.9923,0.999,0.9536
1285,-1.0,0.817,0.812,18.95291,0.817,18.95291,0.811,1.0,0.76,0.864,0.717,0.907,0.643,0.937,13,0.557543,0.8113,1.0,0.7654
1286,-1.0,2.538,2.451,7.679442,2.3,8.406534,2.273,0.996,1.985,2.563,1.778,2.797,1.614,3.02,13,1.21453,2.2734,0.998,2.245
1287,-1.0,1.007,1.014,17.72965,1.007,17.72965,1.009,1.0,0.916,1.097,0.811,1.184,0.738,1.265,13,0.935305,1.0092,1.0,1.018
1288,-1.0,2.87,2.848,6.89253,2.646,7.425859,2.712,0.996,2.471,2.966,2.231,3.211,0.755,3.488,13,1.96511,2.7163,0.996,4.1025
1289,-1.0,0.612,0.901,2.546234,0.612,2.546234,0.872,0.936,0.624,1.121,0.51,1.367,0.42,1.571,12,0.386419,0.8715,0.999,1.3027
1290,-1.0,0.909,0.884,4.246759,0.909,4.246759,0.878,0.999,0.771,0.984,0.676,1.114,0.598,1.258,12,0.318213,0.8781,1.0,0.9553
1291,-1.0,0.232,0.231,6.410664,0.232,6.410664,0.233,1.0,0.198,0.269,0.171,0.298,0.148,0.353,13,0.131275,0.2335,1.0,0.2171
1292,-1.0,0.232,0.272,27.05047,0.232,27.05047,0.292,0.941,0.2,0.354,0.156,0.761,0.115,0.833,13,2.11352,0.2643,0.941,0.8311
1293,-1.0,1.007,1.005,119.4003,1.007,119.4003,1.002,1.0,0.95,1.05,0.92,1.073,0.884,1.092,13,2.47878,1.0024,0.999,1.0125
1294,-1.0,0.763,0.751,24.84664,0.746,24.87423,0.748,1.0,0.685,0.809,0.642,0.869,0.622,0.917,13,0.733396,0.7482,0.999,0.767
1295,-1.0,1.449,1.502,13.73725,1.449,13.73725,1.484,1.0,1.368,1.616,1.213,1.689,1.013,1.766,13,1.05932,1.4839,0.999,1.4415
1296,-1.0,2.203,2.219,30.90434,2.172,31.00376,1.88,0.676,0.96,2.433,0.466,2.754,0.134,3.033,12,16.5479,1.8786,0.999,1.5219
1297,-1.0,1.353,1.182,10.8316,0.763,11.34017,1.101,0.772,0.72,1.475,0.541,1.748,0.435,2.016,13,2.45672,1.1003,0.998,1.4856
1298,-1.0,1.217,1.093,12.57427,0.987,13.0742,1.058,1.0,0.955,1.227,0.92,1.282,0.884,1.334,13,0.759938,1.0582,1.0,1.0445
1299,-1.0,1.027,1.096,9.38746,1.027,9.38746,1.069,1.0,0.935,1.218,0.814,1.366,0.741,1.464,13,0.698662,1.0691,0.999,1.0049
1300,-1.0,1.652,1.627,31.88522,1.652,31.88522,1.609,1.0,1.511,1.705,1.403,1.766,1.314,1.824,13,1.68008,1.6091,0.999,1.5995
1301,-1.0,0.967,0.968,19.62277,0.967,19.62277,0.963,1.0,0.881,1.041,0.811,1.118,0.767,1.222,12,0.990123,0.9632,1.0,0.8427
1302,-1.0,0.161,0.345,11.83348,0.161,11.83348,0.44,0.648,0.129,0.734,0.097,0.929,0.08,1.772,12,6.13344,0.4325,0.993,0.5352
1303,-1.0,0.853,1.079,9.158365,0.853,9.158365,1.028,0.924,0.79,1.276,0.647,1.702,0.469,2.05,13,1.66579,1.0276,0.998,1.0078
1304,-1.0,0.711,0.646,5.294987,0.711,5.294987,0.649,0.999,0.53,0.76,0.421,0.828,0.313,0.898,13,0.316888,0.6492,0.999,0.6815
1305,-1.0,0.01,0.01,262.2081,0.01,262.2081,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.025,13,0.398031,0.01,0.0,0.0167
1306,-1.0,1.239,1.301,4.472444,1.195,4.498489,1.262,0.992,1.141,1.379,1.07,1.609,0.965,2.039,13,0.505529,1.2597,0.997,1.2147
1307,-1.0,1.498,1.502,15.67124,1.473,15.71263,1.467,0.996,1.311,1.647,1.062,1.769,0.906,1.872,12,1.69361,1.4673,0.999,1.4682
1308,-1.0,0.116,0.102,38.7974,0.116,38.7974,0.109,1.0,0.081,0.138,0.044,0.154,0.017,0.166,13,0.580187,0.1089,1.0,0.1002
1309,-1.0,1.548,1.564,21.60146,1.548,21.60146,1.548,1.0,1.471,1.623,1.428,1.731,1.38,1.919,13,1.16554,1.548,0.999,1.5138
1310,-1.0,1.109,1.115,12.18048,1.088,12.21622,1.096,1.0,0.963,1.223,0.827,1.318,0.763,1.415,13,0.79658,1.0954,0.999,1.2544
1311,-1.0,0.835,0.915,12.37423,0.817,12.38173,0.899,1.0,0.789,1.057,0.753,1.145,0.722,1.229,13,0.78087,0.8986,0.999,0.8047
1312,-1.0,0.872,0.905,4.520789,0.835,4.530489,0.893,0.999,0.766,1.027,0.677,1.163,0.614,1.277,13,0.307067,0.893,0.999,0.9739
1313,-1.0,1.353,1.592,4.61068,1.307,4.696598,1.457,0.968,1.268,1.661,1.195,2.031,1.137,2.314,13,0.652722,1.457,0.999,1.6531
1314,-1.0,0.799,0.775,10.04104,0.799,10.04104,0.776,0.996,0.657,0.892,0.579,1.046,0.471,1.216,12,0.837696,0.776,0.999,0.8842
1315,-1.0,1.239,1.311,8.728327,1.195,8.736651,1.259,0.997,1.086,1.432,0.962,1.675,0.83,1.761,12,0.905233,1.2592,0.999,1.176
1316,-1.0,0.138,1.378,36.43258,0.138,36.43258,0.359,0.917,0.111,0.194,0.086,2.949,0.066,3.057,13,11.9524,0.1463,0.922,0.1585
1317,-1.0,2.078,2.06,6.530622,2.078,6.530622,1.937,0.921,1.567,2.265,0.982,2.489,0.129,2.676,12,2.32866,1.9448,0.994,2.2219
1318,-1.0,0.928,0.902,10.54776,0.928,10.54776,0.896,1.0,0.806,0.972,0.745,1.025,0.713,1.071,13,0.389354,0.8961,0.999,0.8876
1319,-1.0,0.094,0.095,21.59717,0.094,21.59717,0.098,1.0,0.076,0.123,0.052,0.14,0.028,0.154,13,0.271519,0.0982,1.0,0.0979
1320,-1.0,0.694,0.693,13.45525,0.694,13.45525,0.694,1.0,0.624,0.767,0.562,0.839,0.475,0.9,13,0.572211,0.6936,0.999,0.7066
1321,-1.0,0.928,0.923,27.59409,0.928,27.59409,0.923,1.0,0.896,0.951,0.875,0.971,0.844,1.003,13,0.438341,0.9227,0.998,0.9278
1322,-1.0,1.239,1.195,5.959555,1.195,5.960555,1.183,0.997,1.071,1.304,0.87,1.393,0.711,1.506,13,0.490895,1.1828,0.999,1.1568
1323,-1.0,2.3,2.253,4.640996,2.078,4.881891,2.119,0.947,1.946,2.405,0.803,2.594,0.443,2.741,12,1.29635,2.1221,0.998,2.2675
1324,-1.0,0.987,1.017,4.853236,0.987,4.853236,1.006,1.0,0.919,1.091,0.859,1.248,0.793,1.366,13,0.28549,1.0057,0.999,1.0039
1325,-1.0,1.261,1.235,17.91966,1.173,18.1005,1.15,0.866,0.863,1.43,0.546,1.726,0.415,1.974,12,3.64304,1.1489,0.998,1.0989
1326,-1.0,0.46,0.444,19.34992,0.46,19.34992,0.445,1.0,0.415,0.474,0.385,0.488,0.349,0.496,13,0.299019,0.4447,1.0,0.4517
1327,-1.0,1.261,1.238,18.94606,1.261,18.94606,1.194,0.988,0.899,1.348,0.763,1.445,0.686,1.673,13,2.13015,1.1942,0.999,1.2716
1328,-1.0,1.109,1.093,8.025782,1.109,8.025782,1.086,0.996,0.951,1.215,0.761,1.335,0.591,1.459,13,0.706207,1.0864,0.999,0.9092
1329,-1.0,1.353,1.415,6.415521,1.261,6.525385,1.355,1.0,1.211,1.51,1.143,1.672,1.072,1.776,12,0.501668,1.355,1.0,1.2986
1330,-1.0,0.89,0.904,9.053277,0.89,9.053277,0.895,0.994,0.788,0.993,0.721,1.211,0.645,1.365,12,0.728404,0.8944,0.999,0.8628
1331,-1.0,0.835,0.871,4.706807,0.835,4.706807,0.864,0.999,0.741,0.998,0.639,1.126,0.56,1.235,13,0.320722,0.8644,1.0,0.744
1332,-1.0,0.763,0.799,12.08432,0.763,12.08432,0.795,0.999,0.711,0.883,0.653,0.951,0.612,1.189,13,0.719335,0.7941,0.998,0.812
1333,-1.0,0.02,0.272,12.33821,0.474,12.71458,0.38,0.947,0.248,0.474,0.034,0.494,0.011,0.545,12,0.974668,0.38,1.0,0.4002
1334,-1.0,0.282,0.283,448.6677,0.282,448.6677,0.283,1.0,0.268,0.298,0.264,0.301,0.263,0.311,13,2.12897,0.2825,0.995,0.2794
1335,-1.0,0.799,0.799,14.0203,0.799,14.0203,0.797,1.0,0.74,0.857,0.664,0.907,0.61,0.953,13,0.480193,0.797,1.0,0.8069
1336,-1.0,1.261,1.278,10.39734,1.261,10.39734,1.274,1.0,1.233,1.315,1.207,1.362,1.17,1.434,12,0.321583,1.274,1.0,1.2585
1337,-1.0,0.948,1.0,17.33049,0.948,17.33049,0.988,0.998,0.889,1.089,0.828,1.245,0.77,1.453,13,1.2092,0.9879,0.999,0.9018
1338,-1.0,1.027,1.025,19.98248,1.027,19.98248,1.021,1.0,0.982,1.06,0.948,1.09,0.921,1.119,13,0.395844,1.0208,1.0,0.9955
1339,-1.0,4.762,4.847,27.20585,1.109,35.94311,1.429,0.825,0.978,1.43,0.787,4.706,0.564,5.166,12,22.4195,1.1419,0.911,0.8499
1340,-1.0,0.161,0.147,15.70863,0.161,15.70863,0.149,1.0,0.124,0.172,0.104,0.178,0.09,0.191,13,0.181108,0.149,1.0,0.1619
1341,-1.0,1.217,1.118,22.12964,1.217,22.12964,1.083,0.993,0.855,1.274,0.742,1.375,0.655,1.777,12,3.00023,1.0831,0.999,1.1793
1342,-1.0,0.909,0.934,16.48316,0.909,16.48316,0.921,1.0,0.844,1.018,0.759,1.066,0.723,1.097,13,0.680004,0.9205,1.0,1.0544
1343,-1.0,0.431,0.428,8.467969,0.431,8.467969,0.429,1.0,0.403,0.456,0.378,0.475,0.303,0.481,13,0.150512,0.4289,1.0,0.4176
1344,-1.0,1.007,0.997,10.40912,1.007,10.40912,0.991,1.0,0.918,1.073,0.837,1.119,0.782,1.177,13,0.42608,0.991,0.999,0.9544
1345,-1.0,1.007,0.984,2.433002,1.007,2.433002,0.967,0.983,0.769,1.161,0.627,1.336,0.506,1.631,13,0.290358,0.9662,0.999,0.7059
1346,-1.0,1.239,1.253,4.231436,1.239,4.231436,1.231,1.0,1.105,1.355,1.028,1.493,0.96,1.627,12,0.313847,1.2307,1.0,1.3169
1347,-1.0,0.781,0.837,8.523868,0.781,8.523868,0.826,1.0,0.741,0.927,0.693,1.036,0.63,1.14,12,0.534376,0.8261,0.999,0.7375
1348,-1.0,1.109,1.131,21.25163,1.109,21.25163,1.082,0.95,0.875,1.281,0.592,1.467,0.491,1.643,13,2.58523,1.0817,0.999,1.1795
1349,-1.0,1.523,1.44,3.095138,1.424,3.215088,1.388,0.999,1.176,1.601,1.035,1.725,0.923,1.819,12,0.34402,1.3879,0.999,1.1292
1350,-1.0,1.787,1.73,13.42484,1.759,13.50071,1.684,0.998,1.491,1.842,1.338,2.001,1.1,2.167,12,1.73706,1.6833,0.999,1.8353
1351,-1.0,1.498,1.549,19.34374,1.498,19.34374,1.527,1.0,1.394,1.677,1.264,1.775,1.059,1.856,12,1.71919,1.5264,0.998,1.2801
1352,-1.0,1.152,1.166,20.1094,1.13,20.11821,1.146,0.985,0.947,1.343,0.791,1.563,0.684,1.729,13,2.13372,1.1462,0.999,1.2967
1353,-1.0,0.58,0.639,6.506109,0.58,6.506109,0.639,0.996,0.559,0.719,0.52,0.881,0.486,1.011,13,0.374589,0.6385,1.0,0.98
1354,-1.0,1.173,1.179,6.293925,1.152,6.321662,1.174,1.0,1.101,1.249,1.048,1.328,0.997,1.411,13,0.26043,1.1736,0.999,1.1606
1355,-1.0,1.217,1.218,50.1187,1.217,50.1187,1.211,1.0,1.168,1.253,1.133,1.292,1.096,1.339,12,1.35123,1.2107,1.0,1.2945
1356,-1.0,0.565,0.805,13.21297,0.565,13.21297,0.663,0.858,0.507,0.628,0.479,1.498,0.467,1.7,12,2.25035,0.5498,0.855,1.4673
1357,-1.0,0.89,0.829,27.83976,0.746,28.06998,0.821,1.0,0.729,0.917,0.681,0.971,0.649,1.02,13,1.06522,0.8208,1.0,0.7374
1358,-1.0,1.732,1.379,11.65613,1.068,12.01523,1.168,0.935,1.02,1.307,0.944,1.749,0.904,1.822,12,1.47751,1.168,0.999,1.1228
1359,-1.0,2.109,2.047,9.832428,2.109,9.832428,2.016,0.999,1.877,2.15,1.724,2.24,1.462,2.339,13,0.905391,2.016,0.998,2.0554
1360,-1.0,1.13,1.13,16.4817,1.109,16.48775,1.116,1.0,1.048,1.187,1.001,1.244,0.897,1.289,12,0.718507,1.1163,0.999,1.0482
1361,-1.0,1.173,1.207,52.19665,1.173,52.19665,1.189,1.0,1.126,1.248,1.081,1.341,1.039,1.437,12,2.30876,1.1888,1.0,1.19
1362,-1.0,0.763,0.739,17.53177,0.763,17.53177,0.741,0.996,0.666,0.82,0.531,0.872,0.275,0.921,13,1.15526,0.7415,0.999,0.8584
1363,-1.0,1.599,1.51,3.064375,1.523,3.188169,1.467,1.0,1.29,1.636,1.108,1.734,0.995,1.816,12,0.319867,1.4664,0.999,1.2822
1364,-1.0,1.523,1.515,39.42697,1.449,39.59805,1.508,1.0,1.429,1.596,1.39,1.651,1.344,1.672,12,1.45797,1.508,0.998,1.5095
1365,-1.0,2.203,2.193,41.00608,2.172,41.12224,2.183,1.0,2.115,2.246,2.069,2.309,2.023,2.518,13,2.03515,2.1824,1.0,2.1082
1366,-1.0,1.217,1.499,17.49254,1.217,17.49254,1.367,0.999,1.206,1.563,1.156,1.764,1.108,1.858,12,1.5409,1.367,1.0,1.5562
1367,-1.0,1.13,1.295,6.881286,1.13,6.881286,1.244,1.0,1.093,1.399,1.026,1.603,0.984,1.673,12,0.569145,1.2435,1.0,1.113
1368,-1.0,1.13,1.174,10.75066,1.109,10.8008,1.158,1.0,1.055,1.264,1.002,1.381,0.959,1.492,13,0.575094,1.1574,1.0,1.1989
1369,-1.0,0.987,0.984,7.026694,0.909,7.091113,0.966,0.998,0.817,1.112,0.737,1.28,0.67,1.396,13,0.515701,0.9659,0.999,1.0434
1370,-1.0,1.217,1.102,11.11273,1.217,11.11273,1.093,1.0,0.972,1.214,0.906,1.267,0.839,1.316,13,0.57391,1.0931,0.999,1.085
1371,-1.0,0.746,0.745,21.91792,0.746,21.91792,0.745,1.0,0.718,0.772,0.689,0.79,0.64,0.812,13,0.377055,0.7446,0.998,0.7576
1372,-1.0,1.449,1.415,3.62248,1.424,3.658177,1.378,0.993,1.159,1.583,0.962,1.708,0.736,1.813,12,0.487435,1.3789,0.999,1.208
1373,-1.0,1.284,1.273,2.56714,1.261,2.573277,1.23,0.967,0.988,1.465,0.822,1.699,0.712,1.844,13,0.309951,1.2298,0.999,1.1881
1374,-1.0,1.473,1.675,12.04638,1.473,12.04638,1.518,0.983,1.345,1.689,1.263,2.034,1.201,2.249,13,1.32439,1.5172,0.999,1.7241
1375,-1.0,1.353,1.311,22.83877,1.261,23.11038,1.29,0.998,1.201,1.38,1.1,1.451,1.024,1.786,13,1.77894,1.2873,0.993,1.2814
1376,-1.0,1.377,1.33,15.63496,1.047,16.18721,1.269,0.987,1.025,1.507,0.921,1.715,0.833,1.839,13,1.65014,1.2686,0.999,1.2367
1377,-1.0,1.217,1.2,5.782309,1.13,5.90405,1.166,0.98,0.947,1.376,0.784,1.616,0.685,1.747,12,0.703472,1.1665,0.999,1.2599
1378,-1.0,0.763,0.769,593.33,0.763,593.33,0.769,1.0,0.745,0.79,0.738,0.805,0.729,0.808,13,4.67922,0.7687,1.0,0.752
1379,-1.0,1.871,1.993,20.91761,1.815,21.04737,1.86,0.98,1.628,2.105,1.442,2.405,1.204,2.68,12,3.50217,1.8589,0.999,2.104
1380,-1.0,1.732,1.711,4.447288,1.678,4.728728,1.643,1.0,1.487,1.789,1.38,1.882,1.299,1.993,13,0.375631,1.6423,0.999,1.7274
1381,-1.0,0.645,0.654,16.62173,0.645,16.62173,0.654,1.0,0.626,0.683,0.607,0.708,0.537,0.732,13,0.343039,0.654,0.999,0.6682
1382,-1.0,1.217,1.208,10.05534,1.217,10.05534,1.19,1.0,1.117,1.256,1.064,1.31,1.037,1.385,13,0.36559,1.1896,1.0,1.2083
1383,-1.0,0.928,0.904,9.809154,0.928,9.809154,0.899,1.0,0.787,1.007,0.673,1.1,0.586,1.239,12,0.754431,0.8994,0.999,0.7348
1384,-1.0,1.523,1.527,4.410237,1.498,4.509048,1.434,0.994,1.194,1.651,1.021,1.823,0.919,2.046,12,0.629008,1.4336,0.999,1.175
1385,-1.0,2.172,2.471,3.737809,2.048,3.962092,2.122,0.946,1.844,2.416,1.507,2.882,1.236,3.298,13,0.822895,2.1199,0.999,2.6916
1386,-1.0,0.909,0.959,8.408203,0.909,8.408203,0.945,1.0,0.843,1.048,0.777,1.249,0.73,1.306,13,0.575454,0.9447,1.0,0.8482
1387,-1.0,1.047,1.093,16.64091,1.047,16.64091,1.081,1.0,0.97,1.203,0.886,1.286,0.818,1.354,13,0.917357,1.0814,1.0,0.9949
1388,-1.0,1.787,1.885,3.507114,1.705,3.601425,1.778,0.979,1.531,2.041,1.306,2.35,1.158,2.583,12,0.567439,1.7783,0.999,1.9963
1389,-1.0,1.284,1.251,10.78732,1.284,10.78732,1.238,0.998,1.15,1.337,0.88,1.402,0.757,1.5,13,0.861883,1.238,0.999,1.2469
1390,-1.0,1.449,1.567,6.329011,1.449,6.329011,1.529,1.0,1.376,1.699,1.277,1.847,1.183,1.997,13,0.535633,1.5292,0.999,1.5848
1391,-1.0,1.523,1.582,17.02258,1.523,17.02258,1.551,0.998,1.446,1.66,1.329,1.824,1.216,2.109,12,1.69765,1.55,0.999,1.462
1392,-1.0,0.105,0.104,23.11413,0.105,23.11413,0.105,1.0,0.089,0.12,0.08,0.132,0.078,0.153,12,0.193272,0.1048,0.999,0.0983
1393,-1.0,0.661,0.665,7.611878,0.661,7.611878,0.665,1.0,0.637,0.694,0.623,0.717,0.584,0.737,13,0.116292,0.6647,0.997,0.6646
1394,-1.0,1.759,1.735,11.92548,1.759,11.92548,1.717,1.0,1.618,1.824,1.422,1.901,1.244,2.025,13,0.969717,1.7175,0.999,1.7983
1395,-1.0,1.449,1.406,22.15962,1.424,22.22107,1.371,1.0,1.214,1.524,1.116,1.636,1.026,1.739,12,1.82077,1.3704,0.999,1.437
1396,-1.0,1.705,1.759,5.0082,1.678,5.066859,1.715,0.998,1.587,1.849,1.513,2.03,1.426,2.303,12,0.489116,1.7143,0.999,1.6466
1397,-1.0,1.625,1.689,20.63424,1.599,20.76606,1.659,1.0,1.57,1.753,1.521,1.871,1.473,2.028,13,1.15175,1.6588,0.999,1.9186
1398,-1.0,3.448,3.437,18.79155,3.318,19.12227,3.324,1.0,3.113,3.536,2.926,3.746,2.699,4.095,13,2.67212,3.3223,0.998,3.5994
1399,-1.0,1.843,1.771,20.21924,1.473,22.04577,1.674,1.0,1.453,1.888,1.335,2.038,1.254,2.185,13,1.97854,1.6733,0.999,1.5204
1400,-1.0,1.377,1.467,11.53996,1.377,11.53996,1.439,0.998,1.299,1.604,1.152,1.732,0.912,1.844,13,1.11202,1.4384,0.999,1.4038
1401,-1.0,5.961,4.7,24.67015,0.746,28.91988,0.863,0.982,0.7,1.137,0.633,1.243,0.56,1.362,12,3.07564,0.863,0.999,0.7405
1402,-1.0,0.948,0.964,3.296473,0.948,3.296473,0.958,1.0,0.883,1.033,0.831,1.112,0.783,1.21,13,0.14517,0.9576,1.0,1.0672
1403,-1.0,0.295,0.292,266.2311,0.295,266.2311,0.292,1.0,0.277,0.31,0.265,0.314,0.255,0.327,12,2.11798,0.2922,1.0,0.2971
1404,-1.0,0.375,0.347,22.00148,0.375,22.00148,0.352,1.0,0.274,0.407,0.23,0.446,0.209,0.478,13,0.618121,0.3519,0.999,0.379
1405,-1.0,1.759,1.774,16.64325,1.759,16.64325,1.771,1.0,1.722,1.822,1.687,1.856,1.65,1.885,13,0.390132,1.7708,0.999,1.8128
1406,-1.0,1.652,1.625,9.644938,1.652,9.644938,1.618,1.0,1.543,1.689,1.467,1.737,1.389,1.782,13,0.395489,1.6178,1.0,1.63
1407,-1.0,0.27,0.266,9.66147,0.27,9.66147,0.27,1.0,0.228,0.313,0.2,0.369,0.173,0.402,13,0.220644,0.2695,1.0,0.2605
1408,-1.0,1.109,1.151,9.83734,1.088,10.00775,1.123,1.0,1.059,1.187,1.023,1.286,0.998,1.37,12,0.411872,1.1225,1.0,1.0709
1409,-1.0,1.599,1.642,11.57973,1.574,11.58513,1.609,1.0,1.533,1.692,1.481,1.769,1.414,1.847,12,0.557313,1.6085,0.999,1.5291
1410,-1.0,1.353,1.363,8.03058,1.353,8.03058,1.35,1.0,1.292,1.408,1.251,1.47,1.205,1.538,12,0.297573,1.3496,0.999,1.3212
1411,-1.0,0.661,0.605,27.88769,0.661,27.88769,0.609,0.998,0.489,0.715,0.367,0.753,0.265,0.782,13,1.64252,0.6091,0.999,0.7137
1412,-1.0,0.781,0.821,18.36884,0.781,18.36884,0.811,1.0,0.742,0.889,0.69,0.952,0.649,1.01,12,0.757356,0.8108,1.0,0.9077
1413,-1.0,1.007,1.011,23.08443,1.007,23.08443,1.007,1.0,0.968,1.047,0.939,1.075,0.883,1.11,12,0.583404,1.0068,1.0,1.0189
1414,-1.0,0.628,0.625,37.07557,0.628,37.07557,0.624,1.0,0.597,0.652,0.535,0.679,0.461,0.717,12,1.0525,0.6236,1.0,0.5868
1415,-1.0,1.027,1.034,16.52949,1.027,16.52949,1.025,1.0,0.964,1.087,0.898,1.158,0.841,1.248,13,0.67265,1.0253,0.999,1.0496
1416,-1.0,1.652,1.725,3.758357,1.652,3.758357,1.692,1.0,1.619,1.772,1.585,1.853,1.544,1.931,11,0.193067,1.6914,1.0,1.7683
1417,-1.0,0.729,0.71,1.651622,0.729,1.651622,0.712,0.999,0.618,0.807,0.52,0.896,0.443,1.034,13,0.100846,0.7115,0.999,0.8158
1418,-1.0,0.948,0.958,7.803795,0.948,7.803795,0.956,1.0,0.916,0.995,0.892,1.031,0.872,1.088,13,0.168967,0.9555,1.0,0.9588
1419,-1.0,1.109,1.105,19.99842,1.109,19.99842,1.101,1.0,1.029,1.172,0.961,1.253,0.893,1.38,13,0.974644,1.1012,0.999,1.0958
1420,-1.0,0.58,0.602,26.76012,0.58,26.76012,0.6,1.0,0.57,0.632,0.558,0.657,0.543,0.679,13,0.364849,0.5997,1.0,0.5833
1421,-1.0,1.047,1.109,25.2308,1.047,25.2308,1.078,1.0,1.025,1.13,1.008,1.262,0.997,1.317,13,0.863763,1.0776,1.0,1.1991
1422,-1.0,0.628,0.626,29.77161,0.628,29.77161,0.626,1.0,0.608,0.648,0.559,0.654,0.515,0.707,13,0.573174,0.6263,0.999,0.6425
1423,-1.0,0.872,0.859,31.83092,0.872,31.83092,0.856,1.0,0.805,0.903,0.763,0.932,0.734,0.955,13,0.719598,0.8555,1.0,0.8841
1424,-1.0,0.928,0.984,5.911767,0.928,5.911767,0.969,0.992,0.857,1.074,0.78,1.289,0.717,1.563,13,0.517504,0.9687,0.999,0.7465
1425,-1.0,0.628,0.585,5.309792,0.628,5.309792,0.603,0.998,0.542,0.662,0.469,0.72,0.033,0.782,12,0.533883,0.604,0.997,0.629
1426,-1.0,1.109,1.106,4.921016,1.088,4.927799,1.096,1.0,1.048,1.144,1.01,1.192,0.98,1.252,13,0.133995,1.0964,0.999,1.1
1427,-1.0,1.377,1.437,9.984327,1.377,9.984327,1.419,1.0,1.319,1.532,1.246,1.679,1.146,1.767,13,0.651591,1.4195,0.999,1.4206
1428,-1.0,0.763,0.761,11.75287,0.763,11.75287,0.762,1.0,0.7,0.82,0.645,0.863,0.564,0.912,13,0.409492,0.7617,0.999,0.7776
1429,-1.0,0.308,0.305,274.9048,0.308,274.9048,0.306,1.0,0.289,0.324,0.278,0.337,0.275,0.354,13,2.17824,0.3055,1.0,0.2957
1430,-1.0,0.565,0.495,26.7478,0.565,26.7478,0.556,0.992,0.527,0.593,0.496,0.618,0.011,0.635,12,1.86881,0.5602,0.992,0.504
1431,-1.0,0.781,0.901,9.46293,0.781,9.46293,0.883,0.977,0.73,1.082,0.641,1.272,0.532,1.453,12,1.2107,0.8826,0.999,0.8362
1432,-1.0,1.307,1.544,4.131806,1.307,4.131806,1.466,0.976,1.238,1.724,1.046,1.972,0.863,2.235,13,0.598441,1.4655,0.998,1.9041
1433,-1.0,1.705,1.317,10.00857,1.007,10.27885,1.142,0.917,0.943,1.359,0.856,1.744,0.772,1.821,12,1.49747,1.1411,0.999,0.9559
1434,-1.0,2.018,2.022,26.71535,2.018,26.71535,2.01,1.0,1.943,2.081,1.891,2.147,1.852,2.214,13,0.967843,2.0103,0.999,1.9812
1435,-1.0,1.871,1.843,11.82018,1.871,11.82018,1.832,1.0,1.741,1.922,1.67,1.991,1.542,2.056,12,0.696989,1.8321,0.999,1.9215
1436,-1.0,0.661,0.667,15.37465,0.661,15.37465,0.667,1.0,0.638,0.697,0.623,0.718,0.607,0.736,13,0.198646,0.6672,0.999,0.7
1437,-1.0,2.172,2.209,13.76209,2.172,13.76209,2.195,0.998,2.099,2.306,2.035,2.403,0.105,2.491,13,3.38055,2.1985,0.998,2.1532
1438,-1.0,0.661,0.671,15.10574,0.661,15.10574,0.67,1.0,0.639,0.702,0.622,0.739,0.545,0.758,13,0.333256,0.67,0.998,0.6294
