PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,U_B,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1268,1.335,0.363,0.589,0.326,1.865,0.48,0.777,0.227,0,0,0
1269,1.335,0.212,0.178,-0.06,0.289,0.46,0.594,0.224,0,0,0
1270,1.335,0.652,0.875,0.248,0.713,0.65,0.932,1.011,0,0,0
1271,1.335,1.255,2.082,1.298,1.928,1.027,1.675,0.896,0,0,0
1272,1.335,0.374,0.521,0.358,0.972,0.36,0.43,0.663,0,0,0
1273,1.335,0.941,1.464,1.331,1.229,0.942,1.548,1.473,0,0,0
1274,1.335,0.551,0.958,0.751,1.464,0.508,0.774,0.696,0,0,0
1275,1.335,0.468,0.605,0.386,0.927,0.44,0.596,0.733,0,0,0
1276,1.335,0.447,0.571,0.249,0.758,0.414,0.606,0.639,0,0,0
1277,1.335,0.937,1.627,0.97,1.679,0.892,1.372,0.79,0,0,0
1278,1.335,0.212,0.177,-0.04,0.295,0.215,0.18,-0.058,0,0,0
1279,1.335,0.212,0.178,0.316,1.315,0.212,0.178,0.315,0,0,0
1280,1.335,0.287,0.375,-0.053,1.646,0.253,0.26,-0.06,0,0,0
1281,1.335,0.879,1.332,-0.06,0.362,1.133,2.15,1.488,0,0,0
1282,1.335,0.707,1.063,1.441,1.26,0.723,1.087,1.52,0,0,0
1283,1.335,1.302,2.16,1.029,1.831,0.967,1.53,0.696,0,0,0
1284,1.335,1.257,2.108,1.443,1.933,1.18,1.88,1.221,0,0,0
1285,1.335,0.378,0.521,0.23,1.088,0.357,0.563,0.395,0,0,0
1286,1.335,0.371,0.599,0.578,2.934,0.41,0.506,0.963,0,0,0
1287,1.335,0.6,0.801,0.685,0.35,0.787,1.178,1.293,0,0,0
1288,1.335,0.308,0.345,0.137,0.44,0.584,0.775,0.392,0,0,0
1289,1.335,0.671,0.917,0.423,1.012,0.805,1.139,0.472,0,0,0
1290,1.335,0.42,0.69,0.332,1.315,0.417,0.687,0.349,0,0,0
1291,1.335,0.245,0.226,-0.06,1.309,0.246,0.229,-0.06,0,0,0
1292,1.335,0.278,0.312,0.347,1.373,0.266,0.293,0.371,0,0,0
1293,1.335,0.399,0.496,0.1,0.501,0.459,0.776,0.775,0,0,0
1294,1.335,0.867,1.341,0.943,1.053,0.929,1.583,1.154,0,0,0
1295,1.335,0.331,0.462,0.627,1.101,0.356,0.426,0.7,0,0,0
1296,1.335,0.733,1.129,0.72,0.398,1.337,2.206,1.514,2,1,0
1297,1.335,0.35,0.499,-0.059,0.932,0.326,0.387,0.07,0,0,0
1298,1.335,0.325,0.444,0.577,1.958,0.378,0.793,0.53,0,0,0
1299,1.335,0.416,0.522,0.222,0.569,0.586,0.876,0.694,0,0,0
1300,1.335,0.324,0.384,0.301,0.555,0.279,0.349,0.649,0,0,0
1301,1.335,0.251,0.246,-0.037,0.638,0.338,0.404,0.149,0,0,0
1302,1.335,0.617,0.823,0.084,0.639,0.735,1.228,0.776,0,0,0
1303,1.335,0.4,0.5,0.249,1.01,0.348,0.412,0.462,0,0,0
1304,1.335,0.995,1.69,1.19,1.533,0.812,1.367,1.022,0,0,0
1305,1.335,0.44,0.563,0.663,0.174,0.212,0.79,1.248,0,0,0
1306,1.335,0.618,0.89,0.243,1.266,0.595,0.924,0.299,0,0,0
1307,1.335,0.465,0.598,0.198,0.499,0.6,0.948,0.813,0,0,0
1308,1.335,0.429,0.541,-0.06,0.035,1.438,2.339,1.25,0,0,0
1309,1.335,0.212,0.178,1.524,3.31,0.282,0.986,1.256,0,0,0
1310,1.335,0.387,0.467,0.305,1.56,0.359,0.4,0.358,0,0,0
1311,1.335,0.399,0.494,0.197,1.074,0.384,0.512,0.291,0,0,0
1312,1.335,0.305,0.367,0.801,1.729,0.272,0.318,0.942,0,0,0
1313,1.335,0.953,1.529,1.062,1.113,1.13,1.838,1.227,0,0,0
1314,1.335,0.422,0.532,0.27,0.429,0.708,1.022,0.804,0,0,0
1315,1.335,0.53,0.697,0.748,0.438,0.682,0.933,1.133,0,0,0
1316,1.335,1.393,2.281,1.421,1.609,1.199,2.004,1.203,0,0,0
1317,1.335,0.498,0.648,0.293,0.923,0.52,0.645,0.628,0,0,0
1318,1.335,0.807,1.354,1.387,1.409,0.76,1.23,1.317,0,0,0
1319,1.335,1.02,1.722,1.775,2.021,0.888,1.337,1.659,0,0,0
1320,1.335,0.875,1.576,1.633,2.998,1.052,1.55,1.65,0,0,0
1321,1.335,0.39,0.48,-0.055,0.354,0.703,1.1,0.674,0,0,0
1322,1.335,0.643,0.861,0.411,1.043,0.652,0.977,0.504,0,0,0
1323,1.335,0.368,0.472,0.073,0.849,0.317,0.437,0.444,0,0,0
1324,1.335,0.382,0.466,0.101,0.962,0.403,0.471,0.196,0,0,0
1325,1.335,0.464,0.596,0.348,0.878,0.503,0.641,0.685,0,0,0
1326,1.335,0.866,1.309,0.88,0.852,1.112,1.873,1.316,0,0,0
1327,1.335,0.657,0.884,0.669,0.778,0.852,1.314,1.044,0,0,0
1328,1.335,0.414,0.52,0.361,0.773,0.583,0.828,0.634,0,0,0
1329,1.335,0.623,0.834,0.605,0.769,0.801,1.26,1.063,0,0,0
1330,1.335,1.401,2.286,1.523,1.512,1.221,1.988,1.313,0,0,0
1331,1.335,1.008,1.538,0.894,1.334,1.008,1.538,0.894,0,0,0
1332,1.335,0.584,1.017,1.264,1.642,0.595,1.015,1.17,0,0,0
1333,1.335,0.438,0.645,0.383,0.238,0.824,1.323,1.153,0,0,0
1334,1.335,0.693,1.002,1.717,2.18,0.647,0.866,1.893,0,0,0
1335,1.335,0.342,0.508,1.32,1.328,0.342,0.508,1.32,0,0,0
1336,1.335,0.607,0.81,0.393,1.093,0.599,0.908,0.594,0,0,0
1337,1.335,0.452,0.589,0.592,1.241,0.444,0.637,0.614,0,0,0
1338,1.335,0.312,0.452,0.437,2.303,0.331,0.363,0.434,0,0,0
1339,1.335,0.337,0.483,-0.06,0.325,0.238,0.269,0.657,0,0,0
1340,1.335,0.215,0.184,-0.06,0.206,0.694,0.947,0.382,0,0,0
1341,1.335,0.436,0.647,0.371,1.82,0.441,0.515,0.37,0,0,0
1342,1.335,0.711,1.042,0.981,1.077,0.803,1.238,1.244,2,1,0
1343,1.335,0.224,0.199,-0.06,0.229,0.58,0.778,0.366,0,0,0
1344,1.335,0.315,0.435,0.126,1.432,0.301,0.368,0.023,0,0,0
1345,1.335,0.652,1.152,0.773,1.831,0.616,0.918,0.561,0,0,0
1346,1.335,0.331,0.416,0.81,0.557,0.635,0.796,0.715,0,0,0
1347,1.335,0.826,1.36,0.594,1.81,0.706,0.984,0.376,0,0,0
1348,1.335,0.212,0.177,-0.06,0.367,0.361,0.396,-0.055,0,0,0
1349,1.335,0.376,0.462,-0.003,1.027,0.312,0.394,0.287,0,0,0
1350,1.335,0.753,1.342,0.952,1.796,0.801,1.29,0.683,0,0,0
1351,1.335,0.664,0.903,0.828,0.751,1.003,1.479,1.052,0,0,0
1352,1.335,1.002,1.739,0.134,0.097,0.583,0.595,-0.057,0,0,0
1353,1.335,0.212,0.178,-0.06,0.01,1.331,2.24,0.986,0,0,0
1354,1.335,0.375,0.595,0.131,1.501,0.347,0.44,0.066,0,0,0
1355,1.335,1.008,1.604,1.01,0.96,1.178,1.97,1.58,0,0,0
1356,1.335,0.936,1.6,1.106,1.468,0.909,1.479,0.956,0,0,0
1357,1.335,0.562,0.745,0.599,0.622,0.69,1.056,0.972,0,0,0
1358,1.335,0.581,0.876,0.366,1.298,0.582,0.89,0.381,0,0,0
1359,1.335,0.617,1.001,1.556,2.628,0.787,1.164,0.925,0,0,0
1360,1.335,0.322,0.481,0.168,1.397,0.313,0.437,0.138,0,0,0
1361,1.335,0.631,1.124,0.773,1.838,0.612,0.851,0.676,0,0,0
1362,1.335,0.496,0.867,0.525,1.188,0.475,0.832,0.575,0,0,0
1363,1.335,0.212,0.177,0.157,2.639,0.213,0.179,-0.023,0,0,0
1364,1.335,0.658,0.886,0.38,0.454,1.192,1.924,1.15,0,0,0
1365,1.335,1.154,1.958,0.806,0.624,0.229,1.59,1.7,0,0,0
1366,1.335,0.697,0.991,0.408,0.449,1.283,2.134,1.296,0,0,0
1367,1.335,0.479,0.623,0.247,0.975,0.452,0.647,0.589,0,0,0
1368,1.335,0.457,0.791,0.396,1.726,0.452,0.638,0.282,0,0,0
1369,1.335,0.426,0.6,0.467,1.563,0.394,0.519,0.415,0,0,0
1370,1.335,0.539,0.732,0.236,1.062,0.489,0.856,0.412,0,0,0
1371,1.335,0.533,0.701,0.378,0.735,0.646,0.933,0.736,0,0,0
1372,1.335,0.213,0.18,0.22,1.369,0.213,0.179,0.255,0,0,0
1373,1.335,0.243,0.279,0.268,2.286,0.341,0.449,0.2,0,0,0
1374,1.335,0.302,0.347,0.152,0.412,0.536,0.704,0.638,0,0,0
1375,1.335,0.545,0.719,-0.06,0.138,1.439,2.34,1.41,0,0,0
1376,1.335,0.588,0.782,-0.059,0.142,1.321,2.195,1.511,0,0,0
1377,1.335,0.212,0.178,0.156,3.249,0.455,0.352,-0.06,0,0,0
1378,1.335,0.643,0.858,0.447,0.714,0.655,1.001,0.779,0,0,0
1379,1.335,0.434,0.562,1.233,2.822,0.556,0.762,0.656,0,0,0
1380,1.335,0.435,0.455,-0.06,0.81,0.471,0.589,0.046,0,0,0
1381,1.335,0.799,1.427,0.806,2.034,0.745,0.958,0.361,0,0,0
1382,1.335,0.426,0.699,0.542,1.382,0.424,0.667,0.548,0,0,0
1383,1.335,0.658,0.89,0.536,0.381,1.22,2.016,1.363,0,0,0
1384,1.335,0.498,0.647,-0.06,0.847,0.543,0.726,0.333,0,0,0
1385,1.335,0.215,0.19,0.205,2.481,0.253,0.24,0.118,0,0,0
1386,1.335,0.744,1.205,0.809,1.145,0.844,1.234,0.931,0,0,0
1387,1.335,0.427,0.54,0.497,0.416,0.724,1.024,1.028,0,0,0
1388,1.335,0.213,0.179,-0.061,0.251,0.495,0.616,0.213,0,0,0
1389,1.335,0.66,0.897,0.521,0.848,0.79,1.148,0.8,0,0,0
1390,1.335,0.437,0.723,0.414,0.311,0.604,0.849,1.14,0,0,0
1391,1.335,0.427,0.541,0.09,0.367,0.8,1.154,0.813,0,0,0
1392,1.335,0.733,1.087,0.559,0.847,0.922,1.52,0.973,0,0,0
1393,1.335,0.479,0.626,0.604,1.013,0.432,0.691,0.814,0,0,0
1394,1.335,0.629,0.842,0.198,0.347,1.089,1.722,1.332,0,0,0
1395,1.335,0.359,0.593,0.972,1.351,0.357,0.592,0.96,0,0,0
1396,1.335,1.023,1.414,1.915,2.946,1.01,1.417,1.861,0,0,0
1397,1.335,0.67,1.021,0.761,0.278,1.158,1.92,1.54,5,99,0
1398,1.335,0.212,0.177,-0.061,0.018,0.214,0.263,0.265,0,0,0
1399,1.335,0.754,1.316,0.748,1.463,0.638,1.018,0.659,0,0,0
1400,1.335,0.265,0.274,-0.06,0.256,0.705,0.914,0.447,0,0,0
1401,1.335,0.455,0.585,0.693,3.134,0.32,0.416,0.602,0,0,0
1402,1.335,0.472,0.753,-0.057,0.976,0.306,0.481,0.386,0,0,0
1403,1.335,0.212,0.178,-0.06,1.02,0.212,0.178,-0.059,0,0,0
1404,1.335,0.461,0.702,0.248,0.905,0.337,0.506,0.764,0,0,0
1405,1.335,0.935,1.545,1.11,1.325,0.935,1.545,1.11,2,4,0
1406,1.335,0.47,0.8,0.518,1.645,0.479,0.61,0.502,0,0,0
1407,1.335,0.57,0.783,0.169,0.676,0.494,0.959,0.932,0,0,0
1408,1.335,0.922,1.454,1.567,1.757,0.8,1.316,1.317,0,0,0
1409,1.335,0.445,0.783,0.742,0.886,0.347,0.538,1.415,0,0,0
1410,1.335,0.213,0.18,0.062,0.321,0.587,0.77,0.419,0,0,0
1411,1.335,0.685,0.95,1.006,0.582,0.891,1.511,1.662,0,0,0
1412,1.335,0.618,0.825,-0.06,0.148,1.434,2.316,1.476,0,0,0
1413,1.335,0.903,1.478,0.928,1.085,1.009,1.729,1.179,0,0,0
1414,1.335,0.513,0.857,0.711,1.7,0.481,0.679,0.654,0,0,0
1415,1.335,0.455,0.772,0.303,1.644,0.468,0.652,0.205,0,0,0
1416,1.335,0.529,0.91,0.7,1.784,0.512,0.721,0.595,0,0,0
1417,1.335,0.604,0.807,1.65,3.243,0.779,1.183,0.72,0,0,0
1418,1.335,0.462,0.593,-0.059,0.321,0.881,1.443,0.831,0,0,0
1419,1.335,0.683,1.233,1.146,1.664,0.741,1.319,0.971,0,0,0
1420,1.335,0.515,0.679,-0.054,0.422,0.418,0.709,1.155,0,0,0
1421,1.335,0.539,0.927,0.367,0.501,0.401,0.582,1.915,0,0,0
1422,1.335,0.34,0.413,0.611,1.031,0.399,0.49,0.827,0,0,0
1423,1.335,0.509,0.666,0.804,0.547,0.68,0.979,1.278,0,0,0
1424,1.335,0.613,0.823,0.538,0.891,0.608,0.967,1.003,0,0,0
1425,1.335,0.799,1.296,1.062,1.113,0.993,1.496,1.261,0,0,0
1426,1.335,0.509,0.986,1.126,1.474,0.531,1.031,1.109,0,0,0
1427,1.335,0.433,0.546,0.093,1.083,0.403,0.58,0.23,0,0,0
1428,1.335,0.765,1.227,1.495,1.211,0.875,1.304,1.647,0,0,0
1429,1.335,0.457,0.61,0.217,0.814,0.356,0.564,0.688,0,0,0
1430,1.335,0.42,0.515,-0.06,0.61,0.329,0.513,0.471,0,0,0
1431,1.335,0.512,0.671,0.354,0.964,0.526,0.696,0.653,0,0,0
1432,1.335,0.648,1.092,-0.059,0.402,0.36,0.667,1.421,0,0,0
1433,1.335,0.473,0.809,0.309,1.737,0.483,0.606,0.189,0,0,0
1434,1.335,0.528,0.694,0.268,0.449,0.695,1.171,1.017,0,0,0
1435,1.335,0.322,0.369,-0.06,0.242,0.536,0.938,0.621,0,0,0
1436,1.335,0.531,0.733,0.742,0.892,0.51,0.688,1.299,0,0,0
1437,1.335,1.02,1.72,1.04,1.66,0.923,1.495,0.723,0,0,0
1438,1.335,0.393,0.647,0.102,0.745,0.22,0.474,0.787,0,0,0
1439,1.335,0.391,0.482,0.184,0.554,0.559,0.838,0.662,0,0,0
1440,1.335,0.376,0.456,0.019,0.628,0.524,0.74,0.402,0,0,0
1441,1.335,0.419,0.657,1.212,2.274,0.495,0.872,1.047,0,0,0
1442,1.335,0.719,1.218,0.863,1.648,0.66,1.009,0.694,0,0,0
1443,1.335,0.227,0.212,0.763,2.919,0.427,0.602,0.289,0,0,0
1444,1.335,0.335,0.512,0.282,2.159,0.386,0.364,0.015,0,0,0
1445,1.335,0.803,1.366,1.532,2.414,0.784,1.277,0.891,0,0,0
1446,1.335,0.327,0.496,1.6,1.788,0.425,0.742,1.915,0,0,0
1447,1.335,0.337,0.505,0.097,1.655,0.336,0.385,-0.058,0,0,0
1448,1.335,0.354,0.426,0.05,0.844,0.286,0.338,0.473,0,0,0
1449,1.335,0.439,0.568,-0.06,0.569,0.388,0.655,0.788,0,0,0
1450,1.335,0.265,0.308,0.031,0.221,0.655,0.939,0.611,0,0,0
1451,1.335,0.316,0.36,0.145,0.55,0.454,0.62,0.527,0,0,0
1452,1.335,0.526,0.895,0.458,1.596,0.502,0.668,0.402,1,2,2763
1453,1.335,0.335,0.391,-0.06,0.133,0.803,1.332,0.764,0,0,0
1454,1.335,0.546,0.967,0.37,1.099,0.496,0.882,0.538,0,0,0
1455,1.335,0.318,0.438,0.056,1.489,0.304,0.337,0.02,0,0,0
1456,1.335,0.35,0.543,0.06,1.489,0.328,0.392,-0.048,0,0,0
1457,1.335,0.511,0.812,0.432,0.472,1.031,1.827,1.23,0,0,0
1458,1.335,0.779,1.28,1.344,1.911,0.878,1.586,1.063,0,0,0
1459,1.335,0.646,0.957,1.661,2.194,0.86,1.521,1.061,0,0,0
1460,1.335,0.297,0.327,-0.06,0.289,0.699,1.035,0.572,0,0,0
1461,1.335,0.449,0.574,0.248,0.459,0.697,1.059,0.783,0,0,0
1462,1.335,0.641,0.857,0.466,4.023,0.305,0.25,0.537,0,0,0
1463,1.335,0.601,0.801,0.25,0.894,0.631,0.913,0.544,0,0,0
1464,1.335,0.402,0.503,0.252,0.943,0.356,0.429,0.486,0,0,0
1465,1.335,0.212,0.178,0.142,1.669,0.212,0.178,-0.026,0,0,0
1466,1.335,0.401,0.493,-0.061,0.433,0.47,0.817,0.561,0,0,0
1467,1.335,0.49,0.636,0.272,0.546,0.669,1.091,0.807,0,0,0
1468,1.335,0.493,0.642,0.49,0.584,0.591,1.016,0.936,0,0,0
1469,1.335,0.338,0.418,0.123,0.681,0.351,0.529,0.448,0,0,0
1470,1.335,0.406,0.605,0.049,1.349,0.406,0.586,0.031,0,0,0
1471,1.335,0.689,0.989,1.489,1.082,0.708,1.154,1.642,2,2,0
1472,1.335,0.542,0.715,0.912,0.919,0.565,0.79,0.992,0,0,0
1473,1.335,0.572,0.978,0.708,1.756,0.579,0.679,0.553,0,0,0
1474,1.335,0.352,0.552,0.304,0.141,0.394,0.485,0.864,0,0,0
1475,1.335,0.438,0.556,0.108,0.475,0.62,1.005,0.762,0,0,0
1476,1.335,0.64,0.861,0.987,0.782,0.656,0.879,1.385,0,0,0
1477,1.335,0.452,0.578,0.099,0.352,0.801,1.296,0.834,0,0,0
1478,1.335,0.571,0.76,0.973,0.701,0.565,0.984,1.336,0,0,0
1479,1.335,0.546,0.721,0.579,0.722,0.656,1.012,0.899,0,0,0
1480,1.335,0.212,0.182,0.447,0.423,0.634,0.758,0.825,0,0,0
1481,1.335,0.747,1.162,1.096,1.07,0.846,1.319,1.218,0,0,0
1482,1.335,0.269,0.278,0.071,0.758,0.337,0.383,0.031,0,0,0
1483,1.335,0.447,0.569,0.087,0.385,0.804,1.15,0.602,0,0,0
1484,1.335,0.658,1.127,0.668,1.268,0.715,1.186,0.705,0,0,0
1485,1.335,0.365,0.44,-0.041,0.336,0.643,0.989,0.637,0,0,0
1486,1.335,1.148,1.915,1.129,1.336,1.148,1.915,1.129,0,0,0
1487,1.335,0.272,0.357,0.374,2.227,0.401,0.499,0.02,0,0,0
1488,1.335,0.245,0.28,0.309,1.144,0.238,0.261,0.392,0,0,0
1489,1.335,0.277,0.351,0.088,1.484,0.254,0.32,-0.001,0,0,0
1490,1.335,0.556,0.822,0.861,1.102,0.504,0.857,0.989,0,0,0
1491,1.335,0.456,0.585,0.263,0.859,0.426,0.563,0.567,0,0,0
1492,1.335,1.036,1.766,1.786,2.395,1.048,1.649,1.215,0,0,0
1493,1.335,0.4,0.487,0.126,1.337,0.4,0.487,0.126,0,0,0
1494,1.335,0.429,0.54,0.105,0.899,0.405,0.532,0.35,0,0,0
1495,1.335,1.152,1.875,1.29,1.274,1.173,1.927,1.384,0,0,0
1496,1.335,0.224,0.199,0.234,1.28,0.224,0.198,0.233,0,0,0
1497,1.335,0.539,0.94,0.966,1.414,0.528,0.955,0.956,0,0,0
1498,1.335,0.984,1.834,1.248,1.965,1.328,2.193,1.155,0,0,0
1499,1.335,0.321,0.37,0.25,0.413,0.6,0.852,0.604,0,0,0
1500,1.335,0.528,0.7,0.527,0.791,0.561,0.878,0.848,0,0,0
1501,1.335,1.223,2.053,1.221,1.371,1.23,2.057,1.205,0,0,0
1502,1.335,0.442,0.757,0.556,2.029,0.45,0.553,0.296,0,0,0
1503,1.335,0.213,0.179,-0.059,0.295,0.469,0.644,0.271,0,0,0
1504,1.335,0.234,0.225,0.104,0.43,0.555,0.724,0.522,0,0,0
1505,1.335,0.635,1.126,0.846,1.975,0.573,0.847,0.542,0,0,0
1506,1.335,0.574,0.762,0.258,0.746,0.572,0.949,0.645,0,0,0
1507,1.335,0.212,0.281,1.256,1.662,0.212,0.87,1.232,0,0,0
1508,1.335,0.516,0.677,0.313,0.699,0.56,0.919,0.743,0,0,0
1509,1.335,0.894,1.538,0.976,1.619,0.826,1.245,0.851,0,0,0
1510,1.335,1.269,2.119,1.251,1.859,1.079,1.69,0.863,2,4,0
1511,1.335,0.514,0.675,0.449,0.451,0.722,1.124,0.976,0,0,0
1512,1.335,0.44,0.755,0.447,0.36,0.277,0.362,0.989,0,0,0
1513,1.335,0.272,0.284,0.16,0.841,0.339,0.432,0.042,0,0,0
1514,1.335,0.61,1.092,0.943,1.644,0.614,1.158,0.871,0,0,0
1515,1.335,0.828,1.387,0.782,0.791,1.302,2.06,1.213,0,0,0
1516,1.335,0.852,1.51,0.998,1.855,0.836,1.245,0.834,0,0,0
1517,1.335,0.321,0.368,0.008,0.432,0.581,0.84,0.552,0,0,0
1518,1.335,0.655,1.005,1.669,2.519,0.69,1.088,1.151,0,0,0
1519,1.335,0.582,0.775,0.537,0.687,0.666,1.098,0.959,0,0,0
1520,1.335,0.212,0.177,0.362,2.931,0.49,0.418,-0.049,0,0,0
1521,1.335,0.411,0.521,-0.048,0.982,0.331,0.402,0.117,0,0,0
1522,1.335,0.369,0.46,0.993,3.388,0.522,0.697,0.652,0,0,0
1523,1.335,0.555,0.735,0.174,0.344,0.722,1.008,0.951,0,0,0
1524,1.335,0.64,0.925,0.668,0.844,0.666,0.988,1.233,1,4,2710
1525,1.335,0.316,0.457,1.129,2.934,0.71,1.055,0.714,0,0,0
1526,1.335,0.5,0.811,0.42,1.598,0.517,0.621,0.293,0,0,0
1527,1.335,1.437,2.338,1.526,1.846,1.244,2.068,1.278,0,0,0
1528,1.335,0.36,0.559,-0.051,1.07,0.323,0.498,0.246,0,0,0
1529,1.335,0.311,0.454,0.59,2.213,0.3,0.489,0.383,0,0,0
1530,1.335,0.31,0.349,0.269,1.149,0.331,0.382,0.366,0,0,0
1531,1.335,0.967,1.491,0.761,1.011,1.159,1.943,1.142,0,0,0
1532,1.335,0.39,0.488,-0.058,0.908,0.32,0.424,0.199,0,0,0
1533,1.335,0.212,0.207,1.582,2.009,0.371,0.703,1.214,0,0,0
1534,1.335,0.635,0.852,1.084,3.092,0.675,0.921,0.35,0,0,0
1535,1.335,0.333,0.388,-0.051,0.472,0.575,0.806,0.442,0,0,0
1536,1.335,0.212,0.177,-0.059,0.088,0.262,0.261,-0.032,0,0,0
1537,1.335,0.334,0.381,0.695,1.25,0.326,0.384,0.606,0,0,0
1538,1.335,0.453,0.579,0.276,1.1,0.43,0.613,0.349,0,0,0
1539,1.335,0.586,0.819,0.951,1.028,0.598,0.826,1.25,0,0,0
1540,1.335,0.212,0.177,1.629,2.532,1.209,2.019,0.858,0,0,0
1541,1.335,0.494,0.715,0.524,1.113,0.471,0.803,0.548,0,0,0
1542,1.335,1.335,2.197,1.41,1.979,1.032,1.564,1.096,0,0,0
1543,1.335,0.963,1.525,0.011,0.517,1.439,2.34,1.247,0,0,0
1544,1.335,0.637,0.922,1.557,2.099,0.589,1.029,0.995,0,0,0
1545,1.335,0.244,0.282,0.692,2.075,0.285,0.382,0.607,0,0,0
1546,1.335,0.212,0.178,-0.048,0.411,0.234,0.23,0.518,0,0,0
1547,1.335,0.212,0.177,-0.06,0.398,0.213,0.179,-0.052,0,0,0
1548,1.335,0.414,0.525,0.124,1.096,0.397,0.604,0.331,0,0,0
1549,1.335,0.5,0.651,0.148,0.626,0.606,0.965,0.637,0,0,0
1550,1.335,0.525,0.684,0.213,1.039,0.507,0.755,0.265,0,0,0
1551,1.335,0.342,0.404,0.097,0.915,0.339,0.38,0.334,0,0,0
1552,1.335,0.351,0.547,1.519,3.082,0.849,1.245,0.745,0,0,0
1553,1.335,0.327,0.452,0.294,1.834,0.347,0.391,0.28,0,0,0
1554,1.335,0.456,0.583,0.008,0.861,0.476,0.665,0.357,0,0,0
1555,1.335,0.258,0.267,-0.06,0.32,0.498,0.75,0.45,0,0,0
1556,1.335,0.342,0.446,0.118,0.917,0.235,0.274,0.394,0,0,0
1557,1.335,0.564,0.766,0.108,0.953,0.523,0.916,0.525,0,0,0
1558,1.335,0.499,0.652,0.003,0.449,0.736,1.179,0.894,0,0,0
1559,1.335,0.796,1.203,0.957,0.727,1.032,1.778,1.547,0,0,0
1560,1.335,0.397,0.493,0.342,1.292,0.398,0.495,0.357,1,4,2669
1561,1.335,0.408,0.508,0.286,1.067,0.446,0.56,0.473,0,0,0
1562,1.335,0.981,1.527,1.052,1.082,1.153,1.841,1.353,2,1,0
1563,1.335,0.523,0.717,0.56,0.477,0.508,0.874,1.158,0,0,0
1564,1.335,0.539,0.711,0.175,0.29,0.913,1.52,1.11,0,0,0
1565,1.335,0.486,0.63,-0.054,0.315,0.447,0.793,1.076,0,0,0
1566,1.335,0.68,0.945,0.524,0.927,0.724,1.173,0.85,0,0,0
1567,1.335,0.213,0.18,0.085,0.752,0.312,0.357,0.205,0,0,0
1568,1.335,0.27,0.281,0.158,0.682,0.426,0.531,0.305,0,0,0
1569,1.335,0.404,0.562,0.377,0.28,0.719,1.17,0.948,0,0,0
1570,1.335,0.477,0.64,0.322,1.059,0.437,0.634,0.58,0,0,0
1571,1.335,0.361,0.577,0.915,1.599,0.327,0.476,0.923,0,0,0
1572,1.335,1.086,1.832,1.684,1.587,0.908,1.668,1.505,0,0,0
1573,1.335,0.669,0.924,0.488,0.836,0.939,1.408,1.169,5,99,0
1574,1.335,0.491,0.766,0.301,1.057,0.467,0.793,0.491,0,0,0
1575,1.335,0.431,0.656,0.25,0.241,1.021,1.636,1.034,0,0,0
1576,1.335,0.481,0.622,0.024,0.735,0.55,0.848,0.467,0,0,0
1577,1.335,0.237,0.22,-0.06,0.399,0.522,0.692,0.258,0,0,0
1578,1.335,0.853,1.426,1.112,1.043,1.113,1.779,1.491,0,0,0
1579,1.335,0.685,1.15,1.543,2.502,0.793,1.248,0.765,0,0,0
1580,1.335,0.212,0.177,0.038,0.867,0.212,0.177,0.1,0,0,0
1581,1.335,0.587,0.778,0.998,1.123,0.612,0.816,0.861,0,0,0
1582,1.335,0.326,0.372,-0.055,0.45,0.498,0.734,0.434,0,0,0
1583,1.335,0.435,0.544,0.242,1.021,0.432,0.524,0.045,0,0,0
1584,1.335,1.054,1.589,-0.019,0.609,1.44,2.341,1.247,0,0,0
1585,1.335,0.9,1.343,0.261,0.539,1.323,2.08,1.247,0,0,0
1586,1.335,0.288,0.352,0.827,0.521,0.539,0.708,1.092,0,0,0
1587,1.335,0.212,0.177,-0.043,1.332,0.212,0.177,-0.043,0,0,0
1588,1.335,0.399,0.658,0.242,0.111,0.244,0.19,0.688,0,0,0
1589,1.335,0.918,1.478,1.015,1.074,1.128,1.785,1.296,1,4,2643
1590,1.335,0.523,0.672,-0.06,0.756,0.581,0.863,0.472,0,0,0
1591,1.335,0.564,0.75,-0.061,0.374,0.505,0.749,1.317,0,0,0
1592,1.335,0.227,0.324,0.496,1.695,0.213,0.509,0.329,0,0,0
1593,1.335,0.587,0.972,0.633,1.518,0.543,0.735,0.578,0,0,0
1594,1.335,0.34,0.395,0.476,1.349,0.339,0.391,0.48,0,0,0
1595,1.335,0.412,0.52,0.377,0.965,0.428,0.525,0.48,0,0,0
1596,1.335,0.589,0.787,0.756,0.974,0.604,0.799,0.655,0,0,0
1597,1.335,0.371,0.59,0.31,1.617,0.4,0.589,0.182,0,0,0
1598,1.335,0.665,0.907,0.405,0.903,0.703,1.215,0.874,0,0,0
1599,1.335,0.527,0.695,0.998,3.226,0.567,0.742,0.238,0,0,0
1600,1.335,1.27,2.105,1.32,1.678,1.035,1.778,1.09,0,0,0
1601,1.335,0.585,0.778,0.32,0.965,0.598,0.803,0.502,0,0,0
1602,1.335,0.451,0.575,0.077,1.033,0.451,0.564,0.321,0,0,0
1603,1.335,0.212,0.178,-0.058,0.26,0.332,0.333,0.323,0,0,0
1604,1.335,0.271,0.284,0.09,1.225,0.274,0.288,0.121,0,0,0
