id,ra,dec,xpix,ypix,FOURSTARKs_tot,K_flag,K_star,K_fluxrad,totmask,FOURSTARKs,eFOURSTARKs,VIMOSU,eVIMOSU,VIMOSB,eVIMOSB,VIMOSV,eVIMOSV,VIMOSR,eVIMOSR,VIMOSI,eVIMOSI,VIMOSz,eVIMOSz,FOURSTARJ1,eFOURSTARJ1,FOURSTARJ,eFOURSTARJ,IRAC1,eIRAC1,IRAC2,eIRAC2,IRAC3,eIRAC3,IRAC4,eIRAC4
1470,34.893032,-5.580153,2191.42,505.92,6.733,0,0.77,0.898,0,5.353,0.81,-0.071,0.115,-0.006,0.099,0.188,0.169,0.33,0.162,0.063,0.215,0.487,0.533,-0.456,0.603,-0.026,0.682,0.92,0.672,1.875,1.041,3.597,6.342,-15.204,7.376
1471,34.937756,-5.580288,1390.22,503.51,13.069,0,0.07,2.621,0,9.972,0.73,0.083,0.115,0.304,0.099,0.515,0.169,1.295,0.162,1.008,0.215,1.756,0.533,0.899,0.533,1.28,0.593,16.857,0.944,19.28,1.273,25.287,6.275,5.526,6.42
1472,34.986824,-5.580211,511.17,504.86,12.319,0,0.41,2.734,0,8.558,0.906,2.434,0.116,2.968,0.121,3.46,0.17,4.989,0.162,7.766,0.25,8.248,0.615,7.46,0.673,8.484,0.812,9.414,0.917,4.808,1.25,9.775,5.574,1.029,6.392
1473,34.965431,-5.580412,894.39,501.26,15.285,0,0.08,2.36,0,11.607,0.725,1.589,0.115,1.953,0.099,2.383,0.169,3.925,0.162,6.539,0.215,7.195,0.533,6.85,0.517,7.538,0.607,8.794,1.251,9.21,1.78,27.797,6.702,-2.955,8.212
1474,34.983627,-5.580285,568.46,503.53,10.886,0,0.81,2.149,0,8.949,1.112,1.223,0.116,1.535,0.134,1.64,0.17,2.01,0.162,3.688,0.25,4.822,0.615,5.661,0.833,6.395,0.937,8.788,1.003,10.673,1.384,6.626,6.458,-0.004,7.06
1475,34.988457,-5.580535,481.96,499.02,69.999,0,0.03,3.185,0,44.957,0.819,2.671,0.164,2.999,0.172,3.979,0.235,5.233,0.182,12.897,0.267,14.516,0.652,18.305,0.6,23.015,0.726,46.529,0.859,33.495,1.22,21.517,6.654,15.406,5.754
1476,34.907421,-5.580558,1933.67,498.64,17.038,0,0.14,2.484,0,12.567,0.729,2.092,0.116,2.519,0.099,3.17,0.169,4.097,0.162,7.42,0.215,7.757,0.554,7.742,0.533,10.281,0.589,10.366,1.161,2.393,1.504,33.847,7.192,-0.798,6.725
1477,34.906609,-5.580459,1948.25,500.43,4.584,0,0.47,2.268,0,5.093,0.726,1.119,0.116,1.389,0.099,3.016,0.17,3.673,0.162,4.057,0.215,3.855,0.534,4.568,0.539,3.953,0.58,-1.351,0.915,0.618,1.042,10.422,5.278,9.065,4.744
1478,34.911926,-5.580621,1852.93,497.52,13.223,0,0.4,2.228,0,10.467,0.719,-0.064,0.116,-0.048,0.099,0.058,0.17,0.007,0.163,0.434,0.215,0.924,0.535,1.776,0.535,3.588,0.606,17.325,1.123,15.462,1.739,6.877,7.454,8.345,7.366
1479,35.011723,-5.580609,65.1,497.63,11.83,0,0.11,2.664,1,8.115,0.731,-0.393,0.164,-0.418,0.172,-0.509,0.235,-1.244,0.362,-1.726,0.428,0.109,1.071,2.052,0.557,3.663,0.639,16.094,0.471,19.446,0.57,26.934,5.926,6.193,7.15
1480,34.95842,-5.580873,1020.01,492.98,29.936,0,0.0,3.926,0,15.438,0.732,0.419,0.116,0.724,0.099,1.302,0.169,1.232,0.162,1.961,0.215,2.39,0.534,3.215,0.527,6.261,0.585,28.449,0.826,33.472,1.174,42.679,5.696,33.136,5.632
1481,34.980774,-5.581007,619.55,490.53,44.512,0,0.02,3.324,0,28.124,1.077,1.397,0.116,1.728,0.121,2.191,0.169,3.291,0.162,6.397,0.25,8.668,0.614,11.831,0.894,12.266,0.678,35.901,0.942,31.326,1.471,27.227,5.982,41.22,6.39
1482,34.913689,-5.581402,1821.39,483.46,47.042,0,0.04,2.851,0,31.759,0.726,0.366,0.115,0.537,0.099,0.618,0.169,1.353,0.162,3.182,0.215,4.568,0.533,7.745,0.493,9.027,0.554,53.922,0.835,51.384,1.142,22.608,5.851,41.891,5.298
1483,34.970043,-5.581174,811.79,487.55,4.019,0,0.56,1.482,0,3.941,0.728,-0.078,0.116,-0.468,0.099,0.076,0.17,0.031,0.162,-0.875,0.215,-0.616,0.534,1.746,0.521,2.673,0.541,3.517,0.652,5.555,1.018,-6.817,4.381,0.206,4.802
1484,34.952419,-5.581439,1127.5,482.78,6.324,0,0.62,2.399,0,5.502,0.713,0.804,0.14,1.315,0.098,1.628,0.169,3.04,0.162,4.159,0.214,3.827,0.533,5.036,0.506,3.325,0.544,3.006,0.734,0.728,1.053,-14.533,4.494,-0.892,5.184
1485,34.952866,-5.581434,1119.57,482.89,6.703,0,0.69,3.322,0,4.895,0.714,1.003,0.162,1.059,0.099,1.607,0.169,1.527,0.162,2.816,0.215,2.847,0.534,4.503,0.503,3.227,0.559,3.758,0.682,0.984,0.969,-5.06,4.138,-12.589,4.684
1486,34.907753,-5.581664,1927.68,478.73,26.131,0,0.03,2.528,0,19.645,0.714,2.743,0.116,3.173,0.099,4.579,0.17,5.962,0.163,10.871,0.215,10.978,0.535,12.851,0.498,13.908,0.552,19.083,1.117,9.454,1.549,34.555,7.415,20.021,6.665
1487,34.887821,-5.582263,2284.76,467.93,53.089,0,0.04,3.181,0,33.68,1.062,-0.197,0.115,0.088,0.099,0.339,0.169,0.551,0.181,1.631,0.215,2.485,0.533,4.527,0.747,14.366,0.915,46.197,0.623,50.496,0.895,42.223,5.465,6.947,6.081
1488,34.996975,-5.488124,329.15,2162.39,23.105,3,0.0,3.622,0,14.66,0.664,0.32,0.164,1.228,0.122,-999.0,9999.0,5.357,0.164,8.556,0.303,8.292,0.617,10.505,0.465,11.435,0.509,7.049,0.183,4.673,0.213,12.556,2.728,9.858,2.237
1489,34.895527,-5.582261,2146.74,467.99,3.152,0,0.53,1.928,0,3.758,0.685,0.984,0.115,1.162,0.099,1.23,0.169,1.297,0.162,2.62,0.215,2.86,0.533,3.019,0.503,3.587,0.522,4.479,1.253,5.071,1.46,19.42,9.224,-9.652,10.03
1490,34.975487,-5.582474,714.31,464.14,23.665,0,0.97,2.045,0,18.487,0.868,-0.025,0.132,-0.078,0.145,0.076,0.2,0.311,0.184,1.554,0.25,2.854,0.615,6.812,0.611,9.16,0.664,26.975,1.182,27.949,1.845,2.668,7.863,19.973,8.726
1491,34.928509,-5.582602,1555.89,461.87,17.18,0,0.0,3.799,0,9.59,0.684,2.149,0.146,2.394,0.115,2.978,0.218,4.145,0.187,6.949,0.215,7.141,0.535,7.723,0.494,8.685,0.523,7.199,0.734,7.505,1.429,-6.717,5.64,-10.061,5.556
1492,34.913776,-5.582716,1819.83,459.8,24.828,0,0.01,2.687,0,17.458,0.672,0.087,0.152,0.052,0.117,0.049,0.231,0.175,0.197,0.901,0.215,1.332,0.533,2.322,0.485,6.13,0.524,34.276,0.832,42.579,1.137,35.634,5.943,41.535,5.276
1493,34.987526,-5.582777,498.62,458.67,26.536,0,0.0,3.941,0,14.867,0.818,1.202,0.164,1.759,0.172,2.131,0.235,2.45,0.21,4.094,0.303,3.069,0.755,6.032,0.529,8.488,0.634,17.217,0.684,17.252,1.115,9.007,5.6,-0.462,5.27
1494,34.999062,-5.582735,291.96,459.4,10.856,0,0.08,2.792,0,8.068,0.691,2.48,0.164,2.602,0.172,3.037,0.235,2.993,0.21,3.974,0.428,4.399,1.071,5.168,0.48,4.617,0.535,6.187,0.428,4.838,0.524,-20.216,4.613,21.971,5.893
1495,34.959087,-5.58276,1008.08,459.0,4.407,0,0.67,1.929,0,3.837,0.686,-999.0,9999.0,1.204,0.129,1.045,0.234,1.229,0.209,1.713,0.214,0.402,0.533,2.368,0.489,3.549,0.53,3.185,1.177,1.109,1.673,-0.545,7.932,0.043,8.641
1496,34.91531,-5.582847,1792.35,457.45,4.928,0,0.75,0.846,0,4.251,0.675,-0.103,0.162,0.013,0.121,0.266,0.235,-0.009,0.208,0.024,0.227,0.136,0.567,-0.531,0.481,-0.365,0.538,-0.226,0.955,-0.179,1.225,8.782,6.353,7.638,5.916
1497,34.973969,-5.582881,741.52,456.81,14.766,0,0.05,2.703,0,9.968,0.794,3.825,0.164,4.45,0.172,4.506,0.235,5.378,0.21,8.867,0.257,7.955,0.68,11.32,0.558,8.693,0.657,8.21,1.156,5.955,1.803,-3.995,7.739,9.344,8.476
1498,34.927822,-5.582921,1568.18,456.12,12.256,0,0.09,2.567,0,8.753,0.677,-0.074,0.164,0.377,0.121,0.57,0.235,0.488,0.21,1.082,0.223,1.173,0.581,1.761,0.519,3.78,0.54,12.672,0.906,12.905,1.624,-22.633,6.314,10.662,5.798
1499,34.954132,-5.583006,1096.86,454.58,8.899,0,0.55,2.047,0,7.257,0.681,0.062,0.164,-0.029,0.121,0.119,0.235,0.186,0.21,0.53,0.238,-0.508,0.625,0.36,0.491,2.832,0.517,12.951,1.121,11.725,1.593,3.421,6.799,4.23,7.514
1500,34.991299,-5.583165,431.01,451.68,36.962,0,0.96,2.121,0,28.847,0.682,0.183,0.164,0.41,0.172,1.397,0.235,2.173,0.21,6.968,0.428,8.253,1.071,11.059,0.476,14.666,0.518,24.922,0.457,17.218,1.311,11.514,5.63,14.6,5.785
1501,34.99559,-5.58306,354.15,453.55,7.685,0,0.45,2.08,0,6.782,0.679,0.108,0.164,-0.004,0.172,0.168,0.235,0.142,0.216,0.435,0.428,0.35,1.071,1.457,0.48,2.188,0.531,14.707,0.446,22.29,0.554,14.37,5.335,22.638,6.575
1502,34.970066,-5.582283,811.37,467.57,75.965,0,0.17,2.87,0,50.995,0.682,0.832,0.116,0.411,0.1,1.5,0.173,1.682,0.165,3.08,0.23,5.012,0.566,14.622,0.495,23.74,0.523,76.085,1.201,79.889,1.638,41.766,6.985,43.052,7.732
1503,34.960899,-5.583323,975.62,448.87,4.035,0,0.5,2.181,0,3.0,0.676,0.969,0.164,1.297,0.121,2.8,0.235,3.257,0.21,3.706,0.293,3.048,0.757,2.688,0.502,3.516,0.529,4.828,1.406,-0.417,1.859,-2.36,8.586,12.593,8.607
1504,34.984802,-5.583575,547.4,444.3,15.079,0,0.75,2.872,0,10.662,0.923,-0.176,0.164,-0.02,0.172,0.072,0.235,0.102,0.255,0.613,0.427,-1.209,1.069,1.189,0.644,4.238,0.678,10.922,0.718,12.03,1.149,12.032,5.283,16.223,5.297
1505,34.985806,-5.583611,529.4,443.66,17.93,0,0.01,2.559,0,13.248,0.863,2.377,0.164,2.945,0.172,6.455,0.235,8.098,0.21,9.984,0.428,8.723,1.07,9.532,0.585,11.094,0.611,4.206,0.778,5.446,1.233,-4.968,5.638,7.753,5.8
1506,34.935844,-5.583831,1424.49,439.75,81.158,0,0.98,1.949,0,65.161,0.691,0.655,0.164,3.688,0.121,12.665,0.235,24.66,0.21,58.794,0.299,66.841,0.759,77.313,0.488,79.827,0.539,29.331,1.041,17.359,1.565,20.318,6.879,14.976,6.599
1507,34.967854,-5.583622,851.02,443.49,2.442,0,0.49,1.468,0,2.331,0.672,0.176,0.164,0.141,0.121,0.393,0.235,0.419,0.21,0.213,0.299,0.356,0.758,0.042,0.482,1.504,0.515,2.983,0.974,2.093,1.521,33.727,6.483,9.773,7.177
1508,34.94846,-5.583901,1198.49,438.48,21.521,0,0.0,5.219,0,9.418,0.675,3.056,0.165,3.779,0.121,4.579,0.236,5.38,0.21,6.706,0.3,8.628,0.76,8.529,0.492,7.802,0.539,5.696,0.464,4.479,0.699,-8.179,2.814,8.413,3.412
1509,34.927395,-5.584104,1575.81,434.83,14.149,0,0.06,2.829,0,9.782,0.69,0.799,0.164,1.102,0.121,1.307,0.235,1.763,0.21,2.992,0.299,2.776,0.759,5.868,0.486,5.764,0.543,6.574,1.209,8.99,1.509,18.106,6.644,-10.576,5.799
1510,34.907734,-5.584353,1928.06,430.34,4.889,0,0.6,2.091,0,3.971,0.675,-0.024,0.164,0.452,0.121,0.645,0.235,0.88,0.21,0.993,0.299,0.828,0.759,2.018,0.474,2.299,0.531,1.617,0.944,0.403,1.219,15.808,7.243,10.616,6.107
1511,34.917606,-5.584556,1751.21,426.7,17.38,0,0.96,1.957,0,14.175,0.675,-0.161,0.164,0.083,0.121,0.814,0.235,1.881,0.209,9.048,0.299,11.545,0.758,15.207,0.474,16.434,0.517,7.537,0.999,6.706,1.255,19.113,6.648,3.164,6.106
1512,34.997856,-5.475822,313.36,2383.84,28.015,0,0.97,2.591,1,20.401,1.375,-999.0,9999.0,0.456,0.173,-999.0,9999.0,0.99,0.369,1.533,0.43,1.178,1.076,0.432,1.971,-999.0,9999.0,21.95,0.415,26.03,0.478,39.776,6.214,8.439,6.054
1513,34.994007,-5.584446,382.48,428.6,6.608,0,0.71,1.886,0,5.566,0.661,3.427,0.164,6.41,0.172,9.65,0.235,10.91,0.209,12.119,0.427,9.155,1.069,10.14,0.474,9.21,0.507,0.426,0.479,0.243,0.598,-31.959,5.968,-2.633,6.767
1514,34.968296,-5.470397,843.0,2481.52,1.166,1,0.93,7.045,1,-999.0,9999.0,-0.133,0.115,0.052,0.099,-0.251,0.17,0.147,0.152,-0.283,0.215,0.406,0.532,-999.0,9999.0,-999.0,9999.0,0.108,0.082,0.232,0.099,-4.102,1.142,0.085,1.569
1515,34.899864,-5.584621,2069.0,425.5,4.034,0,0.49,2.137,0,3.599,0.679,0.787,0.164,1.062,0.121,1.036,0.235,1.989,0.209,3.218,0.299,3.19,0.758,3.509,0.482,3.305,0.531,5.113,0.603,0.21,0.663,-10.892,4.97,-3.925,4.559
1516,34.927235,-5.584704,1578.72,424.03,2.691,0,0.72,0.79,0,3.634,0.689,0.159,0.164,0.147,0.121,0.124,0.235,0.183,0.223,0.516,0.299,-0.155,0.759,0.477,0.486,-0.355,0.534,2.219,0.598,4.972,0.731,5.524,3.237,-7.549,2.918
1517,34.948502,-5.478758,1197.65,2331.05,221.633,0,0.15,2.822,1,145.235,0.992,3.707,0.095,6.104,0.077,15.165,0.138,31.174,0.123,51.784,0.175,56.872,0.436,68.952,0.881,75.734,1.902,76.208,0.432,57.583,0.531,38.476,5.304,27.222,6.229
1518,34.956203,-5.472511,1059.66,2443.49,22.627,0,0.74,3.109,1,17.34,3.097,2.034,0.119,2.394,0.099,2.76,0.171,3.541,0.141,4.903,0.216,6.021,0.533,-999.0,9999.0,-999.0,9999.0,17.152,0.446,18.53,0.526,8.063,5.525,10.487,6.204
1519,34.885605,-5.47592,2324.6,2382.1,46798.234,0,1.0,2.736,1,32392.568,2.315,6396.971,0.164,2274.928,0.173,2950.302,0.238,-999.0,9999.0,-999.0,9999.0,5370.779,1.064,-999.0,9999.0,-999.0,9999.0,11035.432,0.489,7491.937,0.579,5406.202,6.165,2807.085,6.715
1520,34.974812,-5.474047,726.26,2415.83,157.206,0,0.9,3.152,1,98.202,2.216,3.739,0.163,6.435,0.121,19.063,0.244,29.236,0.182,43.595,0.25,45.774,0.615,50.029,1.97,-999.0,9999.0,45.547,0.409,38.168,0.481,33.11,6.152,36.795,6.616
1521,35.003361,-5.473691,214.67,2422.19,92.125,0,0.99,3.024,1,59.767,2.349,-999.0,9999.0,10.357,0.172,-999.0,9999.0,28.891,0.368,35.657,0.429,37.84,1.075,-999.0,9999.0,-999.0,9999.0,29.044,0.468,27.637,0.538,13.831,6.998,77.885,7.624
1522,34.974171,-5.473483,737.71,2425.99,120.044,0,0.98,2.704,1,82.752,2.391,0.254,0.162,0.45,0.121,2.102,0.244,4.583,0.166,18.146,0.25,21.444,0.615,-999.0,9999.0,-999.0,9999.0,71.353,0.414,46.655,0.487,40.084,5.949,25.784,6.536
1523,34.911259,-5.47354,1865.01,2424.97,19.946,0,0.67,2.881,1,13.689,2.195,1.016,0.116,1.209,0.099,1.389,0.17,1.703,0.152,2.761,0.222,3.152,0.533,-999.0,9999.0,-999.0,9999.0,17.779,0.409,19.153,0.488,18.38,4.589,14.896,5.347
1524,34.93367,-5.473491,1463.44,2425.86,85.211,0,0.2,3.179,1,55.01,2.079,2.062,0.116,2.868,0.099,3.739,0.17,5.066,0.141,8.342,0.216,10.909,0.533,-999.0,9999.0,-999.0,9999.0,96.35,0.432,113.275,0.505,96.428,6.534,53.888,7.124
1525,34.956863,-5.473942,1047.81,2417.74,5.555,0,0.63,1.47,1,3.817,1.684,-0.025,0.116,0.481,0.099,0.867,0.17,0.833,0.141,1.073,0.216,0.166,0.532,-1.409,1.968,-999.0,9999.0,6.53,0.783,10.926,0.94,3.459,9.59,-10.673,11.119
1526,34.910202,-5.473456,1883.94,2426.48,29.631,0,0.95,2.562,1,20.962,2.222,0.218,0.116,0.163,0.099,0.5,0.171,0.777,0.152,2.234,0.216,2.238,0.533,-999.0,9999.0,-999.0,9999.0,23.887,0.473,18.38,0.554,19.053,5.265,-5.982,6.341
1527,34.886833,-5.473558,2302.65,2424.63,15.395,0,0.74,1.645,1,10.842,3.636,6.167,0.165,6.695,0.173,9.1,0.238,9.785,0.221,12.057,0.427,15.405,1.066,-999.0,9999.0,-999.0,9999.0,52.467,0.688,17.171,0.802,19.167,8.633,-22.849,9.506
1528,34.971977,-5.582247,777.13,468.22,39.796,3,0.53,3.06,0,24.493,0.724,0.194,0.116,0.275,0.121,0.722,0.17,1.74,0.163,5.841,0.25,7.136,0.615,10.514,0.512,12.611,0.601,21.114,0.673,14.624,1.157,10.215,4.829,6.865,4.73
1529,35.011597,-5.474988,67.13,2398.82,1877.589,0,0.04,4.573,1,853.578,1.566,-999.0,9999.0,42.883,0.172,-999.0,9999.0,-999.0,9999.0,401.746,0.429,461.549,1.075,517.006,1.97,-999.0,9999.0,357.324,0.421,268.862,0.479,154.721,6.631,82.285,6.099
1530,34.935879,-5.47351,1423.8,2425.52,32.83,0,0.89,3.54,1,21.508,2.051,1.317,0.115,1.841,0.099,1.814,0.17,2.582,0.14,4.36,0.215,5.702,0.532,-999.0,9999.0,-999.0,9999.0,26.253,0.421,28.947,0.499,16.966,5.735,14.599,7.972
1531,34.972366,-5.582836,770.17,457.63,130.829,2,0.07,2.959,0,83.027,0.735,0.526,0.164,0.68,0.172,2.604,0.235,5.831,0.21,23.492,0.25,27.279,0.64,37.401,0.509,44.686,0.635,89.034,0.993,61.634,1.759,20.33,7.609,16.219,7.936
1532,34.985996,-5.473811,525.85,2420.06,197.821,0,0.95,3.639,1,108.495,2.687,2.511,0.163,6.55,0.121,24.418,0.244,36.987,0.182,53.904,0.25,56.478,0.616,-999.0,9999.0,-999.0,9999.0,47.293,0.443,38.304,0.503,23.5,7.11,14.874,7.07
1533,34.989571,-5.475662,461.8,2386.73,13.415,0,0.66,2.38,1,10.735,1.495,0.128,0.162,0.385,0.172,1.63,0.244,3.642,0.368,4.633,0.429,6.082,0.614,5.849,1.966,-999.0,9999.0,5.034,0.571,6.625,0.659,15.439,8.548,-47.049,10.609
1534,34.933506,-5.47422,1466.37,2412.74,41.339,0,0.35,3.438,1,24.852,1.572,1.207,0.116,1.6,0.099,1.94,0.17,2.431,0.141,3.68,0.216,4.798,0.533,8.329,1.969,-999.0,9999.0,43.55,0.316,60.649,0.362,49.898,4.575,21.181,5.1
1535,34.912201,-5.474378,1848.06,2409.89,22.635,0,0.9,3.094,1,15.652,1.553,2.221,0.116,2.267,0.099,2.738,0.171,3.25,0.152,5.512,0.216,6.52,0.533,7.231,1.971,-999.0,9999.0,13.928,0.446,10.303,0.517,-25.468,5.008,-7.68,5.391
1536,34.926022,-5.476946,1600.44,2363.67,8.581,0,0.65,2.699,1,6.881,1.096,0.315,0.116,0.253,0.099,0.051,0.17,0.36,0.141,0.533,0.216,1.072,0.533,0.484,1.363,-999.0,9999.0,5.908,0.448,6.633,0.518,-1.345,6.706,5.67,7.404
1537,34.973373,-5.475632,751.98,2387.31,35.566,0,0.97,2.577,1,25.931,1.522,-999.0,9999.0,1.213,0.121,1.601,0.244,3.573,0.368,8.083,0.429,9.619,0.615,8.914,1.827,-999.0,9999.0,23.282,0.495,12.881,0.579,-33.014,8.174,44.215,8.055
1538,34.988735,-5.47393,476.75,2417.91,74.366,0,0.97,2.579,1,53.474,2.457,0.242,0.163,0.323,0.121,1.194,0.244,4.927,0.185,15.302,0.25,16.744,0.616,-999.0,9999.0,-999.0,9999.0,46.981,0.508,23.932,0.593,15.272,7.599,39.117,8.297
1539,34.988564,-5.47486,479.86,2401.17,22.138,0,0.96,2.658,1,15.387,1.661,0.796,0.162,0.916,0.121,1.198,0.244,2.896,0.188,5.572,0.263,4.706,0.615,2.892,1.969,-999.0,9999.0,13.151,0.366,6.779,0.425,13.757,5.474,-10.729,5.978
1540,34.981255,-5.474841,610.82,2401.52,606.48,0,0.11,3.346,1,365.453,2.311,5.421,0.162,15.274,0.121,57.489,0.244,101.94,0.182,158.148,0.259,170.169,0.615,-999.0,9999.0,-999.0,9999.0,151.791,0.446,119.866,0.518,71.431,6.343,60.337,6.972
1541,34.923824,-5.582273,1639.79,467.78,7.532,0,0.01,2.876,0,5.09,0.684,0.545,0.116,0.628,0.099,0.897,0.172,1.615,0.162,3.012,0.215,3.16,0.534,3.296,0.489,4.01,0.552,1.918,1.349,4.257,1.674,13.878,8.773,14.977,7.319
1542,34.947342,-5.478403,1218.41,2337.45,251.581,0,0.23,2.775,1,167.187,1.023,1.272,0.095,4.621,0.077,16.805,0.138,39.339,0.123,67.117,0.175,72.842,0.436,85.924,0.903,94.226,1.902,80.583,0.44,60.537,0.532,34.888,5.713,33.402,6.265
1543,34.883041,-5.47478,2370.56,2402.63,138.671,0,0.03,3.459,1,92.737,3.148,13.57,0.165,13.537,0.173,25.885,0.238,49.816,0.221,63.422,0.426,64.132,1.066,-999.0,9999.0,-999.0,9999.0,90.659,0.508,100.255,0.584,78.701,6.344,124.71,7.561
1544,34.913933,-5.47495,1817.07,2399.59,8.037,0,0.65,1.892,1,7.983,1.483,-0.022,0.116,0.086,0.099,0.086,0.17,-0.215,0.152,0.538,0.216,1.206,0.533,-0.675,1.969,-999.0,9999.0,9.329,0.547,11.87,0.627,-2.103,6.509,-1.497,7.314
1545,34.903538,-5.474536,2003.32,2407.03,23.615,0,0.82,3.098,1,15.021,1.55,0.247,0.116,0.248,0.121,0.286,0.17,0.062,0.152,0.911,0.25,1.808,0.614,4.961,1.969,-999.0,9999.0,23.899,0.405,27.908,0.486,3.231,4.633,17.887,5.392
1546,34.919212,-5.475295,1722.46,2393.39,61.118,0,0.01,4.161,1,32.25,1.399,3.324,0.116,3.541,0.099,4.676,0.17,11.002,0.163,9.769,0.299,12.76,0.532,14.998,1.968,-999.0,9999.0,34.592,0.408,29.986,0.482,-4.118,5.183,7.364,6.819
1547,34.968719,-5.478443,835.37,2336.7,1830.46,0,0.99,1.982,1,1406.012,1.01,138.056,0.094,517.983,0.086,1103.562,0.138,896.951,0.123,1077.478,0.193,1622.092,0.477,1768.77,0.965,1660.141,1.899,489.059,0.527,291.235,0.611,193.999,7.458,114.068,9.866
1548,34.95467,-5.475725,1087.13,2385.65,20.057,0,0.77,3.53,1,12.306,1.282,2.465,0.116,3.02,0.099,6.101,0.17,7.755,0.368,7.986,0.429,8.18,0.533,7.543,1.786,-999.0,9999.0,5.101,0.422,2.391,0.516,14.571,5.175,-7.784,6.572
1549,34.923676,-5.476104,1642.49,2378.83,194.891,0,0.03,4.189,1,99.533,1.208,8.52,0.116,11.993,0.099,18.332,0.17,42.757,0.165,47.767,0.374,48.819,0.539,60.929,1.546,-999.0,9999.0,67.99,0.416,47.396,0.48,53.275,6.228,70.131,6.791
1550,34.959568,-5.476882,999.35,2364.82,157.815,0,0.0,9.684,1,29.561,1.113,9.67,0.116,18.079,0.099,27.386,0.17,31.868,0.141,35.597,0.216,34.527,0.533,35.693,1.313,-999.0,9999.0,12.091,0.263,7.329,0.307,7.234,2.923,3.647,3.856
1551,34.965351,-5.475586,895.78,2388.13,732.657,0,0.98,1.997,1,569.59,1.271,2.107,0.116,10.165,0.099,41.657,0.17,82.455,0.365,338.99,0.426,445.498,0.533,564.889,1.877,-999.0,9999.0,255.24,0.514,166.779,0.608,139.571,7.632,52.021,8.55
1552,34.925087,-5.474796,1617.19,2402.37,18.984,0,0.89,2.896,1,14.727,1.547,1.057,0.116,1.833,0.099,4.572,0.17,6.793,0.152,9.621,0.216,10.29,0.533,10.106,1.969,-999.0,9999.0,6.866,0.451,4.258,0.523,-4.391,7.587,-13.349,7.346
1553,35.006851,-5.476843,152.16,2365.44,4938.343,0,0.99,1.964,1,3760.382,1.155,-999.0,9999.0,136.969,0.173,-999.0,9999.0,766.255,0.369,1333.127,0.43,2686.861,1.076,4046.166,1.473,-999.0,9999.0,1477.232,0.538,1064.884,0.597,566.844,7.877,284.343,7.216
1554,34.996231,-5.47577,342.43,2384.79,46.375,0,0.03,5.84,1,18.348,1.389,-999.0,9999.0,2.15,0.172,-999.0,9999.0,3.07,0.368,7.562,0.429,6.86,1.031,10.132,1.969,-999.0,9999.0,15.66,0.358,9.618,0.411,14.287,5.352,2.22,5.602
1555,34.99511,-5.474632,362.56,2405.26,8.216,0,0.6,2.244,1,8.417,1.626,-999.0,9999.0,0.564,0.172,-999.0,9999.0,0.888,0.211,0.262,0.303,2.824,0.756,-1.521,1.969,-999.0,9999.0,8.165,0.495,7.121,0.561,38.142,7.543,-15.782,7.894
1556,35.004368,-5.476065,196.68,2379.45,18.404,0,0.87,2.894,1,13.341,1.306,-999.0,9999.0,1.163,0.172,-999.0,9999.0,6.625,0.368,8.948,0.429,8.672,1.075,9.63,1.969,-999.0,9999.0,7.172,0.46,6.292,0.512,-4.007,6.713,-9.838,7.23
1557,34.916603,-5.476706,1769.23,2367.98,11.854,2,0.45,3.257,1,8.779,1.108,0.684,0.116,0.952,0.099,1.258,0.17,0.751,0.152,3.957,0.216,4.179,0.533,3.907,1.393,-999.0,9999.0,5.256,0.496,6.804,0.578,-14.253,6.197,-21.56,6.732
1558,34.927441,-5.47732,1575.04,2356.94,22.736,0,0.14,2.925,1,15.244,1.094,0.937,0.116,1.272,0.099,1.73,0.17,2.93,0.141,5.422,0.216,6.414,0.533,6.59,1.148,-999.0,9999.0,15.032,0.517,6.615,0.586,-1.619,7.595,-4.546,8.286
1559,34.981094,-5.47706,613.68,2361.58,96.316,0,0.98,1.871,1,78.529,1.698,0.294,0.162,2.053,0.121,7.473,0.244,14.745,0.182,54.164,0.25,63.588,0.615,-999.0,9999.0,-999.0,9999.0,35.2,0.523,22.813,0.613,13.14,6.643,-3.73,7.158
1560,34.997189,-5.475833,325.26,2383.63,18.225,0,0.63,3.445,1,12.048,1.371,-999.0,9999.0,1.378,0.172,-999.0,9999.0,1.072,0.368,1.919,0.429,1.663,1.075,3.173,1.97,-999.0,9999.0,11.608,0.295,12.788,0.34,29.862,4.411,12.262,4.338
1561,34.995129,-5.478461,362.19,2336.34,95.873,0,0.08,3.037,1,62.275,1.046,1.248,0.164,3.119,0.122,9.902,0.235,19.388,0.162,29.014,0.247,31.972,0.617,35.958,0.973,37.609,1.9,24.581,0.46,19.231,0.526,14.794,6.795,9.467,6.598
1562,34.978867,-5.47719,653.6,2359.24,17.74,0,0.86,2.196,1,14.663,1.674,0.315,0.163,0.945,0.121,2.723,0.244,4.997,0.202,7.868,0.25,6.99,0.615,5.553,1.97,-999.0,9999.0,4.795,0.438,4.563,0.509,5.87,5.532,9.009,6.376
1563,34.990742,-5.476832,440.8,2365.67,56.276,0,0.08,3.432,1,32.775,1.171,-999.0,9999.0,-0.669,0.143,-999.0,9999.0,0.3,0.193,1.004,0.303,1.591,0.743,2.419,1.391,-999.0,9999.0,68.307,0.432,83.326,0.501,89.606,6.945,64.502,8.2
