PHOTID,CLUSTERZ,UMINB,UMINV,VMINJ,INDIVZ,UMINB,U_V,V_J,"source(1=GOGREEN,2=GCLASS,3=SPT,4=FORS2,5=NED)",quality,GOGREENSPECID
1094,1.32,0.415,0.519,0.112,0.591,0.548,0.76,0.507,0,0,0
1095,1.32,0.216,0.184,-0.059,0.325,0.522,0.659,0.331,0,0,0
1096,1.32,0.568,0.753,0.737,1.276,0.577,0.767,0.682,0,0,0
1097,1.32,0.251,0.259,0.114,0.151,0.859,1.427,0.684,0,0,0
1098,1.32,0.8,1.264,0.862,0.85,0.982,1.639,1.317,0,0,0
1099,1.32,0.453,0.582,0.295,0.23,0.999,1.59,1.072,0,0,0
1100,1.32,0.255,0.257,0.329,0.368,0.633,0.856,0.503,0,0,0
1101,1.32,0.743,1.141,0.774,0.773,0.908,1.401,1.203,0,0,0
1102,1.32,0.32,0.366,0.418,0.271,0.669,0.962,0.682,0,0,0
1103,1.32,0.585,0.784,0.746,0.281,0.434,0.69,1.748,0,0,0
1104,1.32,0.429,0.531,-0.054,0.385,0.667,1.002,0.507,0,0,0
1105,1.32,1.025,1.713,1.081,1.438,0.979,1.548,0.995,0,0,0
1106,1.32,1.067,1.693,1.054,1.18,1.171,1.944,1.193,0,0,0
1107,1.32,0.399,0.652,0.525,2.188,0.43,0.491,0.401,0,0,0
1108,1.32,0.935,1.391,0.063,0.707,1.367,2.078,0.814,0,0,0
1109,1.32,0.939,1.526,0.996,1.289,0.96,1.619,1.026,1,2,403
1110,1.32,0.777,1.476,1.512,1.296,0.767,1.444,1.514,0,0,0
1111,1.32,0.214,0.181,0.289,0.16,0.712,1.059,0.433,0,0,0
1112,1.32,0.497,0.645,-0.058,0.24,0.949,1.455,0.961,0,0,0
1113,1.32,0.36,0.432,0.566,0.526,0.605,0.861,0.624,0,0,0
1114,1.32,1.379,2.263,1.261,1.456,1.345,2.182,1.205,0,0,0
1115,1.32,0.639,0.891,0.721,1.321,0.639,0.891,0.721,0,0,0
1116,1.32,0.213,0.178,-0.061,0.202,0.64,0.817,0.251,0,0,0
1117,1.32,0.521,0.683,0.463,0.655,0.674,1.008,0.697,0,0,0
1118,1.32,0.689,0.954,0.353,0.766,0.715,1.251,1.14,0,0,0
1119,1.32,1.12,1.774,1.118,1.326,1.12,1.774,1.118,1,4,396
1120,1.32,1.016,1.553,0.986,1.033,1.202,1.97,1.272,0,0,0
1121,1.32,0.884,1.455,1.061,1.039,0.977,1.625,1.407,0,0,0
1122,1.32,0.406,0.516,0.938,2.224,0.345,0.613,0.568,0,0,0
1123,1.32,0.456,0.58,-0.06,0.785,0.427,0.608,0.36,0,0,0
1124,1.32,0.526,0.78,0.336,0.253,1.411,2.284,1.198,0,0,0
1125,1.32,0.556,0.735,0.509,0.826,0.592,0.805,0.698,0,0,0
1126,1.32,0.784,1.277,1.108,0.985,0.814,1.347,1.66,0,0,0
1127,1.32,0.837,1.272,0.671,1.224,0.851,1.424,0.745,0,0,0
1128,1.32,0.819,1.201,0.558,0.58,1.139,1.857,1.136,0,0,0
1129,1.32,0.901,1.357,1.084,0.809,1.151,1.852,1.224,0,0,0
1130,1.32,0.726,1.068,-0.058,0.339,1.399,2.336,1.519,0,0,0
1131,1.32,0.647,0.866,0.663,0.956,0.675,0.966,0.992,1,4,391
1132,1.32,0.341,0.401,0.404,0.298,0.795,1.152,0.662,0,0,0
1133,1.32,0.794,1.17,-0.009,0.573,1.328,2.125,0.939,0,0,0
1134,1.32,0.713,1.026,0.401,0.503,1.014,1.648,1.424,0,0,0
1135,1.32,0.604,0.806,0.734,0.581,0.727,1.052,0.929,0,0,0
1136,1.32,0.343,0.427,0.374,1.081,0.326,0.49,0.382,0,0,0
1137,1.32,0.787,1.412,1.521,-1,0,0,0,0,0,0
1138,1.32,0.311,0.935,1.246,0.693,0.212,0.177,1.908,0,0,0
1139,1.32,0.687,0.986,0.934,0.845,0.817,1.264,1.314,0,0,0
1140,1.32,0.517,0.676,0.272,0.577,0.679,0.992,0.728,0,0,0
1141,1.32,0.583,0.775,0.529,0.815,0.61,0.87,0.815,0,0,0
1142,1.32,0.882,1.333,-0.055,0.511,1.408,2.337,1.247,0,0,0
1143,1.32,0.765,1.171,-0.015,0.768,1.048,1.609,0.541,0,0,0
1144,1.32,0.212,1.741,1.518,-1,0,0,0,0,0,0
1145,1.32,0.764,1.37,1.082,1.628,0.785,1.316,0.895,0,0,0
1146,1.32,1.077,1.711,1.034,1.546,1.024,1.543,0.916,1,3,382
1147,1.32,0.366,0.442,0.503,0.944,0.303,0.337,0.518,0,0,0
1148,1.32,0.409,0.64,-0.055,0.754,0.287,0.471,0.668,0,0,0
1149,1.32,0.288,0.312,-0.058,0.243,0.668,0.987,0.587,0,0,0
1150,1.32,0.519,0.653,-0.06,0.036,0.324,0.407,0.944,0,0,0
1151,1.32,0.582,0.77,-0.06,0.117,1.419,2.299,1.247,0,0,0
1152,1.32,0.361,0.432,0.145,0.672,0.476,0.604,0.254,0,0,0
1153,1.32,0.99,1.522,0.708,0.945,1.307,2.13,1.157,0,0,0
1154,1.32,0.672,0.932,0.707,0.907,0.721,1.18,1.038,0,0,0
1155,1.32,0.552,0.896,1.523,1.993,0.744,1.481,1.089,0,0,0
1156,1.32,0.654,1.16,0.346,0.425,0.302,0.462,1.461,0,0,0
1157,1.32,1.102,1.816,1.141,1.239,1.152,1.921,1.214,0,0,0
1158,1.32,0.987,1.517,0.542,0.868,1.121,1.926,1.232,0,0,0
1159,1.32,0.547,0.716,0.635,3.611,0.386,0.575,0.798,0,0,0
1160,1.32,1.155,1.778,1.013,1.453,1.141,1.53,1.032,0,0,0
1161,1.32,1.026,1.554,1.316,1.209,1.108,1.751,1.397,0,0,0
1162,1.32,0.652,0.878,0.401,0.56,0.798,1.276,0.944,0,0,0
1163,1.32,0.515,0.674,0.244,0.268,1.154,1.795,1.003,0,0,0
1164,1.32,0.444,0.726,0.499,1.53,0.468,0.673,0.462,0,0,0
1165,1.32,0.417,0.524,0.195,0.24,0.901,1.354,0.765,0,0,0
1166,1.32,0.68,0.949,0.683,0.596,0.982,1.574,1.173,0,0,0
1167,1.32,0.789,1.143,0.687,1.319,0.789,1.143,0.687,1,4,372
1168,1.32,1.187,1.966,1.136,1.347,1.192,1.971,1.119,0,0,0
1169,1.32,0.365,0.447,0.656,1.262,0.358,0.456,0.669,0,0,0
1170,1.32,0.575,0.764,0.556,0.493,0.882,1.435,1.166,0,0,0
1171,1.32,0.776,1.184,1.004,1.26,0.764,1.269,1.063,0,0,0
1172,1.32,1.053,1.587,1.134,1.112,1.213,1.933,1.445,0,0,0
1173,1.32,0.237,0.226,-0.061,0.278,0.497,0.692,0.398,0,0,0
1174,1.32,0.659,0.889,0.644,0.636,1.088,1.631,0.924,5,99,0
1175,1.32,0.534,0.7,-0.047,0.096,1.436,2.333,1.246,0,0,0
1176,1.32,0.29,0.316,0.366,0.697,0.449,0.569,0.48,0,0,0
1177,1.32,0.712,1.068,0.822,1.625,0.661,0.931,0.698,1,2,369
1178,1.32,0.484,0.625,0.627,0.062,0.367,0.457,0.886,0,0,0
1179,1.32,0.633,0.846,0.427,0.93,0.695,1.018,0.555,0,0,0
1180,1.32,0.526,0.69,-0.059,0.138,1.423,2.33,1.377,0,0,0
1181,1.32,0.469,0.605,0.803,0.539,0.689,1.048,0.71,0,0,0
1182,1.32,0.664,1.002,0.942,1.576,0.619,0.937,1.118,0,0,0
1183,1.32,0.447,0.568,-0.059,0.041,1.438,2.339,1.248,0,0,0
1184,1.32,0.513,0.801,1.082,2.33,0.571,0.759,0.513,0,0,0
1185,1.32,0.951,1.452,1.53,0.253,1.438,2.336,1.678,1,1,364
1186,1.32,0.381,0.462,-0.06,0.76,0.389,0.47,0.185,0,0,0
1187,1.32,0.692,0.98,0.794,1.143,0.759,1.152,0.83,0,0,0
1188,1.32,1.141,1.893,1.174,1.3,1.15,1.919,1.193,0,0,0
1189,1.32,0.554,0.735,0.221,0.275,1.291,2.045,1.119,0,0,0
1190,1.32,0.646,0.866,1.13,0.54,0.905,1.568,1.317,0,0,0
1191,1.32,0.633,0.839,0.974,1.016,0.615,0.849,0.362,0,0,0
1192,1.32,0.554,0.733,0.245,0.945,0.528,0.73,0.476,1,3,395
1193,1.32,0.904,1.39,1.325,1.048,1.02,1.697,1.679,0,0,0
1194,1.32,0.431,0.548,0.918,0.62,0.545,0.763,0.763,0,0,0
1195,1.32,0.685,0.95,0.958,0.722,0.861,1.439,1.413,0,0,0
1196,1.32,0.668,0.997,0.737,0.927,0.604,0.809,1.206,0,0,0
1197,1.32,0.213,0.179,0.301,0.045,0.843,1.455,0.88,0,0,0
1198,1.32,0.656,1.396,1.911,-1,0,0,0,0,0,0
1199,1.32,0.291,0.316,-0.056,0.266,0.75,1.06,0.544,0,0,0
1200,1.32,0.482,0.624,0.238,0.333,0.896,1.367,0.833,0,0,0
1201,1.32,1.329,2.205,1.265,2.295,1.362,2.307,0.811,0,0,0
1202,1.32,0.452,0.573,-0.061,0.528,0.576,0.769,0.385,0,0,0
1203,1.32,0.452,0.581,0.34,0.871,0.388,0.625,0.713,0,0,0
1204,1.32,0.566,0.751,0.484,0.598,0.537,0.931,1.036,0,0,0
1205,1.32,0.574,0.804,1.556,1.124,0.6,0.802,1.569,0,0,0
1206,1.32,0.912,1.565,1.641,2.065,0.819,1.468,1.109,0,0,0
1207,1.32,0.821,1.367,1.378,1.278,0.826,1.39,1.344,0,0,0
1208,1.32,0.806,1.334,0.455,0.734,1.047,1.822,1.209,0,0,0
1209,1.32,0.692,0.993,0.775,0.602,1.107,1.777,1.223,0,0,0
1210,1.32,0.266,0.357,0.925,2.294,0.401,0.501,0.263,0,0,0
1211,1.32,0.448,0.573,0.248,0.309,1.075,1.63,0.853,0,0,0
1212,1.32,0.777,1.368,0.892,1.655,0.831,1.268,0.718,1,3,354
1213,1.32,0.281,0.303,0.335,1.397,0.289,0.307,0.343,0,0,0
1214,1.32,1.044,1.58,0.989,1.194,1.127,1.783,1.118,1,4,351
1215,1.32,0.555,0.736,0.586,0.492,0.863,1.372,1.173,0,0,0
1216,1.32,0.498,0.648,-0.036,0.605,0.636,0.893,0.533,0,0,0
1217,1.32,0.212,0.178,0.269,0.708,0.297,0.301,0.244,0,0,0
1218,1.32,0.212,0.244,1.912,2.334,1.4,2.292,1.249,0,0,0
1219,1.32,0.595,0.838,0.87,1.531,0.576,0.769,0.834,1,3,350
1220,1.32,0.614,0.833,0.643,0.545,0.798,1.127,1.618,0,0,0
1221,1.32,1.315,2.175,1.591,1.789,1.094,1.867,1.546,0,0,0
1222,1.32,0.212,0.178,-0.06,0.067,0.604,0.831,0.23,0,0,0
1223,1.32,0.551,0.958,0.602,1.485,0.628,0.997,0.554,0,0,0
1224,1.32,0.996,1.737,0.964,1.501,0.898,1.564,0.908,0,0,0
1225,1.32,0.652,0.874,-0.059,0.27,1.426,2.337,1.38,0,0,0
1226,1.32,0.556,0.734,0.498,0.56,0.677,1.054,0.778,0,0,0
1227,1.32,0.506,0.66,0.253,0.252,1.056,1.622,0.931,0,0,0
1228,1.32,0.667,0.91,0.561,0.813,0.907,1.335,0.825,0,0,0
1229,1.32,0.602,0.804,0.527,0.871,0.569,0.928,0.861,0,0,0
1230,1.32,0.349,0.414,0.306,1.601,0.466,0.601,0.214,0,0,0
1231,1.32,0.649,0.862,0.749,0.595,0.655,1.027,0.615,0,0,0
1232,1.32,1.162,1.921,1.186,1.31,1.178,1.956,1.209,1,3,337
1233,1.32,0.391,0.505,0.41,1.076,0.356,0.563,0.515,0,0,0
1234,1.32,1.151,1.955,1.569,1.716,1.196,1.661,1.375,0,0,0
1235,1.32,0.521,0.682,0.391,0.639,0.697,1,0.77,5,99,0
1236,1.32,0.832,1.409,1.247,0.018,1.024,1.338,1.869,0,0,0
1237,1.32,0.355,0.432,0.287,0.219,0.792,1.064,0.515,0,0,0
1238,1.32,0.646,0.865,0.786,0.564,0.905,1.43,1.206,0,0,0
1239,1.32,0.618,0.825,0.604,0.809,0.72,1.096,0.723,0,0,0
1240,1.32,0.659,0.88,0.164,0.255,1.053,1.649,1.055,0,0,0
1241,1.32,0.372,0.47,0.434,0.871,0.305,0.409,0.764,0,0,0
1242,1.32,0.544,0.747,0.61,1.197,0.536,0.874,0.655,0,0,0
1243,1.32,0.56,1.002,1.643,1.589,0.624,1.129,1.4,0,0,0
1244,1.32,0.513,0.705,0.366,1.252,0.52,0.759,0.392,0,0,0
1245,1.32,0.709,1.106,1.345,1.334,0.709,1.106,1.345,1,3,335
1246,1.32,0.214,0.181,-0.041,0.183,0.658,0.944,0.45,0,0,0
1247,1.32,0.549,0.763,0.814,0.719,0.482,0.832,1.039,0,0,0
1248,1.32,0.477,0.616,0.402,0.613,0.642,0.898,0.545,0,0,0
1249,1.32,0.667,1.108,0.452,0.997,0.593,1.018,0.877,0,0,0
1250,1.32,0.56,0.741,0.398,0.928,0.552,0.747,0.59,0,0,0
1251,1.32,0.878,1.302,0.906,1.202,0.905,1.465,0.972,0,0,0
1252,1.32,0.921,1.572,1.119,-1,0,0,0,0,0,0
1253,1.32,0.813,1.228,1.614,1.136,0.897,1.421,1.804,0,0,0
1254,1.32,0.596,1.02,1.073,0.488,0.509,0.798,1.909,0,0,0
1255,1.32,0.562,0.745,0.699,0.837,0.586,0.931,0.967,0,0,0
1256,1.32,0.51,0.666,0.189,0.914,0.499,0.671,0.363,0,0,0
1257,1.32,0.76,1.319,0.972,1.642,0.704,1.074,0.814,1,4,326
1258,1.32,0.387,0.489,0.114,0.873,0.304,0.434,0.43,0,0,0
1259,1.32,0.584,0.942,0.511,1.246,0.606,1.031,0.543,0,0,0
1260,1.32,0.879,1.347,1.022,0.987,1.018,1.71,1.386,0,0,0
1261,1.32,0.517,0.873,0.461,1.64,0.536,0.796,0.355,0,0,0
1262,1.32,0.796,1.202,0.841,1.626,0.68,0.937,0.642,1,3,324
1263,1.32,0.213,0.18,-0.059,0.088,0.801,0.974,0.181,0,0,0
1264,1.32,0.212,0.178,-0.061,0.072,0.932,1.339,0.378,0,0,0
1265,1.32,0.442,0.758,0.471,2.406,0.453,0.468,0.311,1,2,323
1266,1.32,0.656,0.881,1.232,3.729,0.433,0.704,1.116,0,0,0
1267,1.32,0.528,0.692,0.338,0.742,0.55,0.778,0.441,0,0,0
1268,1.32,0.361,0.433,0.245,0.283,0.913,1.391,0.739,0,0,0
1269,1.32,0.965,1.576,1.059,1.132,1.133,1.913,1.229,0,0,0
1270,1.32,0.48,0.624,0.392,0.544,0.386,0.598,1.135,0,0,0
1271,1.32,0.212,0.178,-0.06,0.072,0.877,1.325,0.544,0,0,0
1272,1.32,0.561,1.006,0.902,0.891,0.377,0.655,1.395,1,2,318
1273,1.32,0.653,0.872,0.132,0.309,1.026,1.627,0.927,0,0,0
1274,1.32,0.212,0.178,-0.061,0.062,0.714,0.936,0.238,0,0,0
1275,1.32,0.566,0.752,0.64,0.667,0.5,0.878,1.116,0,0,0
1276,1.32,1.013,1.442,-0.052,0.313,1.391,2.334,1.628,0,0,0
1277,1.32,0.714,1.057,0.791,0.618,1.141,1.846,1.211,0,0,0
1278,1.32,0.404,0.644,0.455,0.113,0.378,0.461,1.103,0,0,0
1279,1.32,0.966,1.445,0.495,0.599,1.161,1.86,1.182,0,0,0
1280,1.32,0.736,0.945,0.353,0.642,0.614,1.081,0.936,0,0,0
1281,1.32,0.66,0.892,0.706,0.548,1.017,1.729,1.198,0,0,0
1282,1.32,0.655,0.875,0.697,0.063,1.266,2.22,1.294,0,0,0
1283,1.32,0.642,0.861,0.584,0.905,0.629,0.976,0.892,0,0,0
1284,1.32,0.573,0.761,1.225,3.352,0.626,0.971,0.385,0,0,0
1285,1.32,0.886,1.516,1.18,1.457,0.928,1.671,1.16,0,0,0
1286,1.32,0.354,0.408,-0.06,0.131,0.994,1.744,0.821,0,0,0
1287,1.32,0.724,1.103,0.931,0.869,0.752,1.269,1.516,0,0,0
1288,1.32,0.635,0.85,0.736,0.543,0.897,1.505,1.241,0,0,0
1289,1.32,0.31,0.35,-0.06,0.01,1.439,2.341,1.204,0,0,0
1290,1.32,0.568,0.753,0.531,0.927,0.579,0.855,0.713,0,0,0
1291,1.32,1.047,1.678,1.107,1.517,1.01,1.527,0.992,1,2,306
1292,1.32,0.948,1.481,0.992,1.004,1.173,1.849,1.26,1,4,303
1293,1.32,0.875,1.393,1.747,1.15,0.941,1.473,1.904,0,0,0
1294,1.32,0.762,1.212,1.143,1.043,0.851,1.316,1.545,1,2,307
1295,1.32,0.329,0.485,0.158,2.243,0.341,0.302,-0.06,0,0,0
1296,1.32,0.573,0.759,0.785,0.884,0.567,0.775,0.796,0,0,0
1297,1.32,0.213,0.18,0.141,2.022,0.213,0.179,-0.058,0,0,0
1298,1.32,0.215,0.186,0.011,0.092,0.246,0.256,0.446,0,0,0
1299,1.32,0.437,0.553,0.094,0.597,0.47,0.688,0.522,0,0,0
1300,1.32,0.956,1.446,0.748,1.257,0.918,1.478,0.797,0,0,0
1301,1.32,0.703,1.318,1.901,2.037,1.259,2.101,1.544,0,0,0
1302,1.32,0.673,0.916,0.686,0.669,1.067,1.577,1.017,0,0,0
1303,1.32,1.116,1.861,1.048,1.126,1.269,2.108,1.221,0,0,0
1304,1.32,0.98,1.673,1.09,1.434,0.997,1.733,1.043,0,0,0
1305,1.32,0.309,0.355,0.104,0.228,0.304,0.404,0.669,0,0,0
1306,1.32,0.499,0.653,0.171,0.775,0.514,0.659,0.526,0,0,0
1307,1.32,0.817,1.369,1.559,1.21,0.972,1.594,1.696,0,0,0
1308,1.32,0.647,0.865,-0.06,0.065,1.294,2.22,1.241,0,0,0
1309,1.32,0.644,0.921,0.657,1.385,0.637,0.883,0.639,0,0,0
1310,1.32,0.645,0.967,0.988,1.298,0.65,1.001,0.978,0,0,0
1311,1.32,0.604,0.879,0.717,0.905,0.539,0.856,1.082,0,0,0
1312,1.32,0.731,0.919,-0.06,0.183,1.432,2.325,1.247,0,0,0
1313,1.32,0.918,1.421,0.934,0.923,1.182,1.878,1.26,0,0,0
1314,1.32,0.222,0.198,0.158,0.747,0.351,0.394,0.122,0,0,0
1315,1.32,0.66,0.922,0.761,1.324,0.66,0.922,0.761,1,3,294
1316,1.32,0.539,0.709,0.153,0.705,0.609,0.832,0.634,0,0,0
1317,1.32,0.67,0.948,0.784,1.136,0.635,1.053,0.917,0,0,0
1318,1.32,0.962,1.592,1.509,1.836,0.798,1.393,1.162,0,0,0
1319,1.32,0.489,0.859,0.795,2.173,0.519,0.654,0.627,0,0,0
1320,1.32,0.678,1.203,1.002,1.537,0.805,1.208,0.756,0,0,0
1321,1.32,0.896,1.41,1.911,2.393,1.36,2.236,1.249,0,0,0
1322,1.32,0.793,0.866,0.059,0.896,0.578,0.861,0.215,0,0,0
1323,1.32,0.287,0.322,0.246,0.249,0.733,1.091,0.647,0,0,0
1324,1.32,0.212,0.178,1.059,2.694,0.419,0.63,0.458,0,0,0
1325,1.32,0.41,0.511,0.203,0.656,0.58,0.775,0.414,0,0,0
1326,1.32,0.748,1.201,1.484,1.648,0.72,1.236,1.222,0,0,0
1327,1.32,0.423,0.536,0.919,0.782,0.481,0.599,0.703,0,0,0
1328,1.32,0.407,0.512,1.084,0.574,0.63,0.828,0.698,0,0,0
1329,1.32,0.242,0.222,-0.061,0.08,0.851,1.579,0.797,0,0,0
1330,1.32,0.411,0.511,0.013,0.209,0.88,1.347,0.708,0,0,0
1331,1.32,0.403,0.654,0.591,2.236,0.578,0.702,0.574,0,0,0
1332,1.32,0.336,0.39,0.078,0.775,0.384,0.458,0.145,0,0,0
1333,1.32,0.966,1.45,1.094,0.897,1.168,1.982,1.564,1,3,286
1334,1.32,0.382,0.468,0.343,0.441,0.505,0.771,0.672,0,0,0
1335,1.32,1.022,1.699,1.37,1.61,0.945,1.505,1.294,0,0,0
1336,1.32,0.918,1.57,0.828,1.541,0.828,1.293,0.729,0,0,0
1337,1.32,0.751,1.067,0.011,4.207,0.285,0.263,-0.059,0,0,0
1338,1.32,0.45,0.734,0.903,2.209,0.539,0.737,0.53,0,0,0
1339,1.32,0.647,0.877,0.944,1.297,0.657,0.915,0.955,1,3,272
1340,1.32,0.945,1.557,1.107,1.524,0.911,1.459,0.954,0,0,0
1341,1.32,0.794,1.155,-0.059,0.357,1.204,2.162,1.317,0,0,0
1342,1.32,0.464,0.667,0.529,1.346,0.461,0.643,0.53,0,0,0
1343,1.32,0.213,0.178,0.643,2.925,0.35,0.502,0.18,0,0,0
1344,1.32,1.12,1.782,1.157,0.882,1.363,2.255,1.836,1,2,280
1345,1.32,0.349,0.414,0.346,0.741,0.359,0.433,0.376,0,0,0
1346,1.32,0.844,1.243,0.388,0.57,1.234,1.898,0.98,0,0,0
1347,1.32,0.566,0.75,0.714,0.772,0.576,0.952,1.003,0,0,0
1348,1.32,0.709,1.029,0.934,0.722,0.792,1.255,1.63,0,0,0
1349,1.32,1.44,2.341,1.247,1.669,1.439,2.339,1.116,0,0,0
1350,1.32,1.145,1.828,1.139,1.319,1.145,1.828,1.139,3,9,0
1351,1.32,0.883,1.448,1.3,1.094,1.089,1.754,1.657,0,0,0
1352,1.32,1.127,1.909,0.056,0.105,0.212,0.177,1.183,0,0,0
1353,1.32,0.559,0.74,0.397,0.22,1.439,2.34,1.25,0,0,0
1354,1.32,0.359,0.502,0.337,0.086,0.373,0.463,0.995,0,0,0
1355,1.32,0.646,0.864,0.597,0.836,0.744,1.08,0.872,1,4,271
1356,1.32,1.109,1.884,1.206,1.387,1.087,1.873,1.174,0,0,0
1357,1.32,0.216,0.186,1.139,3.26,0.388,0.656,1.522,0,0,0
1358,1.32,0.315,0.37,0.198,0.19,0.922,1.45,0.779,0,0,0
1359,1.32,0.288,0.39,0.665,0.023,1.056,1.059,0.507,0,0,0
1360,1.32,0.442,0.554,-0.058,2.94,0.212,0.177,-0.06,0,0,0
1361,1.32,0.775,1.244,0.676,1.264,0.877,1.349,0.699,0,0,0
1362,1.32,0.212,0.178,-0.059,2.199,0.212,0.177,-0.059,0,0,0
1363,1.32,1.251,1.984,0.721,1.102,1.438,2.338,0.992,0,0,0
1364,1.32,0.497,0.646,0.56,0.543,0.721,1.096,0.964,0,0,0
1365,1.32,0.906,1.531,0.942,1.537,0.883,1.377,0.816,1,2,266
1366,1.32,0.547,0.726,0.514,0.63,0.66,0.976,0.894,0,0,0
1367,1.32,1.243,2.112,0.895,0.164,0.212,0.178,1.726,0,0,0
1368,1.32,0.353,0.417,0.255,0.336,0.659,0.894,0.511,0,0,0
1369,1.32,0.488,0.635,0.509,0.408,0.89,1.401,1.011,0,0,0
1370,1.32,0.214,0.22,0.876,2.388,0.398,0.483,0.098,0,0,0
1371,1.32,0.579,0.775,0.175,0.364,0.849,1.232,1.243,0,0,0
1372,1.32,0.697,1.085,1.016,1.458,0.665,0.969,0.983,0,0,0
1373,1.32,0.964,1.514,1.001,1.143,1.139,1.858,1.132,0,0,0
1374,1.32,0.751,1.343,1.913,2.206,1.35,2.243,1.251,0,0,0
1375,1.32,0.367,0.449,1.248,2.837,1.034,1.363,0.494,0,0,0
1376,1.32,0.523,0.687,0.577,0.839,0.47,0.784,0.854,0,0,0
1377,1.32,0.483,0.843,0.404,1.95,0.517,0.746,0.175,0,0,0
1378,1.32,0.465,0.584,-0.061,3.186,0.212,0.177,-0.057,0,0,0
1379,1.32,0.456,0.583,0.289,0.522,0.662,1.018,0.725,0,0,0
1380,1.32,1.234,2.034,1.16,1.247,1.335,2.189,1.247,0,0,0
1381,1.32,1.347,2.2,1.185,1.287,1.399,2.28,1.222,0,0,0
1382,1.32,0.793,1.203,-0.056,0.367,1.318,2.299,1.398,0,0,0
1383,1.32,0.722,1.274,1.466,1.958,0.804,1.244,1.167,0,0,0
1384,1.32,1.233,2.057,1.275,1.846,1.117,1.703,0.907,0,0,0
1385,1.32,1.23,2.009,1.13,1.281,1.272,2.093,1.175,0,0,0
1386,1.32,0.212,0.177,-0.061,3.173,0.212,0.177,-0.06,0,0,0
1387,1.32,0.343,0.405,0.22,0.407,0.653,0.9,0.633,0,0,0
1388,1.32,0.628,0.839,-0.052,0.234,1.337,2.228,1.467,0,0,0
1389,1.32,0.697,0.974,0.82,1.139,0.693,1.11,0.909,0,0,0
1390,1.32,0.565,0.746,0.75,0.817,0.665,0.882,0.508,0,0,0
1391,1.32,1.001,1.724,-0.06,0.105,0.212,0.178,1.174,0,0,0
1392,1.32,0.916,1.459,1.161,0.95,1.126,1.896,1.361,0,0,0
1393,1.32,0.344,0.405,0.147,0.617,0.514,0.681,0.349,0,0,0
1394,1.32,0.321,0.367,0.247,1.031,0.292,0.312,0.379,0,0,0
1395,1.32,0.255,0.254,0.129,0.834,0.289,0.291,0.106,0,0,0
1396,1.32,0.783,1.27,1.674,0.828,0.982,1.528,1.793,0,0,0
1397,1.32,0.875,1.308,0.795,0.553,1.052,1.782,1.709,0,0,0
1398,1.32,0.58,0.835,0.522,0.248,1.293,2.106,1.458,0,0,0
1399,1.32,0.662,0.905,0.955,0.892,0.743,1.08,1.429,1,4,252
1400,1.32,0.885,1.352,0.822,1.058,1.048,1.707,1.018,0,0,0
1401,1.32,0.641,0.857,1.273,3.76,0.662,0.916,1.088,0,0,0
1402,1.32,0.551,0.728,0.953,0.238,1.018,1.684,1.054,0,0,0
1403,1.32,1.132,1.809,1.221,1.321,1.132,1.809,1.221,3,9,0
1404,1.32,0.628,0.84,0.691,0.544,0.918,1.529,1.111,0,0,0
1405,1.32,0.714,1.003,0.738,1.366,0.694,0.962,0.723,1,3,249
1406,1.32,0.666,1.162,1.643,1.633,0.719,1.559,1.239,0,0,0
1407,1.32,0.337,0.393,0.575,0.572,0.54,0.73,0.419,0,0,0
1408,1.32,0.536,0.715,0.43,1.023,0.493,0.794,0.596,0,0,0
1409,1.32,0.48,0.699,0.486,1.379,0.488,0.677,0.479,0,0,0
1410,1.32,0.501,0.834,0.384,1.697,0.518,0.647,0.302,0,0,0
1411,1.32,0.712,0.995,0.401,0.53,1.111,1.848,1.123,0,0,0
1412,1.32,0.824,1.333,1.436,0.929,0.978,1.635,1.567,0,0,0
1413,1.32,0.475,0.602,0.344,0.583,0.51,0.668,0.41,0,0,0
1414,1.32,0.765,1.138,1.213,0.764,1,1.551,1.36,0,0,0
1415,1.32,0.558,0.738,0.594,0.846,0.618,0.896,0.813,0,0,0
1416,1.32,0.212,0.178,-0.058,0.2,0.698,0.942,0.306,0,0,0
1417,1.32,0.214,0.182,0.242,0.4,0.522,0.658,0.301,0,0,0
1418,1.32,0.213,1.38,0.668,0.05,0.212,0.177,-0.061,0,0,0
1419,1.32,0.488,0.638,0.516,1.288,0.487,0.648,0.509,0,0,0
1420,1.32,0.212,0.178,0.298,0.149,0.273,0.295,0.049,0,0,0
1421,1.32,0.271,0.283,-0.06,0.309,0.635,0.842,0.42,0,0,0
1422,1.32,0.547,0.737,1.846,2.384,0.949,1.664,1.033,0,0,0
1423,1.32,0.646,0.866,0.728,0.465,0.928,1.572,1.292,0,0,0
1424,1.32,0.471,0.616,0.335,0.247,0.45,0.681,1.212,0,0,0
1425,1.32,0.748,1.1,0.736,0.638,1.14,1.843,1.19,5,99,0
1426,1.32,0.856,1.254,0.303,0.577,1.018,1.741,1.066,0,0,0
1427,1.32,0.397,0.541,0.214,1.104,0.374,0.6,0.336,0,0,0
1428,1.32,1.207,2.013,1.476,1.713,1.288,1.978,1.255,0,0,0
1429,1.32,0.343,0.554,0.867,1.106,0.351,0.554,1.04,0,0,0
1430,1.32,0.212,1.881,1.013,-1,0,0,0,0,0,0
1431,1.32,0.869,1.54,1.352,1.683,0.815,1.345,1.201,0,0,0
